book,page,column,nom_idx,syl_idx,bbox_cu,bbox_truoc_lock,iou,box_source_truoc_lock,count_source,n_ocr,n_qn,n_det
stt2,page_0280,7,10,10,"[538, 1407, 644, 1522]","[538, 1407, 644, 1522]",1.000,detector,equal_qn,22,22,22
stt2,page_0280,8,6,6,"[378, 1030, 528, 1142]","[390, 1043, 495, 1161]",0.553,detector,equal_qn,22,22,22
stt2,page_0280,9,6,6,"[254, 1024, 354, 1137]","[254, 1024, 354, 1137]",1.000,detector,equal_qn,22,22,22
stt2,page_0282,1,6,6,"[1439, 1054, 1550, 1176]","[1439, 1054, 1550, 1176]",1.000,midpoint,conflict,20,20,21
stt2,page_0282,2,0,0,"[1274, 452, 1388, 562]","[1274, 452, 1388, 562]",1.000,detector,equal_qn,21,21,21
stt2,page_0282,2,13,13,"[1277, 1727, 1386, 1848]","[1277, 1727, 1386, 1848]",1.000,detector,equal_qn,21,21,21
stt2,page_0282,5,1,1,"[841, 538, 947, 658]","[841, 538, 947, 658]",1.000,detector,equal_qn,20,20,20
stt2,page_0282,6,17,17,"[682, 2222, 792, 2350]","[682, 2222, 792, 2350]",1.000,detector,equal_qn,20,20,20
stt2,page_0282,7,17,17,"[532, 2199, 645, 2333]","[532, 2199, 645, 2333]",1.000,detector,equal_qn,20,20,20
stt2,page_0282,8,13,13,"[373, 1845, 486, 1985]","[373, 1845, 486, 1985]",1.000,detector,equal_qn,19,19,19
stt2,page_0282,9,6,6,"[236, 1092, 346, 1231]","[236, 1092, 346, 1231]",1.000,detector,equal_qn,18,18,18
stt2,page_0284,4,16,16,"[972, 2171, 1095, 2302]","[991, 2136, 1096, 2258]",0.455,detector,equal_qn,19,19,19
stt2,page_0284,8,4,4,"[365, 895, 493, 1042]","[365, 895, 493, 1042]",1.000,detector,equal_qn,17,17,17
stt2,page_0286,5,15,16,"[830, 1978, 947, 2099]","[830, 1979, 942, 2105]",0.906,detector,equal_ocr,20,21,20
stt2,page_0286,7,3,3,"[523, 739, 635, 862]","[523, 739, 635, 862]",1.000,detector,equal_qn,21,21,21
stt2,page_0288,1,14,14,"[1447, 1919, 1560, 2045]","[1447, 1919, 1560, 2045]",1.000,detector,conflict,20,20,22
stt2,page_0288,3,17,16,"[1141, 2046, 1262, 2158]","[1127, 2050, 1240, 2168]",0.660,detector,equal_ocr,22,21,22
stt2,page_0288,6,2,2,"[681, 654, 791, 780]","[681, 654, 791, 780]",1.000,detector,equal_ocr,20,21,20
stt2,page_0288,8,2,2,"[385, 644, 494, 769]","[385, 644, 494, 769]",1.000,detector,conflict,20,20,21
stt2,page_0288,8,13,13,"[383, 1801, 499, 1925]","[383, 1801, 499, 1925]",1.000,midpoint,conflict,20,20,21
stt2,page_0288,9,4,4,"[238, 885, 347, 1017]","[238, 885, 347, 1017]",1.000,detector,equal_qn,19,19,19
stt2,page_0290,4,15,15,"[972, 2056, 1079, 2184]","[968, 2049, 1079, 2183]",0.907,detector,equal_qn,19,19,19
stt2,page_0290,5,4,4,"[820, 854, 934, 983]","[820, 854, 934, 983]",1.000,detector,equal_qn,19,19,19
stt2,page_0290,5,9,9,"[828, 1421, 943, 1559]","[828, 1421, 943, 1559]",1.000,detector,equal_qn,19,19,19
stt2,page_0290,5,15,15,"[828, 2060, 942, 2195]","[828, 2060, 942, 2195]",1.000,detector,equal_qn,19,19,19
stt2,page_0290,6,7,7,"[669, 1197, 780, 1326]","[673, 1202, 782, 1334]",0.859,detector,equal_qn,19,19,19
stt2,page_0292,1,3,3,"[1444, 763, 1552, 897]","[1444, 763, 1552, 897]",1.000,detector,equal_qn,19,19,19
stt2,page_0292,1,10,10,"[1440, 1516, 1557, 1650]","[1440, 1516, 1557, 1650]",1.000,detector,equal_qn,19,19,19
stt2,page_0292,2,11,11,"[1289, 1610, 1411, 1747]","[1289, 1610, 1411, 1747]",1.000,detector,equal_qn,19,19,19
stt2,page_0292,8,5,5,"[391, 1005, 507, 1143]","[391, 1005, 507, 1143]",1.000,detector,equal_qn,18,18,18
stt2,page_0292,8,15,15,"[394, 2144, 526, 2279]","[380, 2147, 498, 2287]",0.666,detector,equal_qn,18,18,18
stt2,page_0294,2,13,13,"[1285, 1750, 1402, 1871]","[1285, 1750, 1402, 1871]",1.000,detector,equal_qn,21,21,21
stt2,page_0294,3,19,20,"[1117, 2367, 1230, 2436]","[1117, 2310, 1230, 2436]",0.548,detector,equal_ocr,21,22,21
stt2,page_0294,5,19,19,"[823, 2302, 931, 2426]","[823, 2302, 931, 2426]",1.000,detector,equal_qn,21,21,21
stt2,page_0294,6,5,5,"[694, 955, 802, 1076]","[694, 955, 802, 1076]",1.000,detector,equal_qn,20,20,20
stt2,page_0294,7,19,19,"[545, 2381, 653, 2498]","[545, 2381, 653, 2498]",1.000,detector,equal_qn,20,20,20
stt2,page_0296,1,16,16,"[1431, 2188, 1542, 2318]","[1431, 2188, 1542, 2318]",1.000,detector,equal_qn,19,19,19
stt2,page_0296,2,2,2,"[1291, 684, 1405, 820]","[1291, 684, 1405, 820]",1.000,detector,conflict,18,18,19
stt2,page_0296,8,4,4,"[403, 935, 523, 1077]","[403, 935, 523, 1077]",1.000,detector,equal_qn,17,17,17
stt2,page_0296,8,10,10,"[393, 1657, 511, 1805]","[393, 1657, 511, 1805]",1.000,detector,equal_qn,17,17,17
stt2,page_0296,9,4,3,"[264, 837, 385, 989]","[251, 950, 375, 1104]",0.131,detector,equal_ocr,17,16,17
stt2,page_0296,9,8,7,"[264, 1343, 385, 1495]","[244, 1425, 363, 1568]",0.243,detector,equal_ocr,17,16,17
stt2,page_0298,1,11,11,"[1427, 1693, 1547, 1833]","[1427, 1693, 1547, 1833]",1.000,detector,equal_qn,18,18,18
stt2,page_0298,4,17,17,"[942, 2267, 1059, 2402]","[942, 2267, 1059, 2402]",1.000,detector,equal_qn,19,19,19
stt2,page_0298,7,13,13,"[500, 1814, 611, 1945]","[500, 1814, 611, 1945]",1.000,detector,equal_qn,19,19,19
stt2,page_0298,8,10,10,"[368, 1560, 475, 1695]","[353, 1542, 462, 1665]",0.549,detector,conflict,18,19,20
stt2,page_0298,8,13,13,"[368, 1897, 475, 2032]","[368, 1897, 475, 2032]",1.000,midpoint,conflict,18,19,20
stt2,page_0298,9,6,6,"[207, 1043, 314, 1168]","[207, 1043, 314, 1168]",1.000,detector,equal_qn,20,20,20
stt2,page_0300,4,3,3,"[987, 785, 1095, 913]","[987, 785, 1095, 913]",1.000,detector,equal_qn,19,19,19
stt2,page_0300,5,10,11,"[830, 1593, 952, 1729]","[856, 1591, 969, 1728]",0.678,detector,equal_ocr,18,19,18
stt2,page_0300,7,11,11,"[568, 1647, 680, 1780]","[568, 1647, 680, 1780]",1.000,detector,equal_qn,19,19,19
stt2,page_0300,7,16,16,"[569, 2184, 679, 2315]","[569, 2184, 679, 2315]",1.000,detector,equal_qn,19,19,19
stt2,page_0300,8,10,10,"[410, 1503, 519, 1627]","[410, 1503, 519, 1627]",1.000,detector,equal_qn,20,20,20
stt2,page_0300,9,5,5,"[248, 985, 362, 1118]","[248, 985, 362, 1118]",1.000,detector,equal_qn,19,19,19
stt2,page_0302,5,8,8,"[847, 1307, 987, 1436]","[852, 1288, 962, 1419]",0.611,detector,equal_qn,19,19,19
stt2,page_0302,6,14,12,"[694, 2033, 815, 2168]","[679, 2039, 797, 2176]",0.692,detector,equal_ocr,18,16,18
stt2,page_0302,7,1,1,"[552, 550, 670, 675]","[552, 550, 670, 675]",1.000,detector,equal_qn,20,20,20
stt2,page_0302,8,3,3,"[390, 786, 507, 923]","[390, 786, 507, 923]",1.000,detector,equal_qn,18,18,18
stt2,page_0302,9,14,14,"[215, 1865, 327, 1989]","[215, 1865, 327, 1989]",1.000,detector,equal_qn,20,20,20
stt2,page_0304,1,7,7,"[1460, 1197, 1558, 1326]","[1460, 1197, 1558, 1326]",1.000,midpoint,conflict,19,19,20
stt2,page_0304,3,5,5,"[1163, 933, 1272, 1054]","[1163, 933, 1272, 1054]",1.000,detector,equal_qn,21,21,21
stt2,page_0304,4,0,0,"[1002, 465, 1114, 584]","[1002, 465, 1114, 584]",1.000,detector,equal_qn,19,19,19
stt2,page_0304,5,0,0,"[849, 457, 967, 577]","[849, 457, 967, 577]",1.000,detector,equal_qn,20,20,20
stt2,page_0304,7,10,10,"[555, 1462, 667, 1590]","[555, 1462, 667, 1590]",1.000,detector,equal_qn,20,20,20
stt2,page_0306,3,13,13,"[1134, 1904, 1242, 2027]","[1135, 1808, 1242, 1930]",0.118,detector,equal_qn,19,20,20
stt2,page_0306,5,17,17,"[855, 2296, 964, 2419]","[855, 2296, 964, 2419]",1.000,detector,conflict,19,19,20
stt2,page_0306,7,13,14,"[559, 1923, 666, 2048]","[559, 1923, 666, 2048]",1.000,detector,equal_qn,18,20,20
stt2,page_0306,8,5,5,"[420, 955, 526, 1080]","[420, 955, 526, 1080]",1.000,detector,equal_qn,20,20,20
stt2,page_0308,3,16,14,"[1140, 2033, 1248, 2151]","[1140, 2033, 1248, 2151]",1.000,midpoint,conflict,21,19,22
stt2,page_0308,4,17,17,"[1000, 2109, 1112, 2232]","[1000, 2109, 1112, 2232]",1.000,detector,equal_qn,21,21,21
stt2,page_0308,7,14,14,"[567, 1750, 672, 1869]","[567, 1750, 672, 1869]",1.000,detector,equal_qn,22,22,22
stt2,page_0308,9,11,11,"[246, 1586, 359, 1713]","[246, 1586, 359, 1713]",1.000,detector,equal_qn,20,20,20
stt2,page_0310,3,0,0,"[1149, 490, 1247, 600]","[1149, 490, 1247, 600]",1.000,detector,equal_qn,20,20,20
stt2,page_0310,3,17,17,"[1142, 2187, 1253, 2313]","[1142, 2187, 1253, 2313]",1.000,detector,equal_qn,20,20,20
stt2,page_0310,7,8,10,"[553, 1332, 670, 1431]","[553, 1302, 670, 1431]",0.767,detector,equal_ocr,19,21,19
stt2,page_0312,2,2,2,"[1289, 658, 1388, 771]","[1289, 658, 1388, 771]",1.000,detector,equal_qn,22,22,22
stt2,page_0312,2,7,7,"[1289, 1125, 1390, 1240]","[1289, 1125, 1390, 1240]",1.000,detector,equal_qn,22,22,22
stt2,page_0312,2,17,17,"[1281, 2035, 1381, 2153]","[1281, 2035, 1381, 2153]",1.000,detector,equal_qn,22,22,22
stt2,page_0312,3,18,18,"[1141, 2077, 1241, 2191]","[1141, 2077, 1241, 2191]",1.000,detector,equal_qn,23,23,23
stt2,page_0312,4,16,16,"[999, 2024, 1108, 2142]","[999, 2024, 1108, 2142]",1.000,detector,equal_qn,21,21,21
stt2,page_0312,5,10,10,"[854, 1451, 959, 1571]","[854, 1451, 959, 1571]",1.000,detector,equal_qn,21,21,21
stt2,page_0312,5,13,13,"[851, 1748, 959, 1865]","[851, 1748, 959, 1865]",1.000,detector,equal_qn,21,21,21
stt2,page_0312,6,12,12,"[702, 1579, 812, 1696]","[702, 1579, 812, 1696]",1.000,detector,equal_qn,22,22,22
stt2,page_0312,7,9,9,"[545, 1346, 649, 1463]","[541, 1355, 655, 1476]",0.763,detector,equal_ocr,21,22,21
stt2,page_0312,9,17,17,"[214, 2305, 327, 2437]","[214, 2305, 327, 2437]",1.000,detector,equal_qn,19,19,19
stt2,page_0314,1,8,8,"[1439, 1212, 1549, 1332]","[1439, 1212, 1549, 1332]",1.000,detector,equal_qn,21,21,21
stt2,page_0314,2,1,1,"[1271, 554, 1380, 672]","[1271, 554, 1380, 672]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,2,7,7,"[1281, 1165, 1388, 1293]","[1281, 1165, 1388, 1293]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,2,16,16,"[1279, 2111, 1388, 2238]","[1279, 2111, 1388, 2238]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,4,3,3,"[991, 744, 1088, 862]","[991, 744, 1088, 862]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,5,11,11,"[837, 1623, 942, 1749]","[837, 1623, 942, 1749]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,5,19,19,"[846, 2430, 949, 2542]","[846, 2430, 949, 2542]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,7,12,12,"[546, 1625, 657, 1746]","[546, 1625, 657, 1746]",1.000,detector,equal_qn,21,21,21
stt2,page_0314,8,0,0,"[397, 465, 510, 587]","[397, 465, 510, 587]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,8,10,10,"[398, 1477, 530, 1600]","[406, 1485, 521, 1611]",0.756,detector,equal_qn,20,20,20
stt2,page_0314,8,17,17,"[407, 2199, 518, 2321]","[407, 2199, 518, 2321]",1.000,detector,equal_qn,20,20,20
stt2,page_0314,9,4,4,"[249, 866, 360, 993]","[249, 866, 360, 993]",1.000,detector,equal_qn,19,19,19
stt2,page_0316,1,10,10,"[1445, 1471, 1555, 1594]","[1445, 1471, 1555, 1594]",1.000,detector,equal_qn,20,20,20
stt2,page_0316,2,19,19,"[1298, 2415, 1403, 2526]","[1298, 2415, 1403, 2526]",1.000,detector,conflict,20,20,21
stt2,page_0316,3,7,8,"[1167, 1174, 1278, 1297]","[1159, 1212, 1267, 1340]",0.448,detector,equal_ocr,20,21,20
stt2,page_0316,4,4,4,"[1014, 908, 1129, 1044]","[1014, 908, 1129, 1044]",1.000,detector,equal_qn,10,10,10
stt2,page_0316,7,16,16,"[559, 2389, 669, 2508]","[559, 2389, 669, 2508]",1.000,detector,equal_qn,17,17,17
stt2,page_0316,8,14,14,"[408, 2052, 521, 2186]","[408, 2052, 521, 2186]",1.000,detector,equal_qn,18,18,18
stt2,page_0318,1,9,9,"[1428, 1392, 1556, 1515]","[1428, 1392, 1556, 1515]",1.000,midpoint,conflict,20,20,21
stt2,page_0318,1,16,16,"[1436, 2130, 1546, 2255]","[1436, 2130, 1546, 2255]",1.000,detector,conflict,20,20,21
stt2,page_0318,2,16,16,"[1276, 2189, 1386, 2317]","[1276, 2189, 1386, 2317]",1.000,detector,equal_qn,19,19,19
stt2,page_0318,4,5,5,"[1004, 991, 1105, 1119]","[1004, 991, 1105, 1119]",1.000,detector,equal_qn,19,20,20
stt2,page_0318,5,10,10,"[852, 1419, 963, 1542]","[852, 1419, 963, 1542]",1.000,detector,equal_qn,21,21,21
stt2,page_0318,6,2,2,"[705, 660, 816, 792]","[705, 660, 816, 792]",1.000,detector,equal_qn,19,20,20
stt2,page_0320,1,10,10,"[1425, 1601, 1543, 1749]","[1425, 1601, 1543, 1749]",1.000,detector,equal_qn,17,17,17
stt2,page_0320,1,16,16,"[1436, 2363, 1553, 2497]","[1436, 2363, 1553, 2497]",1.000,detector,equal_qn,17,17,17
stt2,page_0320,7,1,1,"[554, 567, 664, 699]","[554, 567, 664, 699]",1.000,detector,equal_qn,19,19,19
stt2,page_0320,7,17,17,"[556, 2303, 667, 2433]","[556, 2303, 667, 2433]",1.000,detector,equal_qn,19,19,19
stt2,page_0320,9,3,3,"[259, 762, 366, 888]","[259, 762, 366, 888]",1.000,detector,equal_qn,19,19,19
stt2,page_0322,4,14,13,"[988, 1850, 1099, 1961]","[1002, 1863, 1104, 1978]",0.654,detector,equal_ocr,21,20,21
stt2,page_0322,6,11,12,"[664, 1757, 799, 1897]","[664, 1757, 799, 1897]",1.000,midpoint,conflict,17,18,19
stt2,page_0322,9,11,10,"[240, 1538, 355, 1657]","[240, 1538, 355, 1657]",1.000,midpoint,conflict,21,18,20
stt2,page_0324,2,9,9,"[1300, 1364, 1409, 1491]","[1300, 1364, 1409, 1491]",1.000,detector,equal_qn,20,20,20
stt2,page_0324,5,18,18,"[840, 2386, 955, 2506]","[840, 2386, 955, 2506]",1.000,detector,equal_qn,19,19,19
stt2,page_0324,7,10,10,"[558, 1471, 663, 1599]","[558, 1471, 663, 1599]",1.000,detector,equal_qn,20,20,20
stt2,page_0324,7,15,15,"[558, 1981, 662, 2107]","[558, 1981, 662, 2107]",1.000,detector,equal_qn,20,20,20
stt2,page_0326,1,0,0,"[1433, 486, 1550, 607]","[1433, 486, 1550, 607]",1.000,detector,equal_qn,20,20,20
stt2,page_0326,5,2,2,"[827, 665, 945, 793]","[827, 665, 945, 793]",1.000,detector,equal_qn,20,20,20
stt2,page_0326,5,6,6,"[822, 1080, 936, 1207]","[822, 1080, 936, 1207]",1.000,detector,equal_qn,20,20,20
stt2,page_0326,5,12,12,"[818, 1708, 938, 1833]","[818, 1708, 938, 1833]",1.000,detector,equal_qn,20,20,20
stt2,page_0328,1,12,12,"[1443, 1670, 1558, 1799]","[1443, 1670, 1558, 1799]",1.000,detector,equal_qn,20,20,20
stt2,page_0328,2,3,3,"[1307, 772, 1417, 904]","[1307, 772, 1417, 904]",1.000,detector,equal_qn,19,19,19
stt2,page_0330,7,15,15,"[522, 1995, 636, 2123]","[522, 1995, 636, 2123]",1.000,detector,equal_qn,20,20,20
stt4,page_0012,2,14,14,"[865, 1239, 947, 1323]","[851, 1233, 931, 1323]",0.649,detector,equal_qn,20,20,20
stt4,page_0012,6,0,0,"[472, 262, 540, 333]","[472, 262, 540, 333]",1.000,detector,equal_qn,23,23,23
stt4,page_0012,8,21,21,"[254, 1571, 325, 1640]","[254, 1571, 325, 1640]",1.000,detector,equal_qn,22,22,22
stt4,page_0014,1,5,5,"[947, 584, 1020, 658]","[950, 582, 1019, 658]",0.922,detector,equal_qn,22,22,22
stt4,page_0014,5,10,10,"[586, 874, 656, 951]","[586, 874, 656, 951]",1.000,detector,equal_qn,23,23,23
stt4,page_0014,6,9,9,"[476, 850, 548, 932]","[476, 850, 548, 932]",1.000,detector,equal_qn,21,21,21
stt4,page_0014,9,17,17,"[168, 1445, 247, 1528]","[167, 1445, 247, 1530]",0.964,detector,conflict,20,20,17
stt4,page_0016,2,0,0,"[925, 302, 986, 371]","[913, 298, 984, 369]",0.746,detector,equal_qn,22,22,22
stt4,page_0016,7,6,6,"[414, 617, 485, 694]","[414, 617, 485, 694]",1.000,detector,equal_qn,23,23,23
stt4,page_0018,2,10,10,"[836, 897, 903, 972]","[836, 897, 903, 972]",1.000,detector,equal_qn,11,11,11
stt4,page_0018,6,7,7,"[448, 770, 519, 858]","[453, 748, 527, 834]",0.504,detector,equal_ocr,19,18,19
stt4,page_0018,7,4,4,"[351, 535, 423, 619]","[353, 538, 427, 627]",0.814,detector,equal_qn,20,20,20
stt4,page_0018,8,0,0,"[264, 257, 340, 339]","[264, 257, 340, 339]",1.000,detector,equal_qn,20,20,20
stt4,page_0018,9,13,13,"[168, 1254, 238, 1347]","[162, 1259, 245, 1353]",0.756,detector,equal_qn,18,18,18
stt4,page_0018,9,17,17,"[171, 1564, 251, 1647]","[171, 1564, 251, 1647]",1.000,detector,equal_qn,18,18,18
stt4,page_0020,4,21,21,"[676, 1571, 744, 1639]","[676, 1571, 744, 1639]",1.000,detector,equal_qn,22,22,22
stt4,page_0020,5,9,9,"[585, 798, 662, 870]","[589, 788, 659, 862]",0.717,detector,equal_qn,23,23,23
stt4,page_0020,6,3,3,"[488, 452, 560, 534]","[488, 452, 560, 534]",1.000,detector,conflict,20,21,22
stt4,page_0020,7,19,19,"[388, 1403, 456, 1473]","[388, 1403, 456, 1473]",1.000,detector,equal_qn,23,23,23
stt4,page_0020,9,9,9,"[201, 846, 271, 924]","[201, 846, 271, 924]",1.000,midpoint,conflict,21,21,22
stt4,page_0022,2,5,5,"[864, 611, 930, 684]","[864, 606, 932, 681]",0.872,detector,equal_qn,22,22,22
stt4,page_0022,4,4,4,"[666, 535, 736, 602]","[666, 530, 738, 598]",0.852,detector,equal_qn,24,24,24
stt4,page_0022,6,22,22,"[499, 1575, 569, 1642]","[499, 1575, 569, 1642]",1.000,detector,equal_qn,23,23,23
stt4,page_0022,7,15,16,"[384, 1221, 450, 1293]","[385, 1232, 451, 1305]",0.707,detector,equal_ocr,22,23,22
stt4,page_0022,8,1,1,"[284, 368, 350, 432]","[283, 362, 351, 433]",0.875,detector,equal_qn,25,24,24
stt4,page_0022,8,4,4,"[284, 530, 350, 595]","[283, 520, 349, 591]",0.791,detector,equal_qn,25,24,24
stt4,page_0024,1,15,15,"[955, 1296, 1023, 1379]","[951, 1294, 1027, 1381]",0.854,detector,equal_qn,20,20,20
stt4,page_0024,2,3,3,"[870, 456, 937, 535]","[867, 455, 936, 536]",0.920,detector,equal_qn,21,21,21
stt4,page_0024,2,12,12,"[870, 1045, 937, 1124]","[861, 1050, 930, 1132]",0.682,detector,equal_qn,21,21,21
stt4,page_0024,5,15,15,"[577, 1211, 648, 1289]","[577, 1211, 648, 1289]",1.000,detector,equal_qn,22,22,22
stt4,page_0024,6,4,4,"[483, 526, 554, 610]","[483, 526, 554, 610]",1.000,detector,equal_qn,21,21,21
stt4,page_0024,7,8,8,"[387, 770, 454, 846]","[388, 762, 459, 840]",0.769,detector,equal_ocr,22,23,22
stt4,page_0024,8,0,0,"[286, 269, 358, 343]","[286, 269, 358, 343]",1.000,detector,equal_qn,23,23,23
stt4,page_0024,9,4,4,"[185, 516, 253, 592]","[187, 508, 254, 586]",0.800,detector,conflict,22,22,23
stt4,page_0026,2,18,17,"[862, 1564, 940, 1643]","[862, 1564, 940, 1643]",1.000,midpoint,conflict,19,18,20
stt4,page_0026,3,16,16,"[763, 1274, 837, 1350]","[746, 1289, 813, 1363]",0.405,detector,equal_qn,22,22,22
stt4,page_0026,7,9,9,"[378, 791, 460, 864]","[372, 792, 440, 867]",0.674,detector,equal_qn,23,23,23
stt4,page_0026,8,4,4,"[295, 493, 366, 569]","[286, 495, 354, 575]",0.675,detector,equal_qn,22,22,22
stt4,page_0026,9,18,18,"[155, 1510, 225, 1587]","[155, 1510, 225, 1587]",1.000,detector,equal_qn,20,20,20
stt4,page_0028,4,13,13,"[668, 1072, 739, 1146]","[658, 1073, 736, 1151]",0.779,detector,equal_qn,22,22,22
stt4,page_0028,6,8,8,"[461, 771, 532, 852]","[461, 771, 532, 852]",1.000,detector,equal_qn,21,21,21
stt4,page_0028,6,15,15,"[453, 1243, 526, 1324]","[453, 1243, 526, 1324]",1.000,detector,equal_qn,21,21,21
stt4,page_0028,7,20,20,"[370, 1463, 441, 1535]","[360, 1461, 433, 1535]",0.759,detector,equal_qn,23,23,23
stt4,page_0030,1,18,18,"[963, 1298, 1030, 1368]","[970, 1294, 1043, 1366]",0.696,detector,equal_qn,24,24,24
stt4,page_0030,2,6,6,"[848, 632, 923, 708]","[850, 646, 919, 723]",0.635,detector,equal_ocr,22,23,22
stt4,page_0030,4,7,7,"[647, 675, 720, 735]","[647, 661, 720, 735]",0.811,detector,equal_ocr,24,26,24
stt4,page_0030,4,23,25,"[656, 1583, 726, 1652]","[656, 1583, 726, 1652]",1.000,detector,equal_ocr,24,26,24
stt4,page_0030,7,2,2,"[363, 372, 431, 451]","[363, 372, 431, 451]",1.000,detector,equal_qn,21,21,21
stt4,page_0030,7,14,14,"[363, 1172, 434, 1252]","[363, 1187, 432, 1268]",0.661,detector,equal_qn,21,21,21
stt4,page_0030,8,3,3,"[262, 430, 332, 509]","[262, 430, 332, 509]",1.000,detector,equal_qn,23,23,23
stt4,page_0032,5,10,10,"[563, 942, 635, 1025]","[564, 946, 637, 1031]",0.853,detector,equal_qn,20,20,20
stt4,page_0032,5,16,16,"[563, 1361, 635, 1445]","[566, 1365, 635, 1450]",0.863,detector,equal_qn,20,20,20
stt4,page_0032,6,5,5,"[473, 568, 541, 649]","[473, 568, 541, 649]",1.000,detector,equal_ocr,21,22,21
stt4,page_0034,3,8,8,"[744, 733, 811, 802]","[739, 736, 807, 811]",0.747,detector,equal_qn,24,24,24
stt4,page_0034,4,15,15,"[636, 1202, 710, 1276]","[645, 1197, 715, 1273]",0.747,detector,equal_qn,22,22,22
stt4,page_0034,8,15,15,"[261, 1289, 330, 1371]","[259, 1286, 332, 1371]",0.912,detector,equal_qn,20,20,20
stt4,page_0036,2,19,19,"[866, 1416, 934, 1488]","[866, 1415, 935, 1493]",0.910,detector,equal_qn,23,23,23
stt4,page_0038,1,16,16,"[958, 1300, 1033, 1378]","[958, 1300, 1033, 1378]",1.000,detector,equal_qn,21,21,21
stt4,page_0038,3,6,6,"[752, 623, 824, 699]","[752, 623, 824, 699]",1.000,detector,equal_qn,22,22,22
stt4,page_0042,4,14,14,"[663, 1143, 731, 1220]","[676, 1156, 746, 1232]",0.500,detector,equal_qn,22,22,22
stt4,page_0042,9,6,6,"[174, 687, 250, 777]","[174, 687, 250, 777]",1.000,detector,equal_qn,19,19,19
stt4,page_0044,1,8,8,"[961, 780, 1037, 862]","[961, 780, 1037, 862]",1.000,detector,equal_qn,21,21,21
stt4,page_0044,3,7,7,"[765, 712, 833, 789]","[763, 715, 835, 797]",0.824,detector,equal_ocr,21,22,21
stt4,page_0044,5,14,14,"[571, 1127, 640, 1201]","[571, 1127, 640, 1201]",1.000,detector,equal_qn,22,22,22
stt4,page_0046,2,21,21,"[876, 1545, 943, 1613]","[876, 1545, 943, 1613]",1.000,detector,equal_qn,22,22,22
stt4,page_0046,4,0,0,"[669, 263, 736, 332]","[669, 263, 736, 332]",1.000,detector,equal_qn,23,23,23
stt4,page_0046,6,12,12,"[470, 989, 550, 1062]","[480, 994, 549, 1069]",0.742,detector,equal_ocr,22,21,22
stt4,page_0046,8,10,11,"[278, 898, 351, 975]","[284, 929, 356, 1006]",0.381,detector,equal_qn,21,22,22
stt4,page_0048,3,12,12,"[765, 1128, 836, 1219]","[765, 1128, 836, 1219]",1.000,detector,equal_qn,19,19,19
stt4,page_0048,5,12,12,"[579, 1040, 648, 1121]","[579, 1040, 648, 1121]",1.000,detector,equal_qn,21,21,21
stt4,page_0048,8,2,2,"[290, 385, 364, 468]","[290, 385, 364, 468]",1.000,detector,equal_qn,20,21,21
stt4,page_0050,1,20,22,"[942, 1542, 1010, 1615]","[942, 1542, 1010, 1615]",1.000,detector,equal_ocr,21,23,21
stt4,page_0050,2,10,10,"[853, 879, 920, 954]","[849, 873, 918, 951]",0.817,detector,equal_qn,22,22,22
stt4,page_0050,3,16,17,"[760, 1309, 833, 1385]","[760, 1309, 833, 1385]",1.000,detector,equal_qn,20,21,21
stt4,page_0050,7,7,7,"[371, 711, 441, 791]","[368, 706, 440, 788]",0.858,detector,equal_qn,21,21,21
stt4,page_0050,7,18,18,"[375, 1443, 447, 1523]","[375, 1443, 447, 1523]",1.000,detector,equal_qn,21,21,21
stt4,page_0050,8,8,8,"[281, 771, 354, 851]","[281, 771, 354, 851]",1.000,detector,equal_qn,21,21,21
stt4,page_0052,3,13,13,"[748, 1066, 820, 1146]","[748, 1066, 820, 1146]",1.000,detector,equal_qn,22,22,22
stt4,page_0052,4,1,1,"[651, 307, 720, 384]","[651, 307, 720, 384]",1.000,detector,equal_qn,22,22,22
stt4,page_0052,7,2,3,"[361, 380, 435, 459]","[361, 380, 435, 459]",1.000,detector,equal_ocr,21,22,21
stt4,page_0054,1,13,13,"[993, 1094, 1059, 1168]","[977, 1091, 1049, 1168]",0.659,detector,equal_qn,22,22,22
stt4,page_0054,5,3,3,"[602, 454, 671, 531]","[602, 454, 671, 531]",1.000,detector,equal_qn,22,22,22
stt4,page_0054,8,14,14,"[306, 1225, 383, 1309]","[276, 1229, 351, 1316]",0.383,detector,equal_qn,20,20,20
stt4,page_0054,8,18,18,"[306, 1503, 383, 1586]","[363, 1498, 437, 1584]",0.145,detector,equal_qn,20,20,20
