book,page,column,n_ocr,n_qn,n_det,count_source
stt4,page_0174,7,22,22,22,equal_qn
stt4,page_0174,8,22,21,22,legacy_locked_col
stt4,page_0174,9,21,21,21,legacy_locked_col
stt4,page_0176,1,22,22,22,equal_qn
stt4,page_0176,2,23,23,23,legacy_locked_col
stt4,page_0176,3,23,23,23,legacy_locked_col
stt4,page_0176,4,22,22,22,equal_qn
stt4,page_0176,5,24,24,24,equal_qn
stt4,page_0176,6,24,24,24,legacy_locked_col
stt4,page_0176,7,24,24,22,legacy_locked_col
stt4,page_0176,8,22,22,22,equal_qn
stt4,page_0176,9,23,23,20,legacy_locked_col
stt4,page_0178,1,22,21,22,equal_ocr
stt4,page_0178,2,21,20,21,equal_ocr
stt4,page_0178,3,22,22,22,equal_qn
stt4,page_0178,4,22,22,23,conflict
stt4,page_0178,5,23,23,23,equal_qn
stt4,page_0178,6,5,5,5,equal_qn
stt4,page_0178,7,21,21,20,conflict
stt4,page_0178,8,12,16,14,conflict
stt4,page_0178,9,22,22,22,equal_qn
stt4,page_0182,1,24,24,24,equal_qn
stt4,page_0182,2,24,24,23,legacy_locked_col
stt4,page_0182,3,27,27,27,legacy_locked_col
stt4,page_0182,4,24,24,24,equal_qn
stt4,page_0182,5,24,25,24,equal_ocr
stt4,page_0182,6,23,23,23,equal_qn
stt4,page_0182,7,23,23,23,equal_qn
stt4,page_0182,8,22,22,18,legacy_locked_col
stt4,page_0182,9,21,21,21,equal_qn
stt4,page_0184,1,23,23,20,legacy_locked_col
stt4,page_0184,2,23,23,23,equal_qn
stt4,page_0184,3,23,23,18,legacy_locked_col
stt4,page_0184,4,25,24,25,equal_ocr
stt4,page_0184,5,24,24,24,equal_qn
stt4,page_0184,6,23,23,23,equal_qn
stt4,page_0184,7,24,24,24,legacy_locked_col
stt4,page_0184,8,23,23,23,equal_qn
stt4,page_0184,9,22,22,22,equal_qn
stt4,page_0186,1,23,22,14,conflict
stt4,page_0186,2,24,25,19,conflict
stt4,page_0186,3,23,23,21,conflict
stt4,page_0186,4,14,14,12,conflict
stt4,page_0186,5,18,18,9,conflict
stt4,page_0186,6,9,9,6,conflict
stt4,page_0186,7,24,24,12,conflict
stt4,page_0186,8,22,22,14,conflict
stt4,page_0186,9,21,21,2,legacy_locked_col
stt4,page_0188,1,21,21,21,legacy_locked_col
stt4,page_0188,2,22,23,22,equal_ocr
stt4,page_0188,3,22,22,22,legacy_locked_col
stt4,page_0188,4,22,22,22,equal_qn
stt4,page_0188,5,22,22,22,legacy_locked_col
stt4,page_0188,6,22,22,22,equal_qn
stt4,page_0188,7,22,22,22,legacy_locked_col
stt4,page_0188,8,24,23,24,legacy_locked_col
stt4,page_0188,9,21,21,21,equal_qn
stt4,page_0190,1,22,22,22,legacy_locked_col
stt4,page_0190,2,22,21,22,legacy_locked_col
stt4,page_0190,3,22,22,22,equal_qn
stt4,page_0190,4,21,20,21,equal_ocr
stt4,page_0190,5,22,22,22,equal_qn
stt4,page_0190,6,23,23,21,legacy_locked_col
stt4,page_0190,7,23,23,23,equal_qn
stt4,page_0190,8,21,20,21,equal_ocr
stt4,page_0190,9,21,21,20,legacy_locked_col
stt4,page_0192,1,21,21,21,legacy_locked_col
stt4,page_0192,2,20,20,20,legacy_locked_col
stt4,page_0192,3,22,22,22,legacy_locked_col
stt4,page_0192,4,8,8,8,legacy_locked_col
stt4,page_0192,5,20,20,20,equal_qn
stt4,page_0192,6,14,14,14,equal_qn
stt4,page_0192,7,20,20,15,legacy_locked_col
stt4,page_0192,8,20,21,17,legacy_locked_col
stt4,page_0192,9,20,19,20,equal_ocr
stt4,page_0194,1,21,21,21,equal_qn
stt4,page_0194,2,23,23,23,equal_qn
stt4,page_0194,3,22,22,22,equal_qn
stt4,page_0194,4,23,23,23,equal_qn
stt4,page_0194,5,22,22,22,equal_qn
stt4,page_0194,6,21,21,21,legacy_locked_col
stt4,page_0194,7,23,23,23,equal_qn
stt4,page_0194,8,21,22,16,legacy_locked_col
stt4,page_0194,9,3,3,3,equal_qn
stt4,page_0196,1,19,19,19,equal_qn
stt4,page_0196,2,14,15,14,equal_ocr
stt4,page_0196,3,20,20,18,legacy_locked_col
stt4,page_0196,4,22,22,22,equal_qn
stt4,page_0196,5,22,22,22,equal_qn
stt4,page_0196,6,22,22,22,legacy_locked_col
stt4,page_0196,7,21,21,21,equal_qn
stt4,page_0196,8,22,22,22,equal_qn
stt4,page_0196,9,22,22,22,legacy_locked_col
stt4,page_0198,1,22,22,22,equal_qn
stt4,page_0198,2,23,23,23,legacy_locked_col
stt4,page_0198,3,22,22,21,legacy_locked_col
stt4,page_0198,4,1,1,1,equal_qn
stt4,page_0198,5,14,14,14,equal_qn
stt4,page_0198,6,22,22,22,equal_qn
stt4,page_0198,7,23,23,17,legacy_locked_col
stt4,page_0198,8,22,22,20,legacy_locked_col
stt4,page_0198,9,23,23,19,legacy_locked_col
stt4,page_0200,1,21,21,21,equal_qn
stt4,page_0200,2,21,21,21,equal_qn
stt4,page_0200,3,24,24,24,equal_qn
stt4,page_0200,4,22,22,22,equal_qn
stt4,page_0200,5,22,23,22,equal_ocr
stt4,page_0200,6,14,14,14,equal_qn
stt4,page_0200,7,10,10,11,conflict
stt4,page_0200,8,23,23,23,equal_qn
stt4,page_0200,9,23,23,23,equal_qn
stt4,page_0202,1,21,21,17,legacy_locked_col
stt4,page_0202,2,22,20,23,conflict
stt4,page_0202,3,21,21,21,equal_qn
stt4,page_0202,4,20,20,21,legacy_locked_col
stt4,page_0202,5,22,22,20,legacy_locked_col
stt4,page_0202,6,22,21,22,equal_ocr
stt4,page_0202,7,11,11,12,conflict
stt4,page_0202,8,22,23,18,legacy_locked_col
stt4,page_0202,9,20,20,20,equal_qn
stt4,page_0204,1,23,23,23,legacy_locked_col
stt4,page_0204,2,23,23,23,legacy_locked_col
stt4,page_0204,3,23,23,23,equal_qn
stt4,page_0204,4,23,23,23,equal_qn
stt4,page_0204,5,24,24,24,legacy_locked_col
stt4,page_0204,6,24,24,24,equal_qn
stt4,page_0204,7,23,23,23,equal_qn
stt4,page_0204,8,22,23,23,equal_qn
stt4,page_0204,9,20,20,20,equal_qn
stt4,page_0206,1,23,22,22,equal_qn
stt4,page_0206,2,22,22,22,equal_qn
stt4,page_0206,3,22,22,22,equal_qn
stt4,page_0206,4,21,22,22,equal_qn
stt4,page_0206,5,11,11,11,legacy_locked_col
stt4,page_0206,6,19,19,19,equal_qn
stt4,page_0206,7,14,14,14,equal_qn
stt4,page_0206,8,23,23,20,legacy_locked_col
stt4,page_0206,9,24,24,24,equal_qn
stt4,page_0208,1,23,23,23,equal_qn
stt4,page_0208,2,22,22,22,legacy_locked_col
stt4,page_0208,3,23,23,23,equal_qn
stt4,page_0208,4,21,21,20,legacy_locked_col
stt4,page_0208,5,22,23,22,equal_ocr
stt4,page_0208,6,22,22,22,equal_qn
stt4,page_0208,7,22,22,17,legacy_locked_col
stt4,page_0208,8,10,10,10,legacy_locked_col
stt4,page_0208,9,18,18,18,equal_qn
stt4,page_0210,1,21,21,21,equal_qn
stt4,page_0210,2,20,20,14,legacy_locked_col
stt4,page_0210,3,24,24,21,legacy_locked_col
stt4,page_0210,4,21,21,21,equal_qn
stt4,page_0210,5,22,22,22,equal_qn
stt4,page_0210,6,23,23,23,equal_qn
stt4,page_0210,7,22,21,22,equal_ocr
stt4,page_0210,8,20,21,20,legacy_locked_col
stt4,page_0210,9,22,21,22,legacy_locked_col
stt4,page_0212,1,24,25,14,legacy_locked_col
stt4,page_0212,2,24,24,24,equal_qn
stt4,page_0212,3,22,22,15,legacy_locked_col
stt4,page_0212,4,23,22,23,equal_ocr
stt4,page_0212,5,22,22,22,equal_qn
stt4,page_0212,6,13,13,13,equal_qn
stt4,page_0212,7,18,19,18,equal_ocr
stt4,page_0212,8,11,11,11,equal_qn
stt4,page_0212,9,22,21,21,equal_qn
stt4,page_0214,1,22,22,22,equal_qn
stt4,page_0214,2,23,23,23,equal_qn
stt4,page_0214,3,22,22,23,conflict
stt4,page_0214,4,21,21,21,equal_qn
stt4,page_0214,5,22,22,22,equal_qn
stt4,page_0214,6,21,21,21,equal_qn
stt4,page_0214,7,20,20,20,equal_qn
stt4,page_0214,8,21,21,21,equal_qn
stt4,page_0214,9,22,22,22,equal_qn
stt4,page_0216,1,20,20,20,equal_qn
stt4,page_0216,2,22,22,22,equal_qn
stt4,page_0216,3,21,21,21,legacy_locked_col
stt4,page_0216,4,22,22,22,equal_qn
stt4,page_0216,5,21,22,22,equal_qn
stt4,page_0216,6,21,22,20,legacy_locked_col
stt4,page_0216,7,21,21,20,legacy_locked_col
stt4,page_0216,8,20,20,20,equal_qn
stt4,page_0216,9,20,20,19,legacy_locked_col
stt4,page_0218,1,19,19,19,equal_qn
stt4,page_0218,2,20,20,17,legacy_locked_col
stt4,page_0218,3,20,20,20,equal_qn
stt4,page_0218,4,21,21,12,legacy_locked_col
stt4,page_0218,5,21,21,16,legacy_locked_col
stt4,page_0218,6,19,19,20,conflict
stt4,page_0218,7,19,20,20,equal_qn
stt4,page_0218,8,20,20,12,legacy_locked_col
stt4,page_0218,9,19,20,18,conflict
stt4,page_0220,1,22,22,22,legacy_locked_col
stt4,page_0220,2,19,19,19,legacy_locked_col
stt4,page_0220,3,20,20,20,legacy_locked_col
stt4,page_0220,4,22,22,22,equal_qn
stt4,page_0220,5,20,20,20,equal_qn
stt4,page_0220,6,21,21,21,legacy_locked_col
stt4,page_0220,7,21,21,19,legacy_locked_col
stt4,page_0220,8,20,20,20,legacy_locked_col
stt4,page_0220,9,22,20,22,equal_ocr
stt4,page_0222,1,21,21,21,equal_qn
stt4,page_0222,2,20,20,20,equal_qn
stt4,page_0222,3,19,19,19,equal_qn
stt4,page_0222,4,20,20,20,equal_qn
stt4,page_0222,5,23,23,23,equal_qn
stt4,page_0222,6,20,21,21,equal_qn
stt4,page_0222,7,22,22,22,equal_qn
stt4,page_0222,8,21,21,17,legacy_locked_col
stt4,page_0222,9,20,20,20,equal_qn
stt4,page_0224,1,20,20,20,legacy_locked_col
stt4,page_0224,2,21,21,21,equal_qn
stt4,page_0224,3,22,21,22,equal_ocr
stt4,page_0224,4,23,22,21,legacy_locked_col
stt4,page_0224,5,21,22,21,legacy_locked_col
stt4,page_0224,6,21,21,21,equal_qn
stt4,page_0224,7,20,20,20,equal_qn
stt4,page_0224,8,21,20,21,equal_ocr
stt4,page_0224,9,20,21,18,legacy_locked_col
stt4,page_0226,1,22,22,21,legacy_locked_col
stt4,page_0226,2,22,22,22,legacy_locked_col
stt4,page_0226,3,23,23,23,equal_qn
stt4,page_0226,4,21,21,21,equal_qn
stt4,page_0226,5,20,21,20,legacy_locked_col
stt4,page_0226,6,20,20,20,equal_qn
stt4,page_0226,7,23,22,15,legacy_locked_col
stt4,page_0226,8,22,22,22,equal_qn
stt4,page_0226,9,21,21,21,equal_qn
stt4,page_0228,1,22,23,22,legacy_locked_col
stt4,page_0228,2,20,20,20,equal_qn
stt4,page_0228,3,20,20,18,legacy_locked_col
stt4,page_0228,4,22,22,22,legacy_locked_col
stt4,page_0228,5,22,22,22,legacy_locked_col
stt4,page_0228,6,20,21,20,legacy_locked_col
stt4,page_0228,7,21,21,19,legacy_locked_col
stt4,page_0228,8,22,22,21,legacy_locked_col
stt4,page_0228,9,22,22,22,equal_qn
stt4,page_0230,1,23,23,23,equal_qn
stt4,page_0230,2,20,20,20,legacy_locked_col
stt4,page_0230,3,20,20,20,equal_qn
stt4,page_0230,4,21,21,21,equal_qn
stt4,page_0230,5,21,22,21,legacy_locked_col
stt4,page_0230,6,21,21,21,equal_qn
stt4,page_0230,7,21,22,20,legacy_locked_col
stt4,page_0230,8,21,21,21,legacy_locked_col
stt4,page_0230,9,22,22,21,legacy_locked_col
stt4,page_0232,1,19,19,19,legacy_locked_col
stt4,page_0232,2,21,21,21,legacy_locked_col
stt4,page_0232,3,20,21,21,legacy_locked_col
stt4,page_0232,4,23,23,23,legacy_locked_col
stt4,page_0232,5,22,22,22,legacy_locked_col
stt4,page_0232,6,22,22,22,equal_qn
stt4,page_0232,7,22,23,22,equal_ocr
stt4,page_0232,8,23,23,22,legacy_locked_col
stt4,page_0232,9,19,19,19,equal_qn
stt4,page_0234,1,8,11,11,equal_qn
stt4,page_0234,2,21,21,21,legacy_locked_col
stt4,page_0234,3,22,20,22,equal_ocr
stt4,page_0234,4,21,21,21,legacy_locked_col
stt4,page_0234,5,22,22,22,equal_qn
stt4,page_0234,6,22,22,22,legacy_locked_col
stt4,page_0234,7,22,22,22,equal_qn
stt4,page_0234,8,22,22,22,equal_qn
stt4,page_0234,9,22,22,22,equal_qn
stt4,page_0236,1,22,22,22,equal_qn
stt4,page_0236,2,18,18,18,equal_qn
stt4,page_0236,3,15,15,15,legacy_locked_col
stt4,page_0236,4,21,21,21,equal_qn
stt4,page_0236,5,22,22,22,equal_qn
stt4,page_0236,6,24,24,24,equal_qn
stt4,page_0236,7,23,24,23,equal_ocr
stt4,page_0236,8,22,22,22,legacy_locked_col
stt4,page_0236,9,22,22,22,equal_qn
stt4,page_0238,1,22,22,22,equal_qn
stt4,page_0238,2,20,20,20,equal_qn
stt4,page_0238,3,21,21,21,equal_qn
stt4,page_0238,4,21,21,21,legacy_locked_col
stt4,page_0238,5,22,22,22,equal_qn
stt4,page_0238,6,23,23,23,legacy_locked_col
stt4,page_0238,7,22,22,22,legacy_locked_col
stt4,page_0238,8,22,22,22,equal_qn
stt4,page_0238,9,22,23,21,legacy_locked_col
stt4,page_0240,1,23,23,23,legacy_locked_col
stt4,page_0240,2,22,9,22,equal_ocr
stt4,page_0240,3,24,24,24,equal_qn
stt4,page_0240,4,24,24,23,conflict
stt4,page_0240,5,25,26,25,equal_ocr
stt4,page_0240,6,23,23,23,equal_qn
stt4,page_0240,7,24,24,24,equal_qn
stt4,page_0240,8,26,26,26,equal_qn
stt4,page_0240,9,13,14,12,conflict
stt4,page_0242,1,19,19,19,equal_qn
stt4,page_0242,2,11,11,11,equal_qn
stt4,page_0242,3,22,23,22,equal_ocr
stt4,page_0242,4,22,22,22,legacy_locked_col
stt4,page_0242,5,23,23,23,equal_qn
stt4,page_0242,6,23,23,23,legacy_locked_col
stt4,page_0242,7,22,22,22,equal_qn
stt4,page_0242,8,21,21,21,legacy_locked_col
stt4,page_0242,9,22,22,21,legacy_locked_col
stt4,page_0244,1,21,21,21,equal_qn
stt4,page_0244,2,23,23,23,equal_qn
stt4,page_0244,3,23,24,23,equal_ocr
stt4,page_0244,4,22,22,22,equal_qn
stt4,page_0244,5,24,24,24,legacy_locked_col
stt4,page_0244,6,23,23,23,equal_qn
stt4,page_0244,7,21,21,21,equal_qn
stt4,page_0244,8,20,20,18,legacy_locked_col
stt4,page_0244,9,22,22,19,legacy_locked_col
stt4,page_0246,1,23,22,20,legacy_locked_col
stt4,page_0246,2,23,23,24,conflict
stt4,page_0246,3,20,20,17,legacy_locked_col
stt4,page_0246,4,21,21,21,equal_qn
stt4,page_0246,5,22,22,22,legacy_locked_col
stt4,page_0246,6,21,21,21,equal_qn
stt4,page_0246,7,20,20,20,equal_qn
stt4,page_0246,8,20,20,19,legacy_locked_col
stt4,page_0246,9,22,22,22,equal_qn
stt4,page_0248,1,18,17,17,equal_qn
stt4,page_0248,2,14,16,15,conflict
stt4,page_0248,3,24,24,24,equal_qn
stt4,page_0248,4,26,26,25,legacy_locked_col
stt4,page_0248,5,24,23,21,legacy_locked_col
stt4,page_0248,6,24,24,24,equal_qn
stt4,page_0248,7,22,24,24,equal_qn
stt4,page_0248,8,24,24,24,equal_qn
stt4,page_0248,9,17,17,18,conflict
stt4,page_0250,1,16,16,16,equal_qn
stt4,page_0250,2,12,12,12,equal_qn
stt4,page_0250,3,23,22,22,equal_qn
stt4,page_0250,4,23,26,24,conflict
stt4,page_0250,5,24,25,24,legacy_locked_col
stt4,page_0250,6,24,24,24,equal_qn
stt4,page_0250,7,24,25,24,legacy_locked_col
stt4,page_0250,8,24,24,24,equal_qn
stt4,page_0250,9,24,24,24,equal_qn
stt4,page_0252,1,23,23,23,equal_qn
stt4,page_0252,2,24,24,24,legacy_locked_col
stt4,page_0252,3,24,23,23,legacy_locked_col
stt4,page_0252,4,23,23,23,equal_qn
stt4,page_0252,5,23,23,23,legacy_locked_col
stt4,page_0252,6,24,23,24,equal_ocr
stt4,page_0252,7,23,31,24,conflict
stt4,page_0252,8,7,17,7,equal_ocr
stt4,page_0254,1,13,13,13,equal_qn
stt4,page_0254,2,20,20,20,legacy_locked_col
stt4,page_0254,3,21,21,21,legacy_locked_col
stt4,page_0254,4,23,23,23,equal_qn
stt4,page_0254,5,21,21,21,equal_qn
stt4,page_0254,6,24,24,24,legacy_locked_col
stt4,page_0254,7,25,26,26,equal_qn
stt4,page_0254,8,25,24,19,legacy_locked_col
stt4,page_0254,9,21,21,18,legacy_locked_col
stt4,page_0256,1,5,6,6,equal_qn
stt4,page_0256,2,23,23,23,legacy_locked_col
stt4,page_0256,3,23,23,23,legacy_locked_col
stt4,page_0256,4,24,24,24,legacy_locked_col
stt4,page_0256,5,23,23,23,legacy_locked_col
stt4,page_0256,6,23,23,22,legacy_locked_col
stt4,page_0256,7,22,22,22,legacy_locked_col
stt4,page_0256,8,23,23,23,equal_qn
stt4,page_0256,9,23,23,23,equal_qn
stt4,page_0258,1,23,23,23,equal_qn
stt4,page_0258,2,22,22,22,equal_qn
stt4,page_0258,3,21,21,21,legacy_locked_col
stt4,page_0258,4,22,22,22,equal_qn
stt4,page_0258,5,20,20,20,equal_qn
stt4,page_0258,6,21,21,21,legacy_locked_col
stt4,page_0258,7,22,22,22,equal_qn
stt4,page_0258,8,22,22,22,equal_qn
stt4,page_0258,9,21,22,17,legacy_locked_col
stt4,page_0260,1,23,23,23,equal_qn
stt4,page_0260,2,21,22,21,legacy_locked_col
stt4,page_0260,3,24,27,24,equal_ocr
stt4,page_0260,4,22,22,22,legacy_locked_col
stt4,page_0260,5,24,24,24,equal_qn
stt4,page_0260,6,23,23,22,legacy_locked_col
stt4,page_0260,7,22,22,21,legacy_locked_col
stt4,page_0260,8,21,21,21,equal_qn
stt4,page_0260,9,21,21,21,equal_qn
stt4,page_0262,1,19,19,19,equal_qn
stt4,page_0262,2,21,9,21,equal_ocr
stt4,page_0262,3,22,22,22,equal_qn
stt4,page_0262,4,20,21,21,legacy_locked_col
stt4,page_0262,5,24,23,23,legacy_locked_col
stt4,page_0262,6,21,21,21,equal_qn
stt4,page_0262,7,22,22,23,legacy_locked_col
stt4,page_0262,8,15,14,14,legacy_locked_col
stt4,page_0262,9,13,12,12,equal_qn
stt4,page_0264,1,22,21,23,legacy_locked_col
stt4,page_0264,2,23,24,23,equal_ocr
stt4,page_0264,3,22,22,22,equal_qn
stt4,page_0264,4,23,24,24,equal_qn
stt4,page_0264,5,23,23,23,equal_qn
stt4,page_0264,6,23,23,24,conflict
stt4,page_0264,7,22,22,22,equal_qn
stt4,page_0264,8,21,21,15,legacy_locked_col
stt4,page_0264,9,18,17,20,conflict
stt4,page_0266,1,20,20,20,equal_qn
stt4,page_0266,2,21,21,21,equal_qn
stt4,page_0266,3,22,22,22,equal_qn
stt4,page_0266,4,17,17,17,equal_qn
stt4,page_0266,5,16,18,16,equal_ocr
stt4,page_0266,6,11,11,14,conflict
stt4,page_0266,7,22,22,22,equal_qn
stt4,page_0266,8,23,23,16,legacy_locked_col
stt4,page_0266,9,21,21,20,conflict
stt4,page_0268,1,23,23,23,equal_qn
stt4,page_0268,2,23,23,23,equal_qn
stt4,page_0268,3,22,22,22,equal_qn
stt4,page_0268,4,23,23,20,legacy_locked_col
stt4,page_0268,5,21,22,22,equal_qn
stt4,page_0268,6,21,21,21,legacy_locked_col
stt4,page_0268,7,21,21,21,equal_qn
stt4,page_0268,8,21,21,21,legacy_locked_col
stt4,page_0268,9,22,23,21,legacy_locked_col
stt4,page_0270,1,22,22,22,legacy_locked_col
stt4,page_0270,2,22,22,22,equal_qn
stt4,page_0270,3,23,23,23,legacy_locked_col
stt4,page_0270,4,23,23,23,equal_qn
stt4,page_0270,5,23,23,23,equal_qn
stt4,page_0270,6,21,22,22,equal_qn
stt4,page_0270,7,24,24,18,legacy_locked_col
stt4,page_0270,8,23,24,23,equal_ocr
stt4,page_0270,9,21,22,18,legacy_locked_col
stt4,page_0272,1,23,23,23,legacy_locked_col
stt4,page_0272,2,21,22,15,legacy_locked_col
stt4,page_0272,3,23,23,23,equal_qn
stt4,page_0272,4,22,22,23,conflict
stt4,page_0272,5,21,21,21,legacy_locked_col
stt4,page_0272,6,21,21,21,legacy_locked_col
stt4,page_0272,7,22,22,19,legacy_locked_col
stt4,page_0272,8,22,22,15,legacy_locked_col
stt4,page_0272,9,23,23,23,equal_qn
stt4,page_0274,1,23,22,23,legacy_locked_col
stt4,page_0274,2,22,22,22,equal_qn
stt4,page_0274,3,23,23,23,legacy_locked_col
stt4,page_0274,4,22,22,22,equal_qn
stt4,page_0274,5,23,23,23,legacy_locked_col
stt4,page_0274,6,23,23,23,equal_qn
stt4,page_0274,7,22,22,22,legacy_locked_col
stt4,page_0274,8,22,22,22,legacy_locked_col
stt4,page_0274,9,2,2,2,equal_qn
stt4,page_0276,1,20,20,20,equal_qn
stt4,page_0276,2,9,9,9,equal_qn
stt4,page_0276,3,21,21,21,equal_qn
stt4,page_0276,4,22,22,22,equal_qn
stt4,page_0276,5,22,23,22,equal_ocr
stt4,page_0276,6,22,22,22,equal_qn
stt4,page_0276,7,23,23,23,legacy_locked_col
stt4,page_0276,8,22,23,14,legacy_locked_col
stt4,page_0276,9,22,22,22,equal_qn
stt4,page_0278,1,24,24,24,equal_qn
stt4,page_0278,2,23,23,17,legacy_locked_col
stt4,page_0278,3,22,22,22,equal_qn
stt4,page_0278,4,23,23,23,legacy_locked_col
stt4,page_0278,5,22,22,22,equal_qn
stt4,page_0278,6,24,24,24,equal_qn
stt4,page_0278,7,24,24,21,legacy_locked_col
stt4,page_0278,8,24,24,24,legacy_locked_col
stt4,page_0278,9,24,24,24,legacy_locked_col
stt4,page_0280,1,25,26,25,equal_ocr
stt4,page_0280,2,25,25,24,legacy_locked_col
stt4,page_0280,3,23,23,23,equal_qn
stt4,page_0280,4,21,21,21,equal_qn
stt4,page_0280,5,21,22,21,legacy_locked_col
stt4,page_0280,6,22,22,21,legacy_locked_col
stt4,page_0280,7,22,22,22,equal_qn
stt4,page_0280,8,22,22,22,equal_qn
stt4,page_0280,9,22,22,22,equal_qn
stt4,page_0282,1,21,22,22,equal_qn
stt4,page_0282,2,23,23,23,equal_qn
stt4,page_0282,3,24,24,24,equal_qn
stt4,page_0282,4,23,23,23,equal_qn
stt4,page_0282,5,23,24,24,equal_qn
stt4,page_0282,6,25,25,25,equal_qn
stt4,page_0282,7,24,24,22,legacy_locked_col
stt4,page_0282,8,22,22,20,legacy_locked_col
stt4,page_0282,9,21,22,21,equal_ocr
stt4,page_0284,1,23,23,23,legacy_locked_col
stt4,page_0284,2,22,22,22,legacy_locked_col
stt4,page_0284,3,23,23,23,legacy_locked_col
stt4,page_0284,4,23,23,23,legacy_locked_col
stt4,page_0284,5,21,21,21,legacy_locked_col
stt4,page_0284,6,22,22,22,equal_qn
stt4,page_0284,7,23,23,23,legacy_locked_col
stt4,page_0284,8,22,22,22,equal_qn
stt4,page_0284,9,23,23,23,equal_qn
stt4,page_0286,1,23,23,23,legacy_locked_col
stt4,page_0286,2,23,23,23,equal_qn
stt4,page_0286,3,25,25,25,equal_qn
stt4,page_0286,4,23,23,23,equal_qn
stt4,page_0286,5,22,20,22,legacy_locked_col
stt4,page_0286,6,24,24,24,equal_qn
stt4,page_0286,7,24,24,24,equal_qn
stt4,page_0286,8,22,22,21,legacy_locked_col
stt4,page_0286,9,23,23,22,legacy_locked_col
stt4,page_0288,1,23,23,12,legacy_locked_col
stt4,page_0288,2,21,21,11,legacy_locked_col
stt4,page_0288,3,24,24,24,equal_qn
stt4,page_0288,4,23,23,23,equal_qn
stt4,page_0288,5,22,22,22,legacy_locked_col
stt4,page_0288,6,22,22,22,equal_qn
stt4,page_0288,7,20,20,20,equal_qn
stt4,page_0288,8,23,23,23,equal_qn
stt4,page_0288,9,21,22,22,equal_qn
stt4,page_0290,1,21,21,22,legacy_locked_col
stt4,page_0290,2,21,22,22,equal_qn
stt4,page_0290,3,21,21,21,equal_qn
stt4,page_0290,4,23,23,23,equal_qn
stt4,page_0290,5,25,23,25,equal_ocr
stt4,page_0290,6,24,25,24,legacy_locked_col
stt4,page_0290,7,25,25,25,equal_qn
stt4,page_0290,8,23,23,23,equal_qn
stt4,page_0290,9,23,24,23,legacy_locked_col
stt4,page_0292,1,23,23,22,legacy_locked_col
stt4,page_0292,2,23,23,23,equal_qn
stt4,page_0292,3,25,25,24,legacy_locked_col
stt4,page_0292,4,25,27,25,equal_ocr
stt4,page_0292,5,25,25,25,equal_qn
stt4,page_0292,6,24,24,24,equal_qn
stt4,page_0292,7,24,24,13,legacy_locked_col
stt4,page_0292,8,20,20,20,equal_qn
stt4,page_0292,9,21,21,20,legacy_locked_col
stt4,page_0294,1,22,22,22,equal_qn
stt4,page_0294,2,21,21,21,equal_qn
stt4,page_0294,3,21,21,21,legacy_locked_col
stt4,page_0294,4,22,22,22,equal_qn
stt4,page_0294,5,22,22,22,equal_qn
stt4,page_0294,6,22,22,22,equal_qn
stt4,page_0294,7,23,23,23,equal_qn
stt4,page_0294,8,22,22,18,legacy_locked_col
stt4,page_0294,9,22,22,22,legacy_locked_col
stt4,page_0296,1,23,23,23,legacy_locked_col
stt4,page_0296,2,24,24,22,legacy_locked_col
stt4,page_0296,3,22,22,22,equal_qn
stt4,page_0296,4,20,20,20,equal_qn
stt4,page_0296,5,22,22,22,legacy_locked_col
stt4,page_0296,6,23,23,23,equal_qn
stt4,page_0296,7,23,23,23,equal_qn
stt4,page_0296,8,14,13,15,conflict
stt4,page_0296,9,20,21,18,conflict
stt4,page_0298,1,20,20,20,equal_qn
stt4,page_0298,2,20,20,20,equal_qn
stt4,page_0298,3,21,21,21,legacy_locked_col
stt4,page_0298,4,20,20,20,legacy_locked_col
stt4,page_0298,5,21,21,21,legacy_locked_col
stt4,page_0298,6,21,21,21,legacy_locked_col
stt4,page_0298,7,22,23,20,legacy_locked_col
stt4,page_0298,8,23,24,23,equal_ocr
stt4,page_0298,9,22,35,22,equal_ocr
stt4,page_0300,1,20,20,20,legacy_locked_col
stt4,page_0300,2,23,23,23,equal_qn
stt4,page_0300,3,22,21,22,equal_ocr
stt4,page_0300,4,22,22,22,legacy_locked_col
stt4,page_0300,5,23,24,23,legacy_locked_col
stt4,page_0300,6,23,23,23,legacy_locked_col
stt4,page_0300,7,20,21,16,legacy_locked_col
stt4,page_0300,8,21,21,20,legacy_locked_col
stt4,page_0300,9,21,39,18,legacy_locked_col
stt4,page_0302,1,19,19,19,equal_qn
stt4,page_0302,2,21,21,21,equal_qn
stt4,page_0302,3,22,22,22,equal_qn
stt4,page_0302,4,21,21,21,equal_qn
stt4,page_0302,5,21,21,21,legacy_locked_col
stt4,page_0302,6,21,22,21,equal_ocr
stt4,page_0302,7,20,20,20,equal_qn
stt4,page_0302,8,22,22,22,equal_qn
stt4,page_0302,9,21,21,21,equal_qn
stt4,page_0304,1,23,23,20,legacy_locked_col
stt4,page_0304,2,22,22,22,equal_qn
stt4,page_0304,3,21,21,21,equal_qn
stt4,page_0304,4,22,22,22,equal_qn
stt4,page_0304,5,23,23,23,equal_qn
stt4,page_0304,6,23,24,23,equal_ocr
stt4,page_0304,7,23,23,23,equal_qn
stt4,page_0304,8,19,19,16,legacy_locked_col
stt4,page_0304,9,20,22,20,legacy_locked_col
