image,book,page,column,nom_idx,syl_idx,ocr_char,syllable,tier,tier_v3,rule,tier_goc,rule_goc,bbox,p_syl_v3,argmax,max_prob,p_left,p_right,fold,gate_09,gate_08,rule_de_xuat
,stt2,page_0232,3,5,5,杢,lại,REVIEW,REVIEW,no_context,,,"[1170, 952, 1277, 1073]",0.855554,lại,0.855554,0.000358496,0.000236027,0,0,1,visual_syl_gate
,stt2,page_0232,3,10,10,阿,vua,REVIEW,REVIEW,no_context,,,"[1160, 1479, 1272, 1607]",0.94733,vua,0.94733,2.94803e-06,,0,1,1,visual_syl_gate
,stt2,page_0232,4,3,3,冈,tù,REVIEW,REVIEW,no_context,,,"[1009, 756, 1121, 886]",0.924059,tù,0.924059,1.47392e-05,0.000200314,0,1,1,visual_syl_gate
,stt2,page_0232,5,10,10,巽,ra,REVIEW,REVIEW,no_context,,,"[855, 1491, 960, 1616]",0.910177,ra,0.910177,0.00052365,0.00454135,0,1,1,visual_syl_gate
,stt2,page_0234,2,8,8,㡬,một,REVIEW,REVIEW,no_context,,,"[1258, 1310, 1367, 1440]",0.830447,một,0.830447,5.30779e-05,,3,0,1,visual_syl_gate
,stt2,page_0234,4,0,0,李,lại,REVIEW,REVIEW,no_context,,,"[970, 457, 1077, 570]",0.87062,lại,0.87062,,0.000515531,3,0,1,visual_syl_gate
,stt2,page_0234,5,19,19,篇,giảng,REVIEW,REVIEW,no_context,,,"[821, 2232, 930, 2348]",0.94629,giảng,0.94629,2.28285e-05,0.00192293,3,1,1,visual_syl_gate
,stt2,page_0234,7,15,15,喬,thì,REVIEW,REVIEW,no_context,,,"[520, 2082, 638, 2218]",0.932899,thì,0.932899,0.000176776,5.55083e-06,3,1,1,visual_syl_gate
,stt2,page_0234,9,4,4,脊,thì,REVIEW,REVIEW,no_context,,,"[219, 896, 340, 1046]",0.942687,thì,0.942687,0.000195674,2.444e-06,3,1,1,visual_syl_gate
,stt2,page_0236,3,15,15,府,nghe,REVIEW,REVIEW,no_context,,,"[1127, 2148, 1235, 2286]",0.825595,nghe,0.825595,0.000205064,0.00135295,1,0,1,visual_syl_gate
,stt2,page_0236,9,9,9,存,thì,REVIEW,REVIEW,no_context,,,"[236, 1442, 344, 1573]",0.960078,thì,0.960078,4.40031e-05,6.2541e-05,1,1,1,visual_syl_gate
,stt2,page_0238,1,10,10,牢,trong,REVIEW,REVIEW,no_context,,,"[1453, 1532, 1566, 1660]",0.845174,trong,0.845174,4.6018e-06,0.000282488,2,0,1,visual_syl_gate
,stt2,page_0238,5,3,3,晉,cả,REVIEW,REVIEW,no_context,,,"[844, 814, 957, 946]",0.938668,cả,0.938668,,0.000241625,2,1,1,visual_syl_gate
,stt2,page_0238,5,4,4,瑺,và,REVIEW,REVIEW,no_context,,,"[845, 921, 958, 1055]",0.993062,và,0.993062,0.000970693,1.09073e-07,2,1,1,visual_syl_gate
,stt2,page_0238,6,4,4,前,thì,REVIEW,REVIEW,no_context,,,"[707, 901, 816, 1032]",0.860267,thì,0.860267,0.000108909,7.52805e-06,2,0,1,visual_syl_gate
,stt2,page_0238,6,6,6,署,mới,REVIEW,REVIEW,no_context,,,"[709, 1115, 815, 1245]",0.852739,mới,0.852739,0.000168681,3.12029e-05,2,0,1,visual_syl_gate
,stt2,page_0238,6,10,10,齒,le,REVIEW,REVIEW,no_context,,,"[709, 1531, 815, 1663]",0.915582,le,0.915582,0.00193045,5.56252e-05,2,1,1,visual_syl_gate
,stt2,page_0238,6,16,16,庚,khi,REVIEW,REVIEW,no_context,,,"[698, 2183, 806, 2311]",0.8866,khi,0.8866,0.000226985,0.000901258,2,0,1,visual_syl_gate
,stt2,page_0240,1,7,7,静,sau,REVIEW,REVIEW,no_context,,,"[1450, 1214, 1556, 1344]",0.907182,sau,0.907182,0.00025322,4.8883e-07,1,1,1,visual_syl_gate
,stt2,page_0240,7,17,17,百,mới,REVIEW,REVIEW,no_context,,,"[560, 2382, 682, 2510]",0.894864,mới,0.894864,6.30316e-05,,1,0,1,visual_syl_gate
,stt2,page_0242,5,4,4,奇,thì,REVIEW,REVIEW,no_context,,,"[853, 884, 960, 1016]",0.958555,thì,0.958555,1.41745e-05,2.48249e-06,2,1,1,visual_syl_gate
,stt2,page_0242,8,4,4,𭘧,và,REVIEW,REVIEW,no_context,,,"[413, 870, 530, 1011]",0.896011,và,0.896011,0.0386986,0.000117758,2,0,1,visual_syl_gate
,stt2,page_0244,5,14,14,玉,chúa,REVIEW,REVIEW,no_context,,,"[859, 1821, 973, 1943]",0.970017,chúa,0.970017,0.00262833,0.000377171,3,1,1,visual_syl_gate
,stt2,page_0244,7,16,16,承,chức,REVIEW,REVIEW,no_context,,,"[555, 2107, 664, 2230]",0.86258,chức,0.86258,2.8858e-05,0.000191141,3,0,1,visual_syl_gate
,stt2,page_0244,7,17,17,仅,ấy,REVIEW,REVIEW,no_context,,,"[554, 2203, 665, 2327]",0.966958,ấy,0.966958,6.0964e-06,6.50324e-05,3,1,1,visual_syl_gate
,stt2,page_0246,3,6,6,袂,su,REVIEW,REVIEW,no_context,,,"[1140, 1065, 1245, 1192]",0.903314,su,0.903314,0.00119865,3.85304e-05,4,1,1,visual_syl_gate
,stt2,page_0246,3,17,18,異,là,REVIEW,REVIEW,low_posterior,,,"[1129, 2223, 1238, 2350]",0.823783,là,0.823783,,0.823783,4,0,1,visual_syl_gate
,stt2,page_0246,6,16,16,箸,rô,REVIEW,REVIEW,no_context,,,"[693, 2034, 802, 2155]",0.882174,rô,0.882174,0.0217079,,4,0,1,visual_syl_gate
,stt2,page_0246,8,6,6,壹,giê,REVIEW,REVIEW,no_context,,,"[404, 1007, 515, 1124]",0.846516,giê,0.846516,0.000191141,0.0441951,4,0,1,visual_syl_gate
,stt2,page_0248,5,5,5,宠,đem,REVIEW,REVIEW,no_context,,,"[851, 972, 959, 1095]",0.928185,đem,0.928185,3.81503e-06,0.000538166,4,1,1,visual_syl_gate
,stt2,page_0248,8,0,0,隨,gian,REVIEW,REVIEW,no_context,,,"[392, 495, 505, 616]",0.951241,gian,0.951241,,,4,1,1,visual_syl_gate
,stt2,page_0250,7,9,9,奇,trời,REVIEW,REVIEW,no_context,,,"[568, 1380, 677, 1507]",0.916812,trời,0.916812,0.00450601,0.000175401,3,1,1,visual_syl_gate
,stt2,page_0252,3,4,4,翥,thì,REVIEW,REVIEW,no_context,,,"[1150, 906, 1263, 1041]",0.917708,thì,0.917708,0.000738464,0.0013689,1,1,1,visual_syl_gate
,stt2,page_0252,9,16,16,陈,thưa,REVIEW,REVIEW,no_context,,,"[245, 2392, 360, 2517]",0.811111,thưa,0.811111,5.96771e-05,,1,0,1,visual_syl_gate
,stt2,page_0254,1,14,14,圭,giê,REVIEW,REVIEW,no_context,,,"[1433, 2181, 1546, 2324]",0.882281,giê,0.882281,0.0086517,0.0111525,1,0,1,visual_syl_gate
,stt2,page_0254,2,6,6,已,vào,REVIEW,REVIEW,no_context,,,"[1281, 1114, 1398, 1247]",0.980853,vào,0.980853,0.000368434,0.00019264,1,1,1,visual_syl_gate
,stt2,page_0254,7,1,1,呼,kêu,REVIEW,REVIEW,no_context,,,"[520, 551, 637, 685]",0.812201,kêu,0.812201,,0.000641589,1,0,1,visual_syl_gate
,stt2,page_0254,7,9,9,砍,khi,REVIEW,REVIEW,no_context,,,"[539, 1430, 657, 1569]",0.853676,khi,0.853676,0.00023056,9.02885e-05,1,0,1,visual_syl_gate
,stt2,page_0256,1,5,5,復,chọn,REVIEW,REVIEW,no_context,,,"[1454, 1005, 1564, 1145]",0.866697,chọn,0.866697,0.000357098,1.96794e-05,4,0,1,visual_syl_gate
,stt2,page_0256,2,5,5,援,mẹ,REVIEW,REVIEW,no_context,,,"[1295, 1017, 1408, 1153]",0.855137,mẹ,0.855137,0.000721358,6.65746e-05,4,0,1,visual_syl_gate
,stt2,page_0256,3,3,3,逹,lại,REVIEW,REVIEW,no_context,,,"[1147, 774, 1258, 909]",0.881205,lại,0.881205,0.000113247,4.89859e-06,4,0,1,visual_syl_gate
,stt2,page_0256,3,18,18,探,thầy,REVIEW,REVIEW,no_context,,,"[1153, 2412, 1272, 2536]",0.828726,thầy,0.828726,3.29568e-05,,4,0,1,visual_syl_gate
,stt2,page_0256,4,10,10,脊,thì,REVIEW,REVIEW,no_context,,,"[1000, 1529, 1111, 1662]",0.804602,thì,0.804602,2.37379e-05,0.000336776,4,0,1,visual_syl_gate
,stt2,page_0256,6,9,9,群,trước,REVIEW,REVIEW,no_context,,,"[702, 1472, 812, 1611]",0.956247,trước,0.956247,0.000241625,0.000753029,4,1,1,visual_syl_gate
,stt2,page_0256,6,10,10,捧,sau,REVIEW,REVIEW,no_context,,,"[701, 1587, 813, 1729]",0.973576,sau,0.973576,0.00344141,7.11244e-07,4,1,1,visual_syl_gate
,stt2,page_0256,7,3,3,溷,dòng,REVIEW,REVIEW,no_context,,,"[550, 795, 665, 934]",0.950574,dòng,0.950574,0.0006441,0.000721358,4,1,1,visual_syl_gate
,stt2,page_0258,5,3,3,赤,thì,REVIEW,REVIEW,no_context,,,"[836, 767, 954, 900]",0.922931,thì,0.922931,0.000166066,0.922931,4,1,1,visual_syl_gate
,stt2,page_0260,2,18,18,然,cô,REVIEW,REVIEW,no_context,,,"[1296, 2295, 1410, 2422]",0.967047,cô,0.967047,0.000158461,6.2541e-05,0,1,1,visual_syl_gate
,stt2,page_0260,5,6,6,仅,ấy,REVIEW,REVIEW,no_context,,,"[844, 1095, 951, 1228]",0.975375,ấy,0.975375,7.07194e-06,0.00019264,0,1,1,visual_syl_gate
,stt2,page_0260,5,14,14,赶,thì,REVIEW,REVIEW,no_context,,,"[839, 1962, 955, 2101]",0.891647,thì,0.891647,0.00492959,7.25489e-05,0,0,1,visual_syl_gate
,stt2,page_0260,6,4,4,𨸲,phải,REVIEW,REVIEW,no_context,,,"[696, 865, 803, 993]",0.876164,phải,0.876164,7.78336e-05,0.00093716,0,0,1,visual_syl_gate
,stt2,page_0262,1,14,14,繁,và,REVIEW,REVIEW,no_context,,,"[1435, 1953, 1544, 2073]",0.95377,và,0.95377,3.16943e-05,1.02095e-05,1,1,1,visual_syl_gate
,stt2,page_0262,1,18,18,声,lo,REVIEW,REVIEW,no_context,,,"[1424, 2349, 1534, 2469]",0.865534,lo,0.865534,0.000944511,4.09293e-06,1,0,1,visual_syl_gate
,stt2,page_0264,7,1,1,驊,trước,REVIEW,REVIEW,no_context,,,"[510, 567, 618, 688]",0.866273,trước,0.866273,0.00137425,0.000156005,4,0,1,visual_syl_gate
,stt2,page_0264,9,10,10,幃,và,REVIEW,REVIEW,no_context,,,"[218, 1517, 336, 1643]",0.932558,và,0.932558,3.91372e-05,2.90843e-05,4,1,1,visual_syl_gate
,stt2,page_0266,1,10,10,弦,hai,REVIEW,REVIEW,no_context,,,"[1429, 1531, 1550, 1664]",0.829535,hai,0.829535,0.000115933,0.00599285,3,0,1,visual_syl_gate
,stt2,page_0266,2,15,15,逋,đạo,REVIEW,REVIEW,no_context,,,"[1275, 2082, 1388, 2217]",0.844143,đạo,0.844143,0.00128596,9.31546e-05,3,0,1,visual_syl_gate
,stt2,page_0266,4,2,2,𣸸,trời,REVIEW,REVIEW,no_context,,,"[1002, 664, 1106, 791]",0.817173,trời,0.817173,0.00249819,9.74202e-06,3,0,1,visual_syl_gate
,stt2,page_0266,9,3,3,巽,ra,REVIEW,REVIEW,no_context,,,"[255, 776, 370, 909]",0.856286,ra,0.856286,0.000115933,0.00448844,3,0,1,visual_syl_gate
,stt2,page_0268,6,6,6,普,rô,REVIEW,REVIEW,no_context,,,"[689, 1037, 785, 1155]",0.898256,rô,0.898256,0.000880381,0.00485316,2,0,1,visual_syl_gate
,stt2,page_0268,8,5,5,嘲,ra,REVIEW,REVIEW,no_context,,,"[392, 905, 486, 1012]",0.864056,ra,0.864056,0.00360656,2.07856e-05,2,0,1,visual_syl_gate
,stt2,page_0270,2,13,13,邢,na,REVIEW,REVIEW,no_context,,,"[1284, 1720, 1383, 1839]",0.841673,na,0.841673,0.000126336,8.75106e-05,2,0,1,visual_syl_gate
,stt2,page_0270,5,7,7,吾,lòng,REVIEW,REVIEW,no_context,,,"[852, 1109, 948, 1219]",0.948603,lòng,0.948603,0.000103921,9.2959e-06,2,1,1,visual_syl_gate
,stt2,page_0272,6,0,0,翕,ông,REVIEW,REVIEW,no_context,,,"[690, 472, 804, 590]",0.958702,ông,0.958702,,0.00903155,0,1,1,visual_syl_gate
,stt2,page_0276,7,5,5,逕,lạ,REVIEW,REVIEW,no_context,,,"[1168, 1031, 1281, 1171]",0.845071,lạ,0.845071,0.000458523,0.000228766,4,0,1,visual_syl_gate
,stt2,page_0278,9,17,17,𮎛,đã,REVIEW,REVIEW,no_context,,,"[252, 2041, 352, 2154]",0.947243,đã,0.947243,0.00024543,4.64766e-05,4,1,1,visual_syl_gate
,stt2,page_0280,8,7,7,厭,mà,REVIEW,REVIEW,no_context,,,"[378, 1123, 528, 1235]",0.804406,mà,0.804406,0.000469397,0.000130347,0,0,1,visual_syl_gate
,stt2,page_0280,9,7,7,庵,khó,REVIEW,REVIEW,no_context,,,"[254, 1111, 355, 1222]",0.962689,khó,0.962689,0.000699164,0.000205064,0,1,1,visual_syl_gate
,stt2,page_0280,9,19,19,笄,ông,REVIEW,REVIEW,no_context,,,"[241, 2226, 344, 2343]",0.956598,ông,0.956598,0.000195674,0.00315801,0,1,1,visual_syl_gate
,stt2,page_0282,1,5,5,耳,một,REVIEW,REVIEW,no_context,,,"[1439, 951, 1550, 1074]",0.976343,một,0.976343,0.000509525,1.22192e-05,2,1,1,visual_syl_gate
,stt2,page_0282,3,19,19,𠙚,nhà,REVIEW,REVIEW,no_context,,,"[1141, 2229, 1244, 2347]",0.991961,nhà,0.991961,1.38171e-06,0.000473078,2,1,1,visual_syl_gate
,stt2,page_0282,4,6,6,夏,một,REVIEW,REVIEW,no_context,,,"[986, 1069, 1096, 1193]",0.960517,một,0.960517,9.44229e-06,4.97573e-06,2,1,1,visual_syl_gate
,stt2,page_0282,7,12,12,原,trời,REVIEW,REVIEW,no_context,,,"[533, 1682, 643, 1810]",0.943608,trời,0.943608,0.000377171,0.000117758,2,1,1,visual_syl_gate
,stt2,page_0282,7,14,14,𢦶,một,REVIEW,REVIEW,no_context,,,"[522, 1894, 635, 2023]",0.898256,một,0.898256,6.89361e-07,,2,0,1,visual_syl_gate
,stt2,page_0282,9,2,2,𢙢,tay,REVIEW,REVIEW,no_context,,,"[235, 650, 350, 783]",0.969278,tay,0.969278,1.77789e-05,7.9512e-06,2,1,1,visual_syl_gate
,stt2,page_0284,6,7,7,厥,khi,REVIEW,REVIEW,no_context,,,"[687, 1197, 803, 1332]",0.844658,khi,0.844658,0.000307838,7.25489e-05,4,0,1,visual_syl_gate
,stt2,page_0284,8,11,11,獻,khi,REVIEW,REVIEW,no_context,,,"[375, 1749, 501, 1858]",0.963894,khi,0.963894,0.000261259,3.52832e-06,4,1,1,visual_syl_gate
,stt2,page_0286,1,4,4,𨸲,phải,REVIEW,REVIEW,no_context,,,"[1454, 902, 1571, 1039]",0.948516,phải,0.948516,7.00217e-07,0.00024352,1,1,1,visual_syl_gate
,stt2,page_0286,4,2,2,去,cất,REVIEW,REVIEW,no_context,,,"[967, 698, 1085, 839]",0.899518,cất,0.899518,1.99473e-06,0.000143158,1,0,1,visual_syl_gate
,stt2,page_0288,2,1,1,楽,thầy,REVIEW,REVIEW,no_context,,,"[1298, 550, 1412, 672]",0.996348,thầy,0.996348,3.98972e-07,8.57924e-07,3,1,1,visual_syl_gate
,stt2,page_0288,7,13,13,最,rằng,REVIEW,REVIEW,no_context,,,"[535, 1791, 643, 1916]",0.810616,rằng,0.810616,0.001429,2.68421e-06,3,0,1,visual_syl_gate
,stt2,page_0290,2,6,6,憙,lòng,REVIEW,REVIEW,no_context,,,"[1264, 1105, 1378, 1239]",0.803915,lòng,0.803915,0.00861797,5.59437e-06,2,0,1,visual_syl_gate
,stt2,page_0290,3,13,13,司,lời,REVIEW,REVIEW,no_context,,,"[1116, 1895, 1229, 2041]",0.858798,lời,0.858798,0.00328381,5.95517e-06,2,0,1,visual_syl_gate
,stt2,page_0292,4,13,13,屛,ông,REVIEW,REVIEW,no_context,,,"[988, 1865, 1097, 2001]",0.818171,ông,0.818171,0.00108712,0.000557422,4,0,1,visual_syl_gate
,stt2,page_0294,2,7,7,𫆅,là,REVIEW,REVIEW,no_context,,,"[1290, 1158, 1396, 1275]",0.977909,là,0.977909,6.73393e-07,3.44659e-06,4,1,1,visual_syl_gate
,stt2,page_0294,3,4,5,蠏,ong,REVIEW,REVIEW,no_context,,,"[1122, 861, 1229, 974]",0.888062,ong,0.888062,0.00494888,1.20298e-05,4,0,1,visual_syl_gate
,stt2,page_0294,6,3,3,荅,lần,REVIEW,REVIEW,no_context,,,"[694, 762, 804, 885]",0.969943,lần,0.969943,1.83432e-05,1.55677e-05,4,1,1,visual_syl_gate
,stt2,page_0296,1,3,3,萁,kia,REVIEW,REVIEW,no_context,,,"[1432, 794, 1543, 922]",0.944443,kia,0.944443,6.97696e-05,2.81303e-06,2,1,1,visual_syl_gate
,stt2,page_0296,6,3,3,皮,đoạn,REVIEW,REVIEW,no_context,,,"[710, 799, 817, 936]",0.801759,đoạn,0.801759,0.000406229,,2,0,1,visual_syl_gate
,stt2,page_0296,8,6,6,厥,khi,REVIEW,REVIEW,no_context,,,"[405, 1169, 521, 1312]",0.912903,khi,0.912903,0.000789168,0.000366997,2,1,1,visual_syl_gate
,stt2,page_0298,1,3,3,静,thì,REVIEW,REVIEW,no_context,,,"[1428, 792, 1545, 932]",0.928639,thì,0.928639,2.16136e-05,7.78336e-05,3,1,1,visual_syl_gate
,stt2,page_0298,2,13,13,竭,hồn,REVIEW,REVIEW,no_context,,,"[1261, 1772, 1377, 1900]",0.889961,hồn,0.889961,0.0162903,6.80102e-06,3,0,1,visual_syl_gate
,stt2,page_0298,4,9,9,扑,cầm,REVIEW,REVIEW,no_context,,,"[964, 1388, 1080, 1524]",0.865005,cầm,0.865005,,0.000105558,3,0,1,visual_syl_gate
,stt2,page_0298,6,11,11,𠕋,là,REVIEW,REVIEW,no_context,,,"[657, 1562, 772, 1687]",0.874775,là,0.874775,0.0268581,0.000137674,3,0,1,visual_syl_gate
,stt2,page_0298,9,13,12,辦,sau,REVIEW,REVIEW,no_context,,,"[218, 1775, 322, 1899]",0.914186,sau,0.914186,0.000955644,6.86879e-05,3,1,1,visual_syl_gate
,stt2,page_0300,3,5,5,孔,ấy,REVIEW,REVIEW,no_context,,,"[1145, 1005, 1256, 1139]",0.958555,ấy,0.958555,2.1954e-05,0.000355706,0,1,1,visual_syl_gate
,stt2,page_0300,3,8,8,舜,ông,REVIEW,REVIEW,no_context,,,"[1156, 1317, 1268, 1449]",0.935808,ông,0.935808,3.34758e-05,0.00223064,0,1,1,visual_syl_gate
,stt2,page_0300,4,10,10,庚,khi,REVIEW,REVIEW,no_context,,,"[1004, 1539, 1119, 1673]",0.863423,khi,0.863423,,0.000478655,0,0,1,visual_syl_gate
,stt2,page_0302,9,19,19,夏,một,REVIEW,REVIEW,no_context,,,"[227, 2368, 335, 2486]",0.99681,một,0.99681,3.88326e-05,,4,1,1,visual_syl_gate
,stt2,page_0304,2,8,8,采,cho,REVIEW,REVIEW,no_context,,,"[1313, 1203, 1420, 1317]",0.82479,cho,0.82479,,0.00107446,3,0,1,visual_syl_gate
,stt2,page_0304,2,19,19,祝,xem,REVIEW,REVIEW,no_context,,,"[1303, 2213, 1408, 2328]",0.923382,xem,0.923382,0.000113247,1.26071e-05,3,1,1,visual_syl_gate
,stt2,page_0304,3,11,11,酎,thì,REVIEW,REVIEW,no_context,,,"[1158, 1521, 1258, 1637]",0.909289,thì,0.909289,0.000286936,0.000519575,3,1,1,visual_syl_gate
,stt2,page_0304,4,16,16,桒,thì,REVIEW,REVIEW,no_context,,,"[1005, 2196, 1112, 2323]",0.869452,thì,0.869452,0.000180969,1.22892e-06,3,0,1,visual_syl_gate
,stt2,page_0304,6,9,9,骨,đâu,REVIEW,REVIEW,no_context,,,"[704, 1357, 815, 1484]",0.91307,đâu,0.91307,0.0204725,3.29568e-05,3,1,1,visual_syl_gate
,stt2,page_0306,2,12,12,已,này,REVIEW,REVIEW,no_context,,,"[1283, 1671, 1390, 1790]",0.875736,này,0.875736,0.00298995,0.0119182,2,0,1,visual_syl_gate
,stt2,page_0308,4,16,16,㛐,mẹ,REVIEW,REVIEW,no_context,,,"[1008, 2012, 1123, 2135]",0.91346,mẹ,0.91346,0.000236027,4.16613e-05,4,1,1,visual_syl_gate
,stt2,page_0308,9,19,19,爵,thì,REVIEW,REVIEW,no_context,,,"[255, 2425, 370, 2538]",0.86977,thì,0.86977,0.000282488,,4,0,1,visual_syl_gate
,stt2,page_0310,2,0,0,獻,khi,REVIEW,REVIEW,no_context,,,"[1291, 485, 1399, 596]",0.821875,khi,0.821875,,0.000444416,4,0,1,visual_syl_gate
,stt2,page_0310,3,10,10,祀,chốc,REVIEW,REVIEW,no_context,,,"[1140, 1485, 1253, 1610]",0.836756,chốc,0.836756,,0.000129332,4,0,1,visual_syl_gate
,stt2,page_0310,9,9,9,妄,một,REVIEW,REVIEW,no_context,,,"[257, 1399, 370, 1526]",0.852531,một,0.852531,,0.000156005,4,0,1,visual_syl_gate
,stt2,page_0312,1,8,8,帰,phải,REVIEW,REVIEW,no_context,,,"[1435, 1259, 1540, 1379]",0.884924,phải,0.884924,0.00201521,0.00379444,2,0,1,visual_syl_gate
,stt2,page_0314,1,0,0,乃,làm,REVIEW,REVIEW,no_context,,,"[1431, 469, 1534, 578]",0.908623,làm,0.908623,,0.015125,4,1,1,visual_syl_gate
,stt2,page_0314,2,17,17,置,hay,REVIEW,REVIEW,no_context,,,"[1271, 2207, 1379, 2336]",0.801465,hay,0.801465,0.0117334,0.0144324,4,0,1,visual_syl_gate
,stt2,page_0314,3,14,15,夏,làm,REVIEW,REVIEW,no_context,,,"[1118, 1924, 1235, 2065]",0.895793,làm,0.895793,0.00268017,0.000174036,4,0,1,visual_syl_gate
,stt2,page_0314,5,2,2,膈,giảng,REVIEW,REVIEW,no_context,,,"[844, 665, 949, 790]",0.820271,giảng,0.820271,0.000237879,1.32121e-05,4,0,1,visual_syl_gate
,stt2,page_0314,6,1,1,出,thay,REVIEW,REVIEW,no_context,,,"[701, 545, 802, 658]",0.879056,thay,0.879056,5.18483e-05,9.99403e-05,4,0,1,visual_syl_gate
,stt2,page_0314,9,6,6,荅,lành,REVIEW,REVIEW,no_context,,,"[253, 1078, 371, 1208]",0.984451,lành,0.984451,7.31179e-05,1.01088e-06,4,1,1,visual_syl_gate
,stt2,page_0316,1,4,4,萁,kia,REVIEW,REVIEW,no_context,,,"[1444, 869, 1559, 997]",0.954702,kia,0.954702,0.000150028,1.50887e-05,3,1,1,visual_syl_gate
,stt2,page_0316,3,8,9,容,và,REVIEW,REVIEW,no_context,,,"[1169, 1296, 1274, 1427]",0.886167,và,0.886167,0.000517549,0.000154791,3,0,1,visual_syl_gate
,stt2,page_0316,6,0,0,㕶,hai,REVIEW,REVIEW,no_context,,,"[704, 742, 822, 887]",0.947012,hai,0.947012,,0.0207543,3,1,1,visual_syl_gate
,stt2,page_0316,7,7,7,敬,ca,REVIEW,REVIEW,no_context,,,"[560, 1290, 668, 1431]",0.855763,ca,0.855763,6.85436e-06,0.000236027,3,0,1,visual_syl_gate
,stt2,page_0316,9,10,10,问,a,REVIEW,REVIEW,no_context,,,"[243, 1586, 366, 1734]",0.939442,a,0.939442,0.000312686,0.000469397,3,1,1,visual_syl_gate
,stt2,page_0318,2,1,1,𦀇,là,REVIEW,REVIEW,no_context,,,"[1274, 577, 1384, 705]",0.813093,là,0.813093,0.000121497,3.94441e-05,1,0,1,visual_syl_gate
,stt2,page_0318,3,1,1,剤,lời,REVIEW,REVIEW,no_context,,,"[1143, 573, 1236, 695]",0.851699,lời,0.851699,0.000515531,1.55677e-05,1,0,1,visual_syl_gate
,stt2,page_0320,2,1,1,胸,vua,REVIEW,REVIEW,no_context,,,"[1281, 547, 1389, 678]",0.959053,vua,0.959053,2.21262e-05,6.45263e-05,1,1,1,visual_syl_gate
,stt2,page_0320,3,10,10,剤,lời,REVIEW,REVIEW,no_context,,,"[1151, 1523, 1263, 1656]",0.936322,lời,0.936322,0.000186713,2.16136e-05,1,1,1,visual_syl_gate
,stt2,page_0322,8,6,6,遂,nhà,REVIEW,REVIEW,no_context,,,"[378, 1133, 490, 1273]",0.800097,nhà,0.800097,0.000399931,0.00408677,3,0,1,visual_syl_gate
,stt2,page_0324,3,6,6,丑,chịu,REVIEW,REVIEW,no_context,,,"[1138, 1048, 1248, 1174]",0.965572,chịu,0.965572,0.000120551,4.8707e-05,3,1,1,visual_syl_gate
,stt2,page_0326,2,3,3,孝,bụt,REVIEW,REVIEW,no_context,,,"[1293, 782, 1403, 911]",0.944818,bụt,0.944818,1.29061e-05,3.32153e-05,3,1,1,visual_syl_gate
,stt2,page_0326,4,8,8,祝,xem,REVIEW,REVIEW,no_context,,,"[981, 1275, 1094, 1396]",0.866908,xem,0.866908,3.21934e-05,0.000361307,3,0,1,visual_syl_gate
,stt2,page_0326,5,5,5,斕,thịt,REVIEW,REVIEW,no_context,,,"[823, 986, 935, 1110]",0.838187,thịt,0.838187,0.000843353,2.09046e-06,3,0,1,visual_syl_gate
,stt2,page_0326,6,15,15,静,thì,REVIEW,REVIEW,no_context,,,"[655, 2101, 779, 2229]",0.944616,thì,0.944616,1.03703e-05,7.52805e-06,3,1,1,visual_syl_gate
,stt2,page_0328,1,15,15,當,hai,REVIEW,REVIEW,no_context,,,"[1454, 1968, 1567, 2099]",0.941623,hai,0.941623,0.000691019,5.01476e-06,4,1,1,visual_syl_gate
,stt2,page_0328,5,10,10,坡,hơn,REVIEW,REVIEW,no_context,,,"[851, 1428, 1000, 1547]",0.921131,hơn,0.921131,0.00319524,4.28034e-07,4,1,1,visual_syl_gate
,stt2,page_0328,8,11,11,尤,trời,REVIEW,REVIEW,no_context,,,"[413, 1522, 537, 1650]",0.95345,trời,0.95345,0.00201521,,4,1,1,visual_syl_gate
,stt2,page_0328,9,1,1,晃,con,REVIEW,REVIEW,no_context,,,"[268, 556, 383, 690]",0.80588,con,0.80588,2.77524e-05,0.000827041,4,0,1,visual_syl_gate
,stt2,page_0330,1,1,1,澍,thì,REVIEW,REVIEW,no_context,,,"[1417, 536, 1529, 663]",0.900012,thì,0.900012,1.35254e-05,2.6071e-05,1,1,1,visual_syl_gate
,stt2,page_0330,4,15,15,靜,thì,REVIEW,REVIEW,no_context,,,"[981, 1992, 1095, 2123]",0.881313,thì,0.881313,0.00256745,9.68655e-05,1,0,1,visual_syl_gate
,stt2,page_0330,8,6,7,翥,thì,REVIEW,REVIEW,no_context,,,"[385, 1101, 495, 1229]",0.874348,thì,0.874348,1.50887e-05,0.000870124,1,0,1,visual_syl_gate
,stt4,page_0012,2,9,9,居,sa,REVIEW,REVIEW,no_context,,,"[865, 890, 947, 974]",0.861318,sa,0.861318,0.000369876,0.000344762,3,0,1,visual_syl_gate
,stt4,page_0012,3,0,0,護,mẹ,REVIEW,REVIEW,no_context,,,"[765, 268, 841, 342]",0.993472,mẹ,0.993472,,3.25631e-07,3,1,1,visual_syl_gate
,stt4,page_0012,3,12,12,崑,con,REVIEW,REVIEW,no_context,,,"[753, 1080, 828, 1161]",0.829333,con,0.829333,6.35259e-05,6.92266e-05,3,0,1,visual_syl_gate
,stt4,page_0012,3,16,16,痍,mẹ,REVIEW,REVIEW,no_context,,,"[744, 1337, 823, 1417]",0.93142,mẹ,0.93142,6.06169e-05,1.42857e-05,3,1,1,visual_syl_gate
