book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen11,page_0024,5,洩,dáy,,1,diverged_column,,,"[599, 1778, 713, 1866]"
yen11,page_0024,5,寫,vào,,0,diverged_column,,,"[599, 1954, 713, 2043]"
yen11,page_0024,6,能,đây,,0,diverged_column,,,"[462, 96, 588, 185]"
yen11,page_0024,6,張,chăng,,1,diverged_column,,,"[462, 185, 588, 274]"
yen11,page_0024,6,氏,Ay,,0,diverged_column,,,"[462, 274, 588, 364]"
yen11,page_0024,6,煇,còn,,0,diverged_column,,,"[462, 810, 588, 900]"
yen11,page_0024,6,労,hay,,0,diverged_column,,,"[462, 1078, 588, 1167]"
yen11,page_0024,6,畏,là,,0,diverged_column,,,"[462, 1167, 588, 1257]"
yen11,page_0024,6,消,chưa,,0,diverged_column,,,"[462, 1435, 588, 1525]"
yen11,page_0024,6,向,đền,,0,diverged_column,,,"[462, 1525, 588, 1614]"
yen11,page_0024,6,時,thì,,1,diverged_column,,,"[462, 1614, 588, 1703]"
yen11,page_0024,6,授,đi,,0,diverged_column,,,"[462, 1703, 588, 1793]"
yen11,page_0024,6,兠,đâu,,1,diverged_column,,,"[462, 1793, 588, 1882]"
yen11,page_0024,6,中,cho,,0,diverged_column,,,"[462, 1882, 588, 1971]"
yen11,page_0024,6,塊,khỏi,,1,diverged_column,,,"[462, 1971, 588, 2061]"
yen11,page_0024,7,昂,do,,0,unconfirmed_no_s3,,,"[306, 89, 420, 179]"
yen11,page_0024,7,鴻,dáy,,0,below_visual_threshold,0.688,洩,"[306, 179, 420, 269]"
yen11,page_0024,7,𫝄,ấy,,0,unconfirmed_no_s3,,,"[306, 269, 420, 358]"
yen11,page_0024,7,𫝄,ấy,,0,below_visual_threshold,0.777,𫝄,"[306, 628, 420, 717]"
yen11,page_0024,7,逹,lên,,0,below_visual_threshold,0.871,𬨠,"[306, 717, 420, 807]"
yen11,page_0024,7,麾,đáng,,0,below_visual_threshold,0.853,鐙,"[306, 1525, 420, 1615]"
yen11,page_0024,7,炤,lửa,,0,below_visual_threshold,0.904,焒,"[306, 1974, 420, 2064]"
yen11,page_0024,8,症,sạch,,0,unconfirmed_no_s3,,,"[150, 274, 253, 360]"
yen11,page_0024,8,症,sạch,,0,unconfirmed_no_s3,,,"[150, 792, 253, 879]"
yen11,page_0024,8,畏,là,,0,unconfirmed_no_s3,,,"[150, 879, 253, 965]"
yen11,page_0024,8,万,Đức,,0,unconfirmed_no_s3,,,"[150, 1570, 253, 1656]"
yen11,page_0024,8,尽,Trời,,0,unconfirmed_no_s3,,,"[150, 1743, 253, 1829]"
yen11,page_0024,8,事,su,,0,unconfirmed_no_s3,,,"[150, 2002, 253, 2089]"
yen11,page_0024,9,常,và,,0,unconfirmed_no_s3,,,"[4, 94, 125, 184]"
yen11,page_0024,9,焼,nhiều,,0,unconfirmed_no_s3,,,"[4, 274, 125, 364]"
yen11,page_0024,9,分,Ay,,0,unconfirmed_no_s3,,,"[4, 992, 125, 1082]"
yen11,page_0024,9,餘,ông,,0,unconfirmed_no_s3,,,"[4, 1261, 125, 1351]"
yen11,page_0024,9,菴,Pha,,0,unconfirmed_no_s3,,,"[4, 1441, 125, 1531]"
yen11,page_0024,9,之,pha,,0,unconfirmed_no_s3,,,"[4, 1531, 125, 1621]"
yen11,page_0024,9,扭,Giu,,0,unconfirmed_no_s3,,,"[4, 1621, 125, 1710]"
yen11,page_0024,9,餘,ong,,0,unconfirmed_no_s3,,,"[4, 1710, 125, 1800]"
yen11,page_0024,9,乞,sau,,0,unconfirmed_no_s3,,,"[4, 1980, 125, 2070]"
