book,page,column,ocr_char,syllable,rescued_label,unicode,head_margin,bbox
yen4,page_0174,6,肆,Sau,畧,U+7567,0.115,"[489, 1375, 557, 1452]"
yen4,page_0174,7,爾,Trời,𡗶,U+215F6,0.364,"[386, 1263, 463, 1340]"
yen4,page_0174,8,扵,nghỉ,持,U+6301,0.199,"[288, 483, 356, 560]"
yen4,page_0174,9,像,Đức,德,U+5FB7,0.357,"[192, 894, 272, 974]"
yen4,page_0176,1,磊,nhà,如,U+5982,0.188,"[957, 422, 1027, 498]"
yen4,page_0176,1,蓊,thơm,貪,U+8CAA,0.153,"[957, 614, 1027, 690]"
yen4,page_0176,1,𭤧,đau,𤴬,U+24D2C,0.465,"[957, 997, 1027, 1073]"
yen4,page_0176,2,袂,vẻ,彼,U+5F7C,0.288,"[857, 1146, 922, 1220]"
yen4,page_0176,2,媚,mới,買,U+8CB7,0.212,"[857, 1577, 922, 1645]"
yen4,page_0176,3,爾,Trời,𡗶,U+215F6,0.187,"[764, 776, 825, 849]"
yen4,page_0176,4,架,ra,囉,U+56C9,0.271,"[667, 872, 733, 949]"
yen4,page_0176,5,至,chịu,召,U+53EC,0.108,"[565, 1587, 633, 1653]"
yen4,page_0176,6,𠗆,hay,咍,U+548D,0.131,"[478, 1230, 536, 1301]"
yen4,page_0176,7,易,chịu,召,U+53EC,0.109,"[382, 580, 447, 651]"
yen4,page_0176,7,開,bấy,閉,U+9589,0.363,"[382, 639, 447, 710]"
yen4,page_0176,8,裔,trời,𡗶,U+215F6,0.213,"[275, 424, 346, 501]"
yen4,page_0176,8,斟,người,𠊚,U+2029A,0.16,"[275, 868, 346, 944]"
yen4,page_0176,9,辟,còn,群,U+7FA4,0.134,"[172, 412, 248, 486]"
yen4,page_0178,1,肃,Li,离,U+79BB,0.125,"[950, 683, 1025, 760]"
yen4,page_0178,3,随,xin,填,U+586B,0.258,"[757, 560, 832, 636]"
yen4,page_0178,4,年,xa,車,U+8ECA,0.208,"[668, 999, 736, 1075]"
yen4,page_0178,5,品,chịu,召,U+53EC,0.379,"[571, 294, 635, 367]"
yen4,page_0178,7,暝,ra,囉,U+56C9,0.273,"[370, 547, 454, 624]"
yen4,page_0178,9,瀝,trị,治,U+6CBB,0.11,"[163, 420, 243, 496]"
yen4,page_0178,9,䍐,là,囉,U+56C9,0.107,"[163, 1444, 243, 1520]"
yen4,page_0182,1,在,mà,麻,U+9EBB,0.224,"[976, 761, 1053, 832]"
yen4,page_0182,2,究,ra,囉,U+56C9,0.11,"[891, 527, 956, 598]"
yen4,page_0182,4,至,Thánh,堊,U+580A,0.24,"[692, 298, 761, 369]"
yen4,page_0182,4,匆,ao,㓜,U+34DC,0.258,"[692, 592, 761, 662]"
yen4,page_0182,5,𠾖,lửa,呂,U+5442,0.19,"[594, 565, 660, 634]"
yen4,page_0182,6,檻,cây,核,U+6838,0.313,"[484, 549, 564, 622]"
yen4,page_0182,6,舞,Sau,楼,U+697C,0.103,"[484, 795, 564, 869]"
yen4,page_0182,6,見,con,晜,U+665C,0.162,"[484, 918, 564, 992]"
yen4,page_0182,6,魁,ngày,時,U+6642,0.194,"[484, 1288, 564, 1361]"
yen4,page_0182,6,庫,tốt,𡨧,U+21A27,0.102,"[484, 1534, 564, 1608]"
yen4,page_0182,7,獸,khi,欺,U+6B3A,0.203,"[389, 1472, 470, 1545]"
yen4,page_0182,8,皇,thánh,堊,U+580A,0.211,"[289, 1402, 368, 1480]"
yen4,page_0182,9,爾,trời,𡗶,U+215F6,0.195,"[194, 316, 262, 398]"
yen4,page_0182,9,爾,Trời,𡗶,U+215F6,0.26,"[194, 859, 262, 941]"
yen4,page_0182,9,爾,Trời,𡗶,U+215F6,0.12,"[194, 1199, 262, 1280]"
yen4,page_0184,1,乇,cha,咱,U+54B1,0.139,"[967, 1355, 1041, 1429]"
yen4,page_0184,2,𣴑,hai,咍,U+548D,0.237,"[873, 367, 937, 440]"
yen4,page_0184,2,顺,hay,咍,U+548D,0.227,"[873, 550, 937, 623]"
yen4,page_0184,2,花,này,尼,U+5C3C,0.13,"[873, 1037, 937, 1110]"
yen4,page_0184,3,要,hỏi,每,U+6BCF,0.116,"[776, 1169, 843, 1243]"
yen4,page_0184,4,可,nó,奴,U+5974,0.174,"[677, 809, 745, 878]"
yen4,page_0184,4,𫝆,câm,吟,U+541F,0.163,"[677, 1150, 745, 1219]"
yen4,page_0184,5,𫝆,cầm,吟,U+541F,0.105,"[577, 1003, 647, 1074]"
yen4,page_0184,5,纷,hay,咍,U+548D,0.19,"[577, 1180, 647, 1251]"
yen4,page_0184,6,昂,sang,郎,U+90CE,0.171,"[478, 975, 548, 1049]"
yen4,page_0184,6,萄,tiếng,省,U+7701,0.138,"[478, 1160, 548, 1234]"
yen4,page_0184,8,億,ma,魔,U+9B54,0.249,"[282, 484, 350, 558]"
yen4,page_0184,8,思,quỷ,鬼,U+9B3C,0.349,"[282, 546, 350, 619]"
yen4,page_0184,8,夜,đêm,店,U+5E97,0.303,"[282, 853, 350, 926]"
yen4,page_0186,1,砧,đốt,茁,U+8301,0.19,"[952, 373, 1029, 445]"
yen4,page_0186,1,霍,nóng,燶,U+71F6,1.218,"[952, 554, 1029, 626]"
yen4,page_0186,1,字,ngày,㝵,U+3775,0.234,"[952, 1097, 1029, 1169]"
yen4,page_0186,2,口,làm,乄,U+4E44,0.177,"[866, 369, 931, 439]"
yen4,page_0186,2,石,lửa,呂,U+5442,0.929,"[866, 603, 931, 673]"
yen4,page_0186,2,尺,nay,尼,U+5C3C,1.426,"[866, 1246, 931, 1317]"
yen4,page_0186,3,思,khỏi,塊,U+584A,0.109,"[769, 633, 842, 709]"
yen4,page_0186,3,欲,ngục,獄,U+7344,1.243,"[769, 823, 842, 899]"
yen4,page_0186,3,乇,đã,㐌,U+340C,0.155,"[769, 1520, 842, 1596]"
yen4,page_0186,4,何,Trời,𡗶,U+215F6,0.462,"[664, 597, 741, 679]"
yen4,page_0186,4,芋,rước,綽,U+7DBD,0.255,"[664, 665, 741, 748]"
yen4,page_0186,4,室,đàng,堂,U+5802,0.431,"[664, 871, 741, 954]"
yen4,page_0186,4,𬻝,vô,無,U+7121,0.23,"[664, 1077, 741, 1160]"
yen4,page_0186,4,𭤧,cung,共,U+5171,0.151,"[664, 1146, 741, 1222]"
yen4,page_0186,5,宅,ra,囉,U+56C9,0.265,"[571, 560, 640, 635]"
yen4,page_0186,5,至,Thánh,堊,U+580A,0.101,"[571, 872, 640, 946]"
yen4,page_0186,6,七,ra,羅,U+7F85,0.105,"[488, 811, 550, 893]"
yen4,page_0186,7,必,con,晜,U+665C,0.159,"[373, 1192, 450, 1263]"
yen4,page_0186,8,近,một,没,U+6CA1,0.119,"[282, 703, 355, 780]"
yen4,page_0186,8,江,Vậy,丕,U+4E15,0.362,"[282, 1218, 355, 1295]"
yen4,page_0186,8,逼,mười,邁,U+9081,0.28,"[282, 1475, 355, 1552]"
yen4,page_0186,9,年,lòng,弄,U+5F04,0.304,"[182, 860, 262, 941]"
yen4,page_0186,9,江,Song,双,U+53CC,0.163,"[182, 1399, 262, 1480]"
yen4,page_0186,9,者,le,离,U+79BB,0.202,"[182, 1466, 262, 1548]"
yen4,page_0188,1,失,hãy,矣,U+77E3,0.199,"[945, 642, 1022, 723]"
yen4,page_0188,2,随,nghe,宐,U+5B90,0.142,"[849, 248, 918, 318]"
yen4,page_0188,2,法,Sa,沙,U+6C99,0.178,"[849, 623, 918, 700]"
yen4,page_0188,2,死,Bà,把,U+628A,0.218,"[849, 878, 918, 954]"
yen4,page_0188,4,記,bà,把,U+628A,0.151,"[654, 1315, 727, 1391]"
yen4,page_0188,5,韋,đường,堂,U+5802,0.252,"[559, 490, 625, 566]"
yen4,page_0188,5,雰,mắng,莾,U+83BE,0.126,"[559, 553, 625, 629]"
yen4,page_0188,6,弊,lo,𢗼,U+225FC,0.155,"[463, 1254, 539, 1330]"
yen4,page_0188,8,𦀇,hay,咍,U+548D,0.185,"[269, 301, 330, 372]"
yen4,page_0188,8,掩,đòn,屯,U+5C6F,1.143,"[269, 1298, 330, 1368]"
yen4,page_0188,9,直,chân,真,U+771F,0.12,"[172, 643, 237, 724]"
yen4,page_0188,9,致,ngựa,馭,U+99AD,0.235,"[172, 1112, 237, 1193]"
yen4,page_0188,9,配,quanh,觥,U+89E5,1.206,"[172, 1514, 237, 1595]"
yen4,page_0190,2,白,câu,句,U+53E5,0.157,"[871, 943, 940, 1018]"
yen4,page_0190,5,濟,le,离,U+79BB,0.171,"[587, 619, 658, 694]"
yen4,page_0190,5,石,chịu,召,U+53EC,0.14,"[587, 1121, 658, 1196]"
yen4,page_0190,6,放,một,沒,U+6C92,0.118,"[484, 662, 563, 735]"
yen4,page_0190,7,𮊸,ngày,時,U+6642,0.169,"[383, 1089, 455, 1162]"
yen4,page_0190,9,隨,Đoạn,段,U+6BB5,0.554,"[184, 366, 264, 447]"
yen4,page_0190,9,至,Thánh,堊,U+580A,0.22,"[184, 770, 264, 851]"
yen4,page_0192,1,皇,thánh,堊,U+580A,0.169,"[965, 509, 1043, 590]"
yen4,page_0192,1,弦,sống,𧚠,U+276A0,0.139,"[965, 1383, 1043, 1464]"
yen4,page_0192,1,物,hay,咍,U+548D,0.282,"[965, 1450, 1043, 1531]"
yen4,page_0192,2,穋,tám,糁,U+7CC1,0.106,"[869, 1301, 943, 1385]"
yen4,page_0192,3,罷,ra,囉,U+56C9,0.275,"[761, 304, 847, 381]"
yen4,page_0192,3,初,nhà,如,U+5982,0.294,"[761, 883, 847, 960]"
yen4,page_0192,3,𭔿,ngày,㝵,U+3775,0.256,"[761, 1398, 847, 1476]"
yen4,page_0192,5,愕,ra,囉,U+56C9,0.181,"[574, 550, 650, 626]"
yen4,page_0192,7,莭,sang,朗,U+6717,0.12,"[383, 1138, 454, 1222]"
yen4,page_0192,7,循,tiếng,省,U+7701,0.264,"[383, 1556, 454, 1633]"
yen4,page_0192,8,僊,đức,德,U+5FB7,0.163,"[294, 305, 359, 388]"
yen4,page_0192,9,紙,ca,歌,U+6B4C,0.191,"[198, 513, 270, 597]"
yen4,page_0194,2,肉,mừng,明,U+660E,0.26,"[869, 410, 942, 484]"
yen4,page_0194,2,呌,ngày,時,U+6642,0.222,"[869, 1574, 942, 1642]"
yen4,page_0194,3,討,cả,竒,U+7AD2,0.185,"[779, 1066, 845, 1142]"
yen4,page_0194,3,淂,ngày,㝵,U+3775,0.309,"[779, 1129, 845, 1206]"
yen4,page_0194,5,温,nước,渃,U+6E03,0.112,"[585, 742, 653, 818]"
yen4,page_0194,5,鬻,Rô,嚕,U+5695,1.11,"[585, 806, 653, 882]"
yen4,page_0194,6,扇,le,离,U+79BB,0.218,"[488, 564, 561, 646]"
yen4,page_0194,6,趙,về,𧗱,U+275F1,0.173,"[488, 1442, 561, 1523]"
yen4,page_0194,6,𦤳,thánh,堊,U+580A,0.284,"[488, 1510, 561, 1591]"
yen4,page_0194,7,仰,chước,斫,U+65AB,0.33,"[383, 1441, 455, 1514]"
yen4,page_0194,7,対,nó,奴,U+5974,0.268,"[383, 1502, 455, 1575]"
yen4,page_0194,8,爾,Trời,𡗶,U+215F6,0.47,"[291, 1299, 360, 1380]"
yen4,page_0194,8,白,Pha,葩,U+8469,0.164,"[291, 1434, 360, 1515]"
yen4,page_0196,1,忍,này,尼,U+5C3C,0.306,"[993, 996, 1077, 1077]"
yen4,page_0196,1,有,năm,南,U+5357,0.35,"[993, 1465, 1077, 1539]"
yen4,page_0196,2,捲,Tám,糁,U+7CC1,0.373,"[892, 409, 968, 528]"
yen4,page_0196,3,霍,ra,囉,U+56C9,0.166,"[795, 530, 874, 615]"
yen4,page_0196,3,兹,nhà,茄,U+8304,0.146,"[795, 884, 874, 969]"
yen4,page_0196,3,糜,lắm,廪,U+5EEA,0.126,"[795, 1096, 874, 1181]"
yen4,page_0196,4,爾,Trời,𡗶,U+215F6,0.33,"[710, 696, 783, 772]"
yen4,page_0196,4,硐,vua,君,U+541B,1.151,"[710, 1592, 783, 1662]"
yen4,page_0196,5,夅,và,喡,U+55A1,0.184,"[613, 504, 685, 580]"
yen4,page_0196,6,我,dạy,代,U+4EE3,0.288,"[526, 303, 599, 379]"
yen4,page_0196,6,開,Bấy,閉,U+9589,0.227,"[526, 1396, 599, 1473]"
yen4,page_0196,6,皇,thánh,垩,U+57A9,0.135,"[526, 1525, 599, 1602]"
yen4,page_0196,8,敢,hơn,欣,U+6B23,0.425,"[322, 1585, 395, 1656]"
yen4,page_0196,9,炫,lửa,呂,U+5442,1.016,"[222, 1391, 299, 1467]"
yen4,page_0198,1,硐,Vua,君,U+541B,1.233,"[973, 1575, 1043, 1645]"
yen4,page_0198,2,看,le,离,U+79BB,0.194,"[869, 1268, 939, 1340]"
yen4,page_0198,3,不,chịu,召,U+53EC,0.249,"[762, 863, 832, 938]"
yen4,page_0198,3,扵,nghỉ,持,U+6301,0.152,"[762, 1238, 832, 1314]"
yen4,page_0198,8,爾,Trời,𡗶,U+215F6,0.386,"[278, 298, 352, 373]"
yen4,page_0198,8,石,chịu,受,U+53D7,0.147,"[278, 1056, 352, 1132]"
yen4,page_0198,9,白,đất,怛,U+601B,0.206,"[192, 593, 254, 665]"
yen4,page_0198,9,燈,lửa,呂,U+5442,1.05,"[192, 1012, 254, 1084]"
yen4,page_0198,9,呼,thì,時,U+6642,0.271,"[192, 1371, 254, 1443]"
yen4,page_0200,1,㫄,đau,𤴬,U+24D2C,0.418,"[992, 302, 1078, 383]"
yen4,page_0200,1,亱,đớn,疸,U+75B8,0.433,"[992, 369, 1078, 450]"
yen4,page_0200,1,庇,mà,麻,U+9EBB,0.297,"[992, 905, 1078, 986]"
yen4,page_0200,1,船,tàu,艚,U+825A,0.225,"[992, 1576, 1078, 1650]"
yen4,page_0200,2,况,chìm,沉,U+6C89,0.159,"[898, 438, 972, 518]"
yen4,page_0200,3,放,nó,奴,U+5974,1.353,"[794, 1120, 869, 1191]"
yen4,page_0200,5,爾,Trời,𡗶,U+215F6,0.193,"[601, 1558, 674, 1628]"
yen4,page_0200,6,茍,tiếng,省,U+7701,0.343,"[503, 776, 583, 858]"
yen4,page_0200,7,㖃,HAI,咍,U+548D,0.284,"[417, 329, 481, 406]"
yen4,page_0200,7,有,Thang,倘,U+5018,0.126,"[417, 604, 481, 688]"
yen4,page_0200,8,冥,là,買,U+8CB7,0.163,"[316, 1271, 385, 1344]"
yen4,page_0200,8,𠰥,nhà,茹,U+8339,0.207,"[316, 1393, 385, 1465]"
yen4,page_0200,9,夅,lần,吝,U+541D,0.337,"[225, 1394, 292, 1468]"
yen4,page_0202,1,勿,đau,𤴬,U+24D2C,0.288,"[929, 499, 1011, 580]"
yen4,page_0202,2,宗,là,囉,U+56C9,0.191,"[858, 493, 926, 569]"
yen4,page_0202,2,主,nghĩa,义,U+4E49,0.295,"[858, 749, 926, 825]"
yen4,page_0202,3,放,nó,奴,U+5974,1.056,"[762, 1029, 826, 1109]"
yen4,page_0202,4,品,chịu,召,U+53EC,0.134,"[660, 378, 739, 461]"
yen4,page_0202,5,𢙣,hồn,魂,U+9B42,0.105,"[571, 1459, 639, 1535]"
yen4,page_0202,5,冒,người,㝵,U+3775,0.16,"[571, 1523, 639, 1599]"
yen4,page_0202,6,子,Người,𠊚,U+2029A,0.139,"[468, 822, 539, 898]"
yen4,page_0202,8,流,Y,意,U+610F,0.109,"[271, 565, 342, 642]"
yen4,page_0202,8,毛,Chúa,主,U+4E3B,0.266,"[271, 1395, 342, 1471]"
yen4,page_0202,9,眾,tội,罪,U+7F6A,1.361,"[176, 529, 247, 612]"
yen4,page_0202,9,魏,gương,𦎛,U+2639B,0.305,"[176, 1290, 247, 1374]"
yen4,page_0202,9,五,vậy,丕,U+4E15,0.251,"[176, 1567, 247, 1644]"
yen4,page_0204,2,在,chăng,庄,U+5E84,0.264,"[862, 830, 925, 903]"
yen4,page_0204,2,𡻕,một,没,U+6CA1,0.194,"[862, 1193, 925, 1265]"
yen4,page_0204,2,架,thầy,柴,U+67F4,0.234,"[862, 1253, 925, 1326]"
yen4,page_0204,3,思,quỷ,鬼,U+9B3C,0.119,"[761, 1193, 825, 1265]"
yen4,page_0204,4,𭩮,Thầy,柴,U+67F4,0.33,"[660, 958, 731, 1031]"
yen4,page_0204,5,祖,nó,奴,U+5974,0.39,"[563, 1339, 634, 1410]"
yen4,page_0204,5,𨳩,Bấy,閉,U+9589,0.266,"[563, 1515, 634, 1585]"
yen4,page_0204,6,梁,Thầy,柴,U+67F4,0.319,"[474, 638, 538, 709]"
yen4,page_0204,6,𠈷,tội,罪,U+7F6A,1.337,"[474, 814, 538, 885]"
yen4,page_0204,6,多,chịu,召,U+53EC,0.162,"[474, 1049, 538, 1120]"
yen4,page_0204,8,庻,nước,渃,U+6E03,0.101,"[281, 423, 341, 499]"
yen4,page_0204,8,丹,chọn,論,U+8AD6,0.128,"[281, 614, 341, 690]"
yen4,page_0206,1,略,hay,咍,U+548D,0.21,"[974, 1029, 1041, 1102]"
yen4,page_0206,1,辛,bắn,半,U+534A,0.218,"[974, 1516, 1041, 1589]"
yen4,page_0206,2,死,địa,地,U+5730,0.165,"[870, 815, 942, 891]"
yen4,page_0206,2,石,chịu,召,U+53EC,0.21,"[870, 942, 942, 1019]"
yen4,page_0206,5,𣈆,người,㝵,U+3775,0.288,"[569, 430, 642, 508]"
yen4,page_0206,5,用,mừng,明,U+660E,0.123,"[569, 690, 642, 768]"
yen4,page_0206,6,含,chín,㐱,U+3431,0.244,"[475, 1342, 550, 1421]"
yen4,page_0206,7,禮,HAI,咍,U+548D,0.249,"[377, 274, 449, 354]"
yen4,page_0206,7,着,rô,嚕,U+5695,1.188,"[377, 778, 449, 865]"
yen4,page_0206,8,要,ra,囉,U+56C9,0.307,"[280, 470, 349, 544]"
yen4,page_0206,9,晉,rô,嚕,U+5695,1.2,"[178, 341, 243, 412]"
yen4,page_0206,9,至,thánh,垩,U+57A9,0.106,"[178, 925, 243, 995]"
yen4,page_0208,1,旗,ở,於,U+65BC,0.32,"[969, 1031, 1040, 1104]"
yen4,page_0208,1,度,một,殁,U+6B81,0.101,"[969, 1153, 1040, 1226]"
yen4,page_0208,2,恥,dạy,代,U+4EE3,0.165,"[873, 301, 941, 377]"
yen4,page_0208,2,府,về,𧗱,U+275F1,0.148,"[873, 1255, 941, 1331]"
yen4,page_0208,3,庫,phải,沛,U+6C9B,0.178,"[775, 487, 846, 560]"
yen4,page_0208,3,𦤳,thánh,堊,U+580A,0.154,"[775, 853, 846, 926]"
yen4,page_0208,3,有,trinh,貞,U+8C9E,0.136,"[775, 1279, 846, 1352]"
yen4,page_0208,4,灼,đốt,茁,U+8301,0.208,"[679, 641, 751, 721]"
yen4,page_0208,5,肆,dưng,仍,U+4ECD,0.181,"[584, 946, 652, 1023]"
yen4,page_0208,6,居,Sa,抄,U+6284,0.122,"[484, 696, 555, 773]"
yen4,page_0208,6,罡,ra,囉,U+56C9,0.293,"[484, 824, 555, 900]"
yen4,page_0208,6,通,đạo,道,U+9053,0.254,"[484, 1206, 555, 1282]"
yen4,page_0208,6,之,chịu,召,U+53EC,0.172,"[484, 1270, 555, 1346]"
yen4,page_0208,6,兹,cô,姑,U+59D1,0.487,"[484, 1334, 555, 1410]"
yen4,page_0208,6,我,nhong,戎,U+620E,0.299,"[484, 1461, 555, 1537]"
yen4,page_0208,9,魂,ra,囉,U+56C9,0.116,"[192, 583, 261, 662]"
yen4,page_0208,9,己,này,尼,U+5C3C,0.135,"[192, 982, 261, 1062]"
yen4,page_0210,2,佛,ra,囉,U+56C9,0.106,"[904, 752, 974, 836]"
yen4,page_0210,2,屠,nước,渃,U+6E03,0.175,"[904, 892, 974, 976]"
yen4,page_0210,2,准,dõi,唯,U+552F,0.125,"[904, 1311, 974, 1395]"
yen4,page_0210,4,攸,hơn,欣,U+6B23,0.453,"[694, 659, 772, 740]"
yen4,page_0210,5,情,trái,債,U+50B5,0.206,"[605, 631, 680, 708]"
yen4,page_0210,5,個,Vua,君,U+541B,0.289,"[605, 888, 680, 965]"
yen4,page_0210,5,𭣣,thâu,收,U+6536,0.145,"[605, 1145, 680, 1221]"
yen4,page_0210,5,厕,Trời,𡗶,U+215F6,0.367,"[605, 1594, 680, 1664]"
yen4,page_0210,9,吞,nơi,尼,U+5C3C,0.246,"[230, 1394, 304, 1470]"
yen4,page_0212,1,我,chức,職,U+8077,0.124,"[952, 1411, 1024, 1482]"
yen4,page_0212,2,牽,khó,庫,U+5EAB,1.338,"[858, 713, 927, 784]"
yen4,page_0212,2,思,Khỏi,塊,U+584A,0.349,"[858, 772, 927, 842]"
yen4,page_0212,2,何,vua,君,U+541B,1.032,"[858, 1007, 927, 1078]"
yen4,page_0212,3,𡘜,ra,囉,U+56C9,0.226,"[757, 999, 830, 1074]"
yen4,page_0212,3,经,hai,咍,U+548D,0.147,"[757, 1504, 830, 1580]"
yen4,page_0212,4,銜,về,𧗱,U+275F1,0.181,"[658, 1533, 746, 1606]"
yen4,page_0212,5,放,nô,奴,U+5974,1.041,"[570, 1332, 639, 1408]"
yen4,page_0212,6,葉,cầm,禁,U+7981,0.329,"[474, 311, 540, 382]"
yen4,page_0212,6,受,đi,多,U+591A,0.318,"[474, 958, 540, 1023]"
yen4,page_0212,7,宅,ra,囉,U+56C9,0.282,"[371, 585, 448, 665]"
yen4,page_0212,7,君,này,尼,U+5C3C,0.247,"[371, 917, 448, 996]"
yen4,page_0212,9,齒,đạo,道,U+9053,0.349,"[183, 712, 239, 789]"
yen4,page_0212,9,迷,Giê,支,U+652F,0.139,"[183, 969, 239, 1045]"
yen4,page_0214,1,練,thưa,踈,U+8E08,0.102,"[961, 1379, 1026, 1455]"
yen4,page_0214,2,杆,căn,閒,U+9592,0.117,"[853, 1035, 921, 1109]"
yen4,page_0214,2,妻,Sau,娄,U+5A04,0.194,"[853, 1405, 921, 1479]"
yen4,page_0214,2,思,quỷ,鬼,U+9B3C,0.442,"[853, 1467, 921, 1540]"
yen4,page_0214,3,旃,hỏi,誨,U+8AA8,0.135,"[759, 1196, 827, 1273]"
yen4,page_0214,4,思,quỷ,鬼,U+9B3C,0.106,"[664, 240, 736, 314]"
yen4,page_0214,4,𠛴,Trời,𡗶,U+215F6,0.2,"[664, 903, 736, 983]"
yen4,page_0214,5,硏,chước,斫,U+65AB,0.374,"[564, 1069, 635, 1145]"
yen4,page_0214,5,殿,phá,破,U+7834,0.135,"[564, 1261, 635, 1337]"
yen4,page_0214,5,制,phán,判,U+5224,0.393,"[564, 1517, 635, 1594]"
yen4,page_0214,6,爾,Trời,𡗶,U+215F6,0.275,"[462, 768, 541, 849]"
yen4,page_0214,6,突,là,買,U+8CB7,0.136,"[462, 1574, 541, 1648]"
yen4,page_0214,7,妒,hộ,户,U+6237,0.168,"[372, 372, 443, 456]"
yen4,page_0214,9,因,vua,君,U+541B,0.114,"[184, 615, 259, 692]"
yen4,page_0214,9,開,Bấy,閉,U+9589,0.294,"[184, 1516, 259, 1593]"
yen4,page_0216,2,笙,vì,爲,U+7232,0.116,"[869, 748, 942, 826]"
yen4,page_0216,2,薊,trời,𡗶,U+215F6,0.129,"[869, 1394, 942, 1471]"
yen4,page_0216,3,思,quỷ,鬼,U+9B3C,0.213,"[770, 494, 843, 575]"
yen4,page_0216,4,玉,vậy,丕,U+4E15,0.248,"[676, 1195, 746, 1272]"
yen4,page_0216,5,潜,chớ,渚,U+6E1A,0.108,"[576, 1108, 652, 1189]"
yen4,page_0216,7,秀,đầy,苔,U+82D4,0.104,"[386, 963, 456, 1043]"
yen4,page_0216,8,䍐,là,囉,U+56C9,0.142,"[285, 238, 355, 314]"
yen4,page_0216,9,疾,Ai,埃,U+57C3,0.214,"[188, 585, 258, 670]"
yen4,page_0218,3,以,làm,爪,U+722A,0.105,"[745, 1357, 828, 1441]"
yen4,page_0218,4,昇,Người,㝵,U+3775,0.338,"[660, 639, 727, 719]"
yen4,page_0218,5,说,hồn,混,U+6DF7,0.166,"[561, 247, 636, 321]"
yen4,page_0218,5,尹,phán,判,U+5224,0.36,"[561, 374, 636, 456]"
yen4,page_0218,5,作,rao,牢,U+7262,0.176,"[561, 442, 636, 523]"
yen4,page_0218,6,至,Tao,蚤,U+86A4,0.39,"[465, 248, 536, 329]"
yen4,page_0218,6,壹,thưởng,賞,U+8CDE,1.242,"[465, 315, 536, 403]"
yen4,page_0218,6,𫠉,vì,爲,U+7232,0.303,"[465, 463, 536, 551]"
yen4,page_0218,6,羡,mẽ,美,U+7F8E,0.178,"[465, 1353, 536, 1441]"
yen4,page_0218,6,𦋺,rày,例,U+4F8B,0.181,"[465, 1427, 536, 1515]"
yen4,page_0218,8,度,ví,爲,U+7232,0.165,"[285, 311, 359, 395]"
yen4,page_0218,8,𡉄,chẳng,庄,U+5E84,0.132,"[285, 451, 359, 535]"
yen4,page_0218,8,重,tao,蚤,U+86A4,0.17,"[285, 661, 359, 745]"
yen4,page_0218,9,年,mà,麻,U+9EBB,0.314,"[194, 1117, 262, 1205]"
yen4,page_0220,1,果,quở,𠵩,U+20D69,0.114,"[968, 751, 1040, 828]"
yen4,page_0220,2,左,đêm,店,U+5E97,0.188,"[865, 608, 939, 698]"
yen4,page_0220,3,𫞓,đòi,隊,U+968A,0.203,"[772, 304, 841, 389]"
yen4,page_0220,4,石,chịu,召,U+53EC,0.212,"[678, 1135, 744, 1212]"
yen4,page_0220,4,四,làm,乄,U+4E44,0.234,"[678, 1586, 744, 1657]"
yen4,page_0220,5,致,hơn,欣,U+6B23,0.323,"[576, 1581, 648, 1659]"
yen4,page_0220,7,𭔿,người,㝵,U+3775,0.355,"[385, 443, 453, 524]"
yen4,page_0220,7,葉,cắm,禁,U+7981,0.113,"[385, 1184, 453, 1265]"
yen4,page_0220,8,疚,đau,𤴬,U+24D2C,0.326,"[285, 1221, 354, 1305]"
yen4,page_0220,9,詩,chì,持,U+6301,1.018,"[175, 500, 243, 577]"
yen4,page_0220,9,抝,câu,拘,U+62D8,0.135,"[175, 886, 243, 963]"
yen4,page_0220,9,益,rập,立,U+7ACB,0.198,"[175, 1336, 243, 1413]"
yen4,page_0222,1,物,hai,咍,U+548D,0.157,"[972, 250, 1042, 323]"
yen4,page_0222,1,危,quì,跪,U+8DEA,1.003,"[972, 711, 1042, 791]"
yen4,page_0222,3,在,chẳng,庄,U+5E84,0.438,"[769, 1186, 843, 1273]"
yen4,page_0222,3,顺,hay,咍,U+548D,0.223,"[769, 1258, 843, 1346]"
yen4,page_0222,3,胸,vua,君,U+541B,1.113,"[769, 1404, 843, 1490]"
yen4,page_0222,4,爾,trời,𡗶,U+215F6,0.221,"[670, 446, 743, 529]"
yen4,page_0222,5,放,nó,奴,U+5974,0.983,"[577, 731, 651, 805]"
yen4,page_0222,7,國,Trời,𡗶,U+215F6,0.359,"[387, 550, 457, 625]"
yen4,page_0222,8,㸔,le,离,U+79BB,0.248,"[293, 245, 358, 318]"
yen4,page_0222,8,何,Trời,𡗶,U+215F6,0.259,"[293, 771, 358, 852]"
yen4,page_0222,9,应,hai,咍,U+548D,0.231,"[200, 512, 273, 597]"
yen4,page_0222,9,㸔,li,离,U+79BB,0.334,"[200, 1503, 273, 1588]"
yen4,page_0224,2,究,đem,抌,U+628C,0.103,"[869, 845, 937, 926]"
yen4,page_0224,3,何,hậu,后,U+540E,0.281,"[777, 370, 842, 447]"
yen4,page_0224,3,遁,đạo,道,U+9053,0.124,"[777, 1077, 842, 1154]"
yen4,page_0224,5,篇,lọn,論,U+8AD6,1.167,"[583, 703, 655, 783]"
yen4,page_0224,8,豈,đi,多,U+591A,0.209,"[289, 772, 360, 852]"
yen4,page_0224,8,礙,Đội,隊,U+968A,1.277,"[289, 1233, 360, 1313]"
