book,page,column,nom_idx,fold,p_visual,argmax_syl,max_prob
stt2,page_0024,9,16,4,0.9013,giê,0.9013
stt2,page_0024,9,17,4,0.3451,su,0.3451
stt2,page_0024,9,18,4,0.1767,liền,0.4256
stt2,page_0024,9,19,4,0.8632,mà,0.8632
stt2,page_0024,9,20,4,0.197,có,0.197
stt2,page_0024,9,21,4,0.8096,kẻ,0.8096
stt2,page_0024,9,22,4,0.6819,hỏi,0.6819
stt2,page_0026,1,0,0,0.331,rằng,0.3455
stt2,page_0026,1,1,0,0.2516,kêu,0.2516
stt2,page_0026,1,2,0,0.5777,tên,0.5777
stt2,page_0026,1,3,0,0.0039,ấy,0.9653
stt2,page_0026,1,4,0,0.7836,chi,0.7836
stt2,page_0026,1,5,0,0.934,thì,0.934
stt2,page_0026,1,6,0,0.9124,người,0.9124
stt2,page_0026,1,7,0,0.0377,li,0.0579
stt2,page_0026,1,8,0,0.1144,răng,0.8517
stt2,page_0026,1,9,0,0.8913,trong,0.8913
stt2,page_0026,1,10,0,0.6246,lòng,0.6246
stt2,page_0026,1,11,0,0.9246,tôi,0.9246
stt2,page_0026,1,12,0,0.9276,có,0.9276
stt2,page_0026,1,13,0,0.9114,tên,0.9114
stt2,page_0026,1,14,0,0.4629,cực,0.4629
stt2,page_0026,1,15,0,0.6378,ấy,0.6378
stt2,page_0026,1,16,0,0.9863,tôi,0.9863
stt2,page_0026,1,17,0,0.0,nghe,0.3955
stt2,page_0026,1,18,0,0.3846,làm,0.3846
stt2,page_0026,1,19,0,0.2617,chi,0.2617
stt2,page_0026,1,20,0,0.1554,được,0.1554
stt2,page_0026,2,0,0,0.9229,khi,0.9229
stt2,page_0026,2,1,0,0.9696,sinh,0.9696
stt2,page_0026,2,2,0,0.8781,thì,0.8781
stt2,page_0026,2,3,0,0.0,cũng,0.095
stt2,page_0026,2,4,0,0.0,nguyện,0.2077
stt2,page_0026,2,5,0,0.0,làm,0.0637
stt2,page_0026,2,6,0,0.7561,mà,0.7561
stt2,page_0026,2,7,0,0.0336,mà,0.4227
stt2,page_0026,2,8,0,0.0339,ta,0.5076
stt2,page_0026,2,9,0,0.0002,thương,0.1079
stt2,page_0026,2,10,0,0.3429,thấy,0.3429
stt2,page_0026,2,11,0,0.0072,thấy,0.7157
stt2,page_0026,2,12,0,0.1537,tên,0.4195
stt2,page_0026,2,13,0,0.7358,chúa,0.7358
stt2,page_0026,2,14,0,0.8009,giê,0.8009
stt2,page_0026,2,15,0,0.8377,su,0.8377
stt2,page_0026,2,16,0,0.0538,su,0.1528
stt2,page_0026,2,17,0,0.0264,ăn,0.0837
stt2,page_0026,2,18,0,0.0832,như,0.0832
stt2,page_0026,2,19,0,0.0,như,0.1346
stt2,page_0026,2,20,0,0.8845,trong,0.8845
stt2,page_0026,2,21,0,0.9586,ấy,0.9586
stt2,page_0026,2,22,0,0.8852,vậy,0.8852
stt2,page_0026,3,0,0,0.7628,xác,0.7628
stt2,page_0026,3,1,0,0.8895,người,0.8895
stt2,page_0026,3,2,0,0.0669,bổn,0.1574
stt2,page_0026,3,3,0,0.3776,đạo,0.3776
stt2,page_0026,3,4,0,0.2019,thành,0.2019
stt2,page_0026,3,5,0,0.2913,nữa,0.3487
stt2,page_0026,3,6,0,0.6908,ti,0.6908
stt2,page_0026,3,7,0,0.964,ô,0.964
stt2,page_0026,3,8,0,0.265,kia,0.5834
stt2,page_0026,3,9,0,0.4843,đem,0.4843
stt2,page_0026,3,10,0,0.9647,về,0.9647
stt2,page_0026,3,11,0,0.7401,đất,0.7401
stt2,page_0026,3,12,0,0.7864,nhà,0.7864
stt2,page_0026,3,13,0,0.8765,quê,0.8765
stt2,page_0026,3,14,0,0.7282,khi,0.7282
stt2,page_0026,3,15,0,0.2427,đem,0.2427
stt2,page_0026,3,16,0,0.0985,qua,0.0985
stt2,page_0026,3,17,0,0.0007,đâu,0.139
stt2,page_0026,3,18,0,0.9721,thì,0.9721
stt2,page_0026,3,19,0,0.7695,ra,0.7695
stt2,page_0026,3,20,0,0.3127,rước,0.3127
stt2,page_0026,3,21,0,0.4834,đấy,0.4834
stt2,page_0026,4,0,0,0.686,mà,0.686
stt2,page_0026,4,1,0,0.3254,đức,0.3254
stt2,page_0026,4,2,0,0.2166,chúa,0.2166
stt2,page_0026,4,3,0,0.1498,bấy,0.1992
stt2,page_0026,4,4,0,0.8437,phép,0.8437
stt2,page_0026,4,5,0,0.0073,thí,0.0676
stt2,page_0026,4,6,0,0.9203,vì,0.9203
stt2,page_0026,4,7,0,0.9088,công,0.9088
stt2,page_0026,4,8,0,0.6842,nghiệp,0.6842
stt2,page_0026,4,9,0,0.8883,người,0.8883
stt2,page_0026,4,10,0,0.9068,khi,0.9068
stt2,page_0026,4,11,0,0.1275,khi,0.4718
stt2,page_0026,4,12,0,0.7131,thánh,0.7131
stt2,page_0026,4,13,0,0.0,thánh,0.8895
stt2,page_0026,4,14,0,0.9026,na,0.9026
stt2,page_0026,4,15,0,0.379,xu,0.379
stt2,page_0026,4,16,0,0.9541,phải,0.9541
stt2,page_0026,4,17,0,0.7497,chịu,0.7497
stt2,page_0026,4,18,0,0.1094,đánh,0.2686
stt2,page_0026,4,19,0,0.4935,thì,0.4935
stt2,page_0026,4,20,0,0.6042,thành,0.6042
stt2,page_0026,5,0,0,0.032,nữa,0.059
stt2,page_0026,5,1,0,0.3267,ti,0.3267
stt2,page_0026,5,2,0,0.8721,ô,0.8721
stt2,page_0026,5,3,0,0.0131,kia,0.8595
stt2,page_0026,5,4,0,0.4464,động,0.4464
stt2,page_0026,5,5,0,0.1181,ngã,0.1181
stt2,page_0026,5,6,0,0.8974,hết,0.8974
stt2,page_0026,5,7,0,0.8111,nhà,0.8111
stt2,page_0026,5,8,0,0.4921,chết,0.4921
stt2,page_0026,5,9,0,0.9488,nhiêu,0.9488
stt2,page_0026,5,10,0,0.5499,người,0.5499
stt2,page_0026,5,11,0,0.5106,vua,0.5106
stt2,page_0026,5,12,0,0.3355,một,0.3355
stt2,page_0026,5,13,0,0.639,ít,0.639
stt2,page_0026,5,14,0,0.3632,nữa,0.3632
stt2,page_0026,5,15,0,0.0751,cùng,0.8627
stt2,page_0026,5,16,0,0.6614,phải,0.6614
stt2,page_0026,5,17,0,0.9138,song,0.9138
stt2,page_0026,5,18,0,0.09,li,0.4111
stt2,page_0026,5,19,0,0.9285,từ,0.9285
stt2,page_0026,5,20,0,0.4501,ấy,0.4501
stt2,page_0026,5,21,0,0.8373,về,0.8373
stt2,page_0026,6,0,0,0.8881,sau,0.8881
stt2,page_0026,6,1,0,0.9937,thì,0.9937
stt2,page_0026,6,2,0,0.1871,thì,0.2744
stt2,page_0026,6,3,0,0.6452,ấy,0.6452
stt2,page_0026,6,4,0,0.1479,xưa,0.2022
stt2,page_0026,6,5,0,0.8563,lành,0.8563
stt2,page_0026,6,6,0,0.6652,cùng,0.6652
stt2,page_0026,6,7,0,0.688,kẻ,0.688
stt2,page_0026,6,8,0,0.5681,thờ,0.5681
stt2,page_0026,6,9,0,0.7917,phụng,0.7917
stt2,page_0026,6,10,0,0.8942,đức,0.8942
stt2,page_0026,6,11,0,0.909,chúa,0.909
stt2,page_0026,6,12,0,0.8295,trời,0.8295
stt2,page_0026,6,13,0,0.5151,chăng,0.5151
stt2,page_0026,6,14,0,0.8351,dám,0.8351
stt2,page_0026,6,15,0,0.329,bắt,0.329
stt2,page_0026,6,16,0,0.659,nữa,0.659
stt2,page_0026,7,0,0,0.091,từ,0.091
stt2,page_0026,7,1,0,0.4074,chúa,0.515
stt2,page_0026,7,2,0,0.2254,giê,0.5893
stt2,page_0026,7,3,0,0.5379,giê,0.5379
stt2,page_0026,7,4,0,0.9897,su,0.9897
stt2,page_0026,7,5,0,0.805,ra,0.805
stt2,page_0026,7,6,0,0.9676,đời,0.9676
stt2,page_0026,7,7,0,0.0942,đến,0.6587
stt2,page_0026,7,8,0,0.4598,đến,0.4598
stt2,page_0026,7,9,0,0.0042,thánh,0.8189
stt2,page_0026,7,10,0,0.0412,này,0.8399
stt2,page_0026,7,11,0,1e-04,được,0.9163
stt2,page_0026,7,12,0,0.0027,một,0.5017
stt2,page_0026,7,13,0,0.0,đạo,0.1281
stt2,page_0026,7,14,0,0.0726,ba,0.1094
stt2,page_0026,7,15,0,0.0028,năm,0.2168
stt2,page_0026,8,0,0,0.0,một,0.5539
stt2,page_0026,8,1,0,0.6568,hai,0.6568
stt2,page_0026,8,2,0,0.0,xem,0.3112
stt2,page_0026,8,3,0,0.2171,rất,0.2171
stt2,page_0026,8,4,0,0.205,ông,0.5595
stt2,page_0026,8,5,0,0.8059,đức,0.8059
stt2,page_0026,8,6,0,0.9873,bà,0.9873
stt2,page_0026,8,7,0,0.9708,đem,0.9708
stt2,page_0026,8,8,0,0.8959,đức,0.8959
stt2,page_0026,8,9,0,0.8953,chúa,0.8953
stt2,page_0026,8,10,0,0.9392,giê,0.9392
stt2,page_0026,8,11,0,0.3552,su,0.3552
stt2,page_0026,8,12,0,0.0014,vào,0.8076
stt2,page_0026,8,13,0,0.8673,thờ,0.8673
stt2,page_0026,8,14,0,0.0002,ông,0.8909
stt2,page_0026,8,15,0,0.8895,thánh,0.8895
stt2,page_0026,8,16,0,0.6567,cô,0.6567
stt2,page_0026,8,17,0,0.0,nơi,0.6113
stt2,page_0026,8,18,0,0.0021,le,0.9033
stt2,page_0026,8,19,0,0.0771,rằng,0.4894
stt2,page_0026,9,0,0,0.5997,viết,0.5997
stt2,page_0026,9,1,0,0.3954,vô,0.3954
stt2,page_0026,9,2,0,0.0,truyện,0.511
stt2,page_0028,1,0,2,0.5653,xưa,0.5653
stt2,page_0028,1,1,2,0.9058,khi,0.9058
stt2,page_0028,1,2,2,0.9528,ông,0.9528
stt2,page_0028,1,3,2,0.2141,thánh,0.2141
stt2,page_0028,1,4,2,0.4722,phê,0.4722
stt2,page_0028,1,5,2,0.072,rô,0.072
stt2,page_0028,1,6,2,0.8336,cùng,0.8336
stt2,page_0028,1,7,2,0.6084,các,0.6084
stt2,page_0028,1,8,2,0.0947,đầy,0.0947
stt2,page_0028,1,9,2,0.0828,trong,0.1278
stt2,page_0028,1,10,2,0.754,đức,0.754
stt2,page_0028,1,11,2,0.9069,chúa,0.9069
stt2,page_0028,1,12,2,0.7576,giê,0.7576
stt2,page_0028,1,13,2,0.6544,su,0.6544
stt2,page_0028,1,14,2,0.1708,đổ,0.2013
stt2,page_0028,1,15,2,0.9575,có,0.9575
stt2,page_0028,1,16,2,0.3695,đi,0.3695
stt2,page_0028,1,17,2,0.7599,giảng,0.7599
stt2,page_0028,1,18,2,0.1193,khuyên,0.1538
stt2,page_0028,1,19,2,0.8901,thiên,0.8901
stt2,page_0028,1,20,2,0.9094,hạ,0.9094
stt2,page_0028,1,21,2,0.5871,mà,0.5871
stt2,page_0028,1,22,2,0.9912,còn,0.9912
stt2,page_0028,1,23,2,0.8502,ở,0.8502
stt2,page_0028,2,0,2,0.8784,thành,0.8784
stt2,page_0028,2,1,2,0.0,giu,0.5141
stt2,page_0028,2,2,2,0.1431,phê,0.1431
stt2,page_0028,2,3,2,0.0223,trận,0.07
stt2,page_0028,2,4,2,0.3855,chốc,0.3855
stt2,page_0028,2,5,2,0.8869,thấy,0.8869
stt2,page_0028,2,6,2,0.9299,một,0.9299
stt2,page_0028,2,7,2,0.9488,khăn,0.9488
stt2,page_0028,2,8,2,0.0,dấu,0.0447
stt2,page_0028,2,9,2,0.0,dái,0.1377
stt2,page_0028,2,10,2,0.5546,bởi,0.5546
stt2,page_0028,2,11,2,0.5373,trời,0.5373
stt2,page_0028,2,12,2,0.2698,mà,0.2698
stt2,page_0028,2,13,2,0.0,xuống,0.7791
stt2,page_0028,2,14,2,0.0013,cách,0.1435
stt2,page_0028,2,15,2,0.001,lại,0.2269
stt2,page_0028,2,16,2,0.9679,một,0.9679
stt2,page_0028,2,17,2,0.1465,đầy,0.1465
stt2,page_0028,2,18,2,0.7703,những,0.7703
stt2,page_0028,2,19,2,0.1698,muông,0.1698
stt2,page_0028,2,20,2,0.2474,chim,0.2474
stt2,page_0028,3,0,2,0.3723,cùng,0.3723
stt2,page_0028,3,1,2,0.9425,con,0.9425
stt2,page_0028,3,2,2,0.0,bên,0.0959
stt2,page_0028,3,3,2,0.6367,và,0.6367
stt2,page_0028,3,4,2,0.5258,những,0.5258
stt2,page_0028,3,5,2,0.701,của,0.701
stt2,page_0028,3,6,2,0.0414,sau,0.6185
stt2,page_0028,3,7,2,0.8518,lại,0.8518
stt2,page_0028,3,8,2,0.6987,nghe,0.6987
stt2,page_0028,3,9,2,0.9816,một,0.9816
stt2,page_0028,3,10,2,0.389,tiếng,0.389
stt2,page_0028,3,11,2,0.9651,phán,0.9651
stt2,page_0028,3,12,2,0.7547,răng,0.7547
stt2,page_0028,3,13,2,0.9258,phê,0.9258
stt2,page_0028,3,14,2,0.3485,phê,0.5273
stt2,page_0028,3,15,2,0.765,chớ,0.765
stt2,page_0028,3,16,2,0.023,dậy,0.1758
stt2,page_0028,3,17,2,0.0084,a,0.0867
stt2,page_0028,3,18,2,0.0678,chết,0.0881
stt2,page_0028,3,19,2,0.8977,nó,0.8977
stt2,page_0028,3,20,2,0.9309,mà,0.9309
stt2,page_0028,3,21,2,0.1083,ăn,0.1083
stt2,page_0028,4,0,2,0.7628,người,0.7628
stt2,page_0028,4,1,2,0.0363,liền,0.9367
stt2,page_0028,4,2,2,0.3455,thưa,0.3455
stt2,page_0028,4,3,2,0.0548,răng,0.8479
stt2,page_0028,4,4,2,0.9341,ăn,0.9341
stt2,page_0028,4,5,2,0.1386,sao,0.1794
stt2,page_0028,4,6,2,0.0008,của,0.5857
stt2,page_0028,4,7,2,0.531,được,0.531
stt2,page_0028,4,8,2,0.9507,ấy,0.9507
stt2,page_0028,4,9,2,0.4827,xưa,0.4827
stt2,page_0028,4,10,2,0.0049,tôi,0.3059
stt2,page_0028,4,11,2,0.4885,tôi,0.4885
stt2,page_0028,4,12,2,0.0059,thì,0.0464
stt2,page_0028,4,13,2,0.5426,ăn,0.5426
stt2,page_0028,4,14,2,0.0244,sang,0.0739
stt2,page_0028,4,15,2,0.0,phải,0.0724
stt2,page_0028,4,16,2,1e-04,một,0.453
stt2,page_0028,4,17,2,0.9772,vậy,0.9772
stt2,page_0028,4,18,2,0.7528,bấy,0.7528
stt2,page_0028,4,19,2,0.9512,giờ,0.9512
stt2,page_0028,4,20,2,0.7267,có,0.7267
stt2,page_0028,4,21,2,0.7318,tiếng,0.7318
stt2,page_0028,5,0,2,0.9116,khác,0.9116
stt2,page_0028,5,1,2,0.8135,phán,0.8135
stt2,page_0028,5,2,2,0.4233,răng,0.4233
stt2,page_0028,5,3,2,0.9413,sự,0.9413
stt2,page_0028,5,4,2,0.0,tao,0.9561
stt2,page_0028,5,5,2,0.0002,sự,0.2033
stt2,page_0028,5,6,2,0.0014,cho,0.4778
stt2,page_0028,5,7,2,0.0215,quê,0.1994
stt2,page_0028,5,8,2,0.0006,ở,0.2762
stt2,page_0028,5,9,2,0.0,mươi,0.4458
stt2,page_0028,5,10,2,0.0012,gọi,0.6574
stt2,page_0028,5,11,2,0.0,là,0.1279
stt2,page_0028,5,12,2,0.0002,phải,0.0288
stt2,page_0028,5,13,2,0.0022,làm,0.9103
stt2,page_0028,5,14,2,0.5792,người,0.5792
stt2,page_0028,5,15,2,0.1864,người,0.4951
stt2,page_0028,5,16,2,0.0075,thấy,0.2981
stt2,page_0028,5,17,2,0.8747,ấy,0.8747
stt2,page_0028,5,18,2,0.4801,ba,0.4801
stt2,page_0028,5,19,2,0.2004,ba,0.2353
stt2,page_0028,5,20,2,0.9362,đoạn,0.9362
stt2,page_0028,5,21,2,0.0048,liền,0.2306
stt2,page_0028,6,0,2,0.8937,trời,0.8937
stt2,page_0028,6,1,2,0.806,chăng,0.806
stt2,page_0028,6,2,2,0.8199,thấy,0.8199
stt2,page_0028,6,3,2,0.3769,nữa,0.3769
stt2,page_0028,6,4,2,0.6415,khi,0.6415
stt2,page_0028,6,5,2,0.4409,thánh,0.5035
stt2,page_0028,6,6,2,0.9069,thánh,0.9069
stt2,page_0028,6,7,2,0.5946,phê,0.5946
stt2,page_0028,6,8,2,0.0711,rô,0.0711
stt2,page_0028,6,9,2,0.8018,còn,0.8018
stt2,page_0028,6,10,2,0.0043,đạo,0.0808
stt2,page_0028,6,11,2,0.0,thiên,0.0929
stt2,page_0028,6,12,2,0.2479,chăng,0.2479
stt2,page_0028,6,13,2,0.0059,vồ,0.0635
stt2,page_0028,6,14,2,0.3529,ý,0.3529
stt2,page_0028,6,15,2,0.7158,sự,0.7158
stt2,page_0028,6,16,2,0.0581,lạ,0.0581
stt2,page_0028,6,17,2,0.9272,ấy,0.9272
stt2,page_0028,6,18,2,0.7439,thì,0.7439
stt2,page_0028,6,19,2,0.095,đi,0.2183
stt2,page_0028,6,20,2,0.6806,các,0.6806
stt2,page_0028,6,21,2,0.4845,quan,0.4845
stt2,page_0028,7,0,2,0.4633,nhà,0.4633
stt2,page_0028,7,1,2,0.8801,ông,0.8801
stt2,page_0028,7,2,2,0.8609,cô,0.8609
stt2,page_0028,7,3,2,0.0,nơi,0.2259
stt2,page_0028,7,4,2,0.5045,li,0.5045
stt2,page_0028,7,5,2,0.8277,ô,0.8277
stt2,page_0028,7,6,2,0.0574,cai,0.1319
stt2,page_0028,7,7,2,0.8155,một,0.8155
stt2,page_0028,7,8,2,0.0,một,0.7916
stt2,page_0028,7,9,2,0.0005,thì,0.1247
stt2,page_0028,7,10,2,0.0,quân,0.9155
stt2,page_0028,7,11,2,0.0,vua,0.4012
stt2,page_0028,7,12,2,0.0232,rô,0.447
stt2,page_0028,7,13,2,0.0,ma,0.9472
stt2,page_0028,7,14,2,0.0022,ở,0.5172
stt2,page_0028,7,15,2,0.0004,thành,0.9746
stt2,page_0028,7,16,2,0.1935,nói,0.2142
stt2,page_0028,7,17,2,0.4952,sa,0.4952
stt2,page_0028,7,18,2,0.5436,lem,0.5436
stt2,page_0028,7,19,2,0.9922,mà,0.9922
stt2,page_0028,7,20,2,0.3692,đến,0.3692
stt2,page_0028,7,21,2,0.0016,hay,0.1012
stt2,page_0028,8,0,2,0.9472,nhà,0.9472
stt2,page_0028,8,1,2,0.8534,người,0.8534
stt2,page_0028,8,2,2,0.6064,ở,0.6064
stt2,page_0028,8,3,2,0.4633,chúa,0.5209
stt2,page_0028,8,4,2,0.6251,chúa,0.6251
stt2,page_0028,8,5,2,0.4413,trời,0.4413
stt2,page_0028,8,6,2,0.2845,liền,0.2845
stt2,page_0028,8,7,2,0.0159,mà,0.2009
stt2,page_0028,8,8,2,0.9324,ông,0.9324
stt2,page_0028,8,9,2,0.9697,thánh,0.9697
stt2,page_0028,8,10,2,0.9202,phê,0.9202
stt2,page_0028,8,11,2,0.3875,rô,0.3875
stt2,page_0028,8,12,2,0.4847,cho,0.4847
stt2,page_0028,8,13,2,0.6253,biết,0.6253
stt2,page_0028,8,14,2,0.026,chơi,0.0839
stt2,page_0028,8,15,2,0.0145,quân,0.2368
stt2,page_0028,8,16,2,0.1953,ấy,0.5455
stt2,page_0028,8,17,2,0.8325,người,0.8325
stt2,page_0028,8,18,2,0.0662,ở,0.2732
stt2,page_0028,8,19,2,0.1166,liền,0.1166
stt2,page_0028,8,20,2,0.039,liền,0.5487
stt2,page_0028,8,21,2,0.6155,mà,0.6155
stt2,page_0028,8,22,2,0.0,gọi,0.1535
stt2,page_0028,9,0,2,0.2121,ăn,0.248
stt2,page_0028,9,1,2,0.0201,răng,0.9613
stt2,page_0028,9,2,2,0.1853,phô,0.1853
stt2,page_0028,9,3,2,0.6339,ông,0.6339
stt2,page_0028,9,4,2,0.7892,có,0.7892
stt2,page_0028,9,5,2,0.0596,một,0.3348
stt2,page_0028,9,6,2,0.2134,chi,0.4447
stt2,page_0028,9,7,2,0.7057,người,0.7057
stt2,page_0028,9,8,2,0.7201,thưa,0.7201
stt2,page_0028,9,9,2,0.3517,răng,0.3517
stt2,page_0028,9,10,2,0.9966,thầy,0.9966
stt2,page_0028,9,11,2,0.8753,chúng,0.8753
stt2,page_0028,9,12,2,0.8253,tôi,0.8253
stt2,page_0028,9,13,2,0.7587,sai,0.7587
stt2,page_0028,9,14,2,0.4971,đến,0.4971
stt2,page_0028,9,15,2,0.1519,đây,0.1519
stt2,page_0028,9,16,2,0.0,gặp,0.2767
stt2,page_0028,9,17,2,0.9807,thầy,0.9807
stt2,page_0028,9,18,2,0.7984,giảng,0.7984
stt2,page_0028,9,19,2,0.574,cho,0.574
stt2,page_0028,9,20,2,0.6042,người,0.6042
stt2,page_0028,9,21,2,0.0132,vì,0.2466
stt2,page_0030,1,0,2,0.9732,tin,0.9732
stt2,page_0030,1,1,2,0.1182,đao,0.1471
stt2,page_0030,1,2,2,0.3084,chúa,0.6231
stt2,page_0030,1,3,2,0.7921,chúa,0.7921
stt2,page_0030,1,4,2,0.3001,trời,0.3001
stt2,page_0030,1,5,2,0.0003,thờ,0.4434
stt2,page_0030,1,6,2,0.6561,giờ,0.6561
stt2,page_0030,1,7,2,0.0123,thánh,0.7017
stt2,page_0030,1,8,2,0.0,phê,0.4668
stt2,page_0030,1,9,2,0.6688,rô,0.6688
stt2,page_0030,1,10,2,0.7196,mới,0.7196
stt2,page_0030,1,11,2,0.9814,biết,0.9814
stt2,page_0030,1,12,2,0.9131,ý,0.9131
stt2,page_0030,1,13,2,0.0466,quỷ,0.1487
stt2,page_0030,1,14,2,0.7609,ấy,0.7609
stt2,page_0030,1,15,2,0.7533,vì,0.7533
stt2,page_0030,1,16,2,0.9902,đức,0.9902
stt2,page_0030,1,17,2,0.8867,chúa,0.8867
stt2,page_0030,1,18,2,0.7382,trời,0.7382
stt2,page_0030,1,19,2,0.8624,dạy,0.8624
stt2,page_0030,1,20,2,0.2174,ăn,0.2174
stt2,page_0030,1,21,2,0.3568,của,0.3568
stt2,page_0030,2,0,2,0.0,cầm,0.0457
stt2,page_0030,2,1,2,0.9928,ấy,0.9928
stt2,page_0030,2,2,2,0.8513,là,0.8513
stt2,page_0030,2,3,2,0.6842,dạy,0.6842
stt2,page_0030,2,4,2,0.0274,kẻ,0.5887
stt2,page_0030,2,5,2,0.0007,chớ,0.5654
stt2,page_0030,2,6,2,0.0006,biết,0.4323
stt2,page_0030,2,7,2,0.0115,khôn,0.1052
stt2,page_0030,2,8,2,1e-04,lên,0.4435
stt2,page_0030,2,9,2,0.0066,thiên,0.8713
stt2,page_0030,2,10,2,0.0002,đàng,0.9376
stt2,page_0030,2,11,2,0.0044,khỏi,0.4657
stt2,page_0030,2,12,2,0.2455,khỏi,0.2455
stt2,page_0030,2,13,2,0.8149,một,0.8149
stt2,page_0030,2,14,2,0.9792,ngày,0.9792
stt2,page_0030,2,15,2,0.77,người,0.77
stt2,page_0030,2,16,2,0.0003,lấy,0.7726
stt2,page_0030,2,17,2,0.0878,lấy,0.1941
stt2,page_0030,2,18,2,0.0912,đi,0.7287
stt2,page_0030,2,19,2,0.0545,thành,0.8495
stt2,page_0030,2,20,2,0.1629,giê,0.2192
stt2,page_0030,2,21,2,0.7803,sa,0.7803
stt2,page_0030,2,22,2,0.0054,mà,0.063
stt2,page_0030,3,0,2,0.799,mà,0.799
stt2,page_0030,3,1,2,0.8561,khi,0.8561
stt2,page_0030,3,2,2,0.0294,chớ,0.1282
stt2,page_0030,3,3,2,0.9843,có,0.9843
stt2,page_0030,3,4,2,0.9122,đến,0.9122
stt2,page_0030,3,5,2,0.0488,này,0.3913
stt2,page_0030,3,6,2,0.2219,quan,0.2219
stt2,page_0030,3,7,2,0.5834,ấy,0.5834
stt2,page_0030,3,8,2,0.6701,ra,0.6701
stt2,page_0030,3,9,2,0.4358,rước,0.4358
stt2,page_0030,3,10,2,0.9147,mà,0.9147
stt2,page_0030,3,11,2,0.2014,lạy,0.2014
stt2,page_0030,3,12,2,0.83,người,0.83
stt2,page_0030,3,13,2,0.4934,ông,0.4934
stt2,page_0030,3,14,2,0.9187,thánh,0.9187
stt2,page_0030,3,15,2,0.9698,phê,0.9698
stt2,page_0030,3,16,2,0.4429,rô,0.4429
stt2,page_0030,3,17,2,0.3126,chăng,0.4879
stt2,page_0030,3,18,2,0.5714,cho,0.5714
stt2,page_0030,3,19,2,0.0488,bỏ,0.4054
stt2,page_0030,3,20,2,0.6875,mà,0.6875
stt2,page_0030,3,21,2,0.2919,răng,0.6894
stt2,page_0030,3,22,2,0.3701,min,0.3701
stt2,page_0030,4,0,2,0.384,cũng,0.384
stt2,page_0030,4,1,2,0.5952,là,0.5952
stt2,page_0030,4,2,2,0.946,người,0.946
stt2,page_0030,4,3,2,0.9443,như,0.9443
stt2,page_0030,4,4,2,0.6995,ông,0.6995
stt2,page_0030,4,5,2,0.831,xưa,0.831
stt2,page_0030,4,6,2,0.6088,min,0.6088
stt2,page_0030,4,7,2,0.6409,chăng,0.6409
stt2,page_0030,4,8,2,0.6201,dám,0.6201
stt2,page_0030,4,9,2,0.5761,nói,0.5761
stt2,page_0030,4,10,2,0.9295,khó,0.9295
stt2,page_0030,4,11,2,0.6227,cùng,0.6227
stt2,page_0030,4,12,2,0.3093,kẻ,0.3093
stt2,page_0030,4,13,2,0.0299,chăng,0.53
stt2,page_0030,4,14,2,0.9902,phải,0.9902
stt2,page_0030,4,15,2,0.0,giu,0.7801
stt2,page_0030,4,16,2,0.1065,rêu,0.2953
stt2,page_0030,4,17,2,0.2797,song,0.2797
stt2,page_0030,4,18,2,0.8954,le,0.8954
stt2,page_0030,4,19,2,0.5268,rày,0.5268
stt2,page_0030,4,20,2,0.7704,đức,0.7704
stt2,page_0030,4,21,2,0.5704,chúa,0.5704
stt2,page_0030,5,0,2,0.9666,dạy,0.9666
stt2,page_0030,5,1,2,0.578,min,0.578
stt2,page_0030,5,2,2,0.7715,chăng,0.7715
stt2,page_0030,5,3,2,0.8672,gọi,0.8672
stt2,page_0030,5,4,2,0.0,le,0.3951
stt2,page_0030,5,5,2,0.6498,sự,0.6498
stt2,page_0030,5,6,2,0.6649,đức,0.6649
stt2,page_0030,5,7,2,0.8767,chúa,0.8767
stt2,page_0030,5,8,2,0.9315,trời,0.9315
stt2,page_0030,5,9,2,0.0114,mặt,0.0922
stt2,page_0030,5,10,2,0.9089,thì,0.9089
stt2,page_0030,5,11,2,0.9622,mừng,0.9622
stt2,page_0030,5,12,2,0.7595,ông,0.7595
stt2,page_0030,5,13,2,0.8472,lắm,0.8472
stt2,page_0030,5,14,2,0.4782,bấy,0.4782
stt2,page_0030,5,15,2,0.8761,giờ,0.8761
stt2,page_0030,5,16,2,0.2487,ông,0.2487
stt2,page_0030,5,17,2,0.6986,ấy,0.6986
stt2,page_0030,5,18,2,0.6623,mới,0.6623
stt2,page_0030,5,19,2,0.2162,răng,0.6764
stt2,page_0030,5,20,2,0.5736,ngày,0.5736
stt2,page_0030,5,21,2,0.9384,trước,0.9384
stt2,page_0030,6,0,2,0.5074,tôi,0.5074
stt2,page_0030,6,1,2,0.7491,thấy,0.7491
stt2,page_0030,6,2,2,0.62,thánh,0.62
stt2,page_0030,6,3,2,0.8144,an,0.8144
stt2,page_0030,6,4,2,0.0,tô,0.5781
stt2,page_0030,6,5,2,0.3812,bảo,0.3812
stt2,page_0030,6,6,2,0.9465,tôi,0.9465
stt2,page_0030,6,7,2,0.9855,đi,0.9855
stt2,page_0030,6,8,2,0.6623,chịu,0.6623
stt2,page_0030,6,9,2,0.6813,đạo,0.6813
stt2,page_0030,6,10,2,0.1661,thật,0.1661
stt2,page_0030,6,11,2,0.9505,và,0.9505
stt2,page_0030,6,12,2,0.0,mươi,0.1578
stt2,page_0030,6,13,2,0.2471,thầy,0.2471
