nom_char,unicode,count,weight_balanced,bucket
𠤤,U+20924,2,7.334,NOM_EXT_B_PLUS
胣,U+80E3,2,7.334,HAN_BASIC
涡,U+6DA1,2,7.334,HAN_BASIC
旋,U+65CB,2,7.334,HAN_BASIC
洒,U+6D12,2,7.334,HAN_BASIC
擧,U+64E7,2,7.334,HAN_BASIC
𤶹,U+24DB9,2,7.334,NOM_EXT_B_PLUS
𤯝,U+24BDD,2,7.334,NOM_EXT_B_PLUS
𧙼,U+2767C,2,7.334,NOM_EXT_B_PLUS
褐,U+8910,2,7.334,HAN_BASIC
𢦙,U+22999,2,7.334,NOM_EXT_B_PLUS
㜕,U+3715,2,7.334,CJK_EXT_A
𤑟,U+2445F,2,7.334,NOM_EXT_B_PLUS
𠸅,U+20E05,2,7.334,NOM_EXT_B_PLUS
髡,U+9AE1,2,7.334,HAN_BASIC
祂,U+7942,2,7.334,HAN_BASIC
呀,U+5440,2,7.334,HAN_BASIC
𠰿,U+20C3F,2,7.334,NOM_EXT_B_PLUS
𥋲,U+252F2,2,7.334,NOM_EXT_B_PLUS
𡅱,U+21171,2,7.334,NOM_EXT_B_PLUS
吔,U+5414,2,7.334,HAN_BASIC
𤀗,U+24017,2,7.334,NOM_EXT_B_PLUS
帽,U+5E3D,2,7.334,HAN_BASIC
𤄮,U+2412E,2,7.334,NOM_EXT_B_PLUS
泳,U+6CF3,2,7.334,HAN_BASIC
𦍉,U+26349,2,7.334,NOM_EXT_B_PLUS
椿,U+693F,2,7.334,HAN_BASIC
驭,U+9A6D,2,7.334,HAN_BASIC
笙,U+7B19,2,7.334,HAN_BASIC
傀,U+5080,2,7.334,HAN_BASIC
椰,U+6930,2,7.334,HAN_BASIC
瑁,U+7441,2,7.334,HAN_BASIC
𬳦,U+2CCE6,2,7.334,NOM_EXT_B_PLUS
臨,U+81E8,2,7.334,HAN_BASIC
职,U+804C,2,7.334,HAN_BASIC
鈚,U+921A,2,7.334,HAN_BASIC
辺,U+8FBA,2,7.334,HAN_BASIC
铵,U+94F5,2,7.334,HAN_BASIC
书,U+4E66,2,7.334,HAN_BASIC
㪽,U+3ABD,2,7.334,CJK_EXT_A
𢰅,U+22C05,2,7.334,NOM_EXT_B_PLUS
㱄,U+3C44,2,7.334,CJK_EXT_A
紡,U+7D21,2,7.334,HAN_BASIC
𠚗,U+20697,2,7.334,NOM_EXT_B_PLUS
羡,U+7FA1,2,7.334,HAN_BASIC
挂,U+6302,2,7.334,HAN_BASIC
扑,U+6251,2,7.334,HAN_BASIC
檛,U+6A9B,2,7.334,HAN_BASIC
𢆭,U+221AD,2,7.334,NOM_EXT_B_PLUS
𤹙,U+24E59,2,7.334,NOM_EXT_B_PLUS
箴,U+7BB4,2,7.334,HAN_BASIC
壏,U+58CF,2,7.334,HAN_BASIC
𠶣,U+20DA3,2,7.334,NOM_EXT_B_PLUS
土,U+571F,2,7.334,HAN_BASIC
睢,U+7762,2,7.334,HAN_BASIC
插,U+63D2,2,7.334,HAN_BASIC
噍,U+564D,2,7.334,HAN_BASIC
翰,U+7FF0,2,7.334,HAN_BASIC
沜,U+6C9C,2,7.334,HAN_BASIC
税,U+7A0E,2,7.334,HAN_BASIC
辰,U+8FB0,2,7.334,HAN_BASIC
墨,U+58A8,2,7.334,HAN_BASIC
蕾,U+857E,2,7.334,HAN_BASIC
囄,U+56C4,2,7.334,HAN_BASIC
头,U+5934,2,7.334,HAN_BASIC
攖,U+6516,2,7.334,HAN_BASIC
𤈇,U+24207,2,7.334,NOM_EXT_B_PLUS
𤀞,U+2401E,2,7.334,NOM_EXT_B_PLUS
㥲,U+3972,2,7.334,CJK_EXT_A
𨤰,U+28930,2,7.334,NOM_EXT_B_PLUS
𠾇,U+20F87,2,7.334,NOM_EXT_B_PLUS
蛇,U+86C7,2,7.334,HAN_BASIC
痴,U+75F4,2,7.334,HAN_BASIC
姆,U+59C6,2,7.334,HAN_BASIC
妸,U+59B8,2,7.334,HAN_BASIC
槞,U+69DE,2,7.334,HAN_BASIC
𦘹,U+26639,2,7.334,NOM_EXT_B_PLUS
棄,U+68C4,2,7.334,HAN_BASIC
鈣,U+9223,2,7.334,HAN_BASIC
简,U+7B80,2,7.334,HAN_BASIC
洫,U+6D2B,2,7.334,HAN_BASIC
𦛌,U+266CC,2,7.334,NOM_EXT_B_PLUS
𠴽,U+20D3D,2,7.334,NOM_EXT_B_PLUS
𤞼,U+247BC,2,7.334,NOM_EXT_B_PLUS
斯,U+65AF,2,7.334,HAN_BASIC
䘙,U+4619,2,7.334,CJK_EXT_A
左,U+5DE6,2,7.334,HAN_BASIC
𡗅,U+215C5,2,7.334,NOM_EXT_B_PLUS
歨,U+6B68,2,7.334,HAN_BASIC
掋,U+638B,2,7.334,HAN_BASIC
㗇,U+35C7,2,7.334,CJK_EXT_A
壻,U+58FB,2,7.334,HAN_BASIC
爹,U+7239,2,7.334,HAN_BASIC
药,U+836F,2,7.334,HAN_BASIC
㝅,U+3745,2,7.334,CJK_EXT_A
庪,U+5EAA,2,7.334,HAN_BASIC
浰,U+6D70,2,7.334,HAN_BASIC
𬉪,U+2C26A,2,7.334,NOM_EXT_B_PLUS
坉,U+5749,2,7.334,HAN_BASIC
耞,U+801E,2,7.334,HAN_BASIC
埤,U+57E4,2,7.334,HAN_BASIC
哛,U+54DB,2,7.334,HAN_BASIC
𤶎,U+24D8E,2,7.334,NOM_EXT_B_PLUS
懴,U+61F4,2,7.334,HAN_BASIC
𠆰,U+201B0,2,7.334,NOM_EXT_B_PLUS
䑴,U+4474,2,7.334,CJK_EXT_A
𪝮,U+2A76E,2,7.334,NOM_EXT_B_PLUS
迎,U+8FCE,2,7.334,HAN_BASIC
𢩽,U+22A7D,2,7.334,NOM_EXT_B_PLUS
琲,U+7432,2,7.334,HAN_BASIC
𫪹,U+2BAB9,2,7.334,NOM_EXT_B_PLUS
霑,U+9711,2,7.334,HAN_BASIC
渗,U+6E17,2,7.334,HAN_BASIC
睍,U+774D,2,7.334,HAN_BASIC
譺,U+8B7A,2,7.334,HAN_BASIC
煲,U+7172,2,7.334,HAN_BASIC
漂,U+6F02,2,7.334,HAN_BASIC
𢹥,U+22E65,2,7.334,NOM_EXT_B_PLUS
皿,U+76BF,2,7.334,HAN_BASIC
濄,U+6FC4,2,7.334,HAN_BASIC
嘻,U+563B,2,7.334,HAN_BASIC
澮,U+6FAE,2,7.334,HAN_BASIC
遉,U+9049,2,7.334,HAN_BASIC
䭬,U+4B6C,2,7.334,CJK_EXT_A
𣱆,U+23C46,2,7.334,NOM_EXT_B_PLUS
笄,U+7B04,2,7.334,HAN_BASIC
织,U+7EC7,2,7.334,HAN_BASIC
漈,U+6F08,2,7.334,HAN_BASIC
𦺓,U+26E93,2,7.334,NOM_EXT_B_PLUS
象,U+8C61,2,7.334,HAN_BASIC
𡓃,U+214C3,2,7.334,NOM_EXT_B_PLUS
迺,U+8FFA,2,7.334,HAN_BASIC
必,U+5FC5,2,7.334,HAN_BASIC
𢮿,U+22BBF,2,7.334,NOM_EXT_B_PLUS
牎,U+724E,2,7.334,HAN_BASIC
讖,U+8B96,2,7.334,HAN_BASIC
觺,U+89FA,2,7.334,HAN_BASIC
𡨸,U+21A38,2,7.334,NOM_EXT_B_PLUS
喰,U+55B0,2,7.334,HAN_BASIC
噙,U+5659,2,7.334,HAN_BASIC
枉,U+6789,2,7.334,HAN_BASIC
睸,U+7778,2,7.334,HAN_BASIC
始,U+59CB,2,7.334,HAN_BASIC
醻,U+91BB,2,7.334,HAN_BASIC
倴,U+5034,2,7.334,HAN_BASIC
𤞨,U+247A8,2,7.334,NOM_EXT_B_PLUS
后,U+540E,2,7.334,HAN_BASIC
畚,U+755A,2,7.334,HAN_BASIC
抄,U+6284,2,7.334,HAN_BASIC
厭,U+53AD,2,7.334,HAN_BASIC
權,U+6B0A,2,7.334,HAN_BASIC
攀,U+6500,2,7.334,HAN_BASIC
𧄈,U+27108,2,7.334,NOM_EXT_B_PLUS
搃,U+6403,2,7.334,HAN_BASIC
歧,U+6B67,2,7.334,HAN_BASIC
彲,U+5F72,2,7.334,HAN_BASIC
禚,U+799A,2,7.334,HAN_BASIC
見,U+898B,2,7.334,HAN_BASIC
䓁,U+44C1,2,7.334,CJK_EXT_A
𠫼,U+20AFC,2,7.334,NOM_EXT_B_PLUS
諵,U+8AF5,2,7.334,HAN_BASIC
舘,U+8218,2,7.334,HAN_BASIC
芺,U+82BA,2,7.334,HAN_BASIC
擬,U+64EC,2,7.334,HAN_BASIC
憢,U+61A2,2,7.334,HAN_BASIC
墫,U+58AB,2,7.334,HAN_BASIC
縌,U+7E0C,2,7.334,HAN_BASIC
閖,U+9596,2,7.334,HAN_BASIC
兎,U+514E,2,7.334,HAN_BASIC
丁,U+4E01,2,7.334,HAN_BASIC
𦇒,U+261D2,2,7.334,NOM_EXT_B_PLUS
㦉,U+3989,2,7.334,CJK_EXT_A
棠,U+68E0,2,7.334,HAN_BASIC
𭉏,U+2D24F,2,7.334,NOM_EXT_B_PLUS
莲,U+83B2,2,7.334,HAN_BASIC
袗,U+8897,2,7.334,HAN_BASIC
鉋,U+924B,2,7.334,HAN_BASIC
𡟔,U+217D4,2,7.334,NOM_EXT_B_PLUS
㓣,U+34E3,2,7.334,CJK_EXT_A
馄,U+9984,2,7.334,HAN_BASIC
嫇,U+5AC7,2,7.334,HAN_BASIC
質,U+8CEA,2,7.334,HAN_BASIC
銾,U+92BE,2,7.334,HAN_BASIC
㒶,U+34B6,2,7.334,CJK_EXT_A
綵,U+7DB5,2,7.334,HAN_BASIC
𠺘,U+20E98,2,7.334,NOM_EXT_B_PLUS
慾,U+617E,2,7.334,HAN_BASIC
方,U+65B9,2,7.334,HAN_BASIC
逞,U+901E,2,7.334,HAN_BASIC
苲,U+82F2,2,7.334,HAN_BASIC
耜,U+801C,2,7.334,HAN_BASIC
瓏,U+74CF,2,7.334,HAN_BASIC
䛁,U+46C1,2,7.334,CJK_EXT_A
蝼,U+877C,2,7.334,HAN_BASIC
蝥,U+8765,2,7.334,HAN_BASIC
𡍺,U+2137A,2,7.334,NOM_EXT_B_PLUS
囌,U+56CC,2,7.334,HAN_BASIC
币,U+5E01,2,7.334,HAN_BASIC
壂,U+58C2,2,7.334,HAN_BASIC
庸,U+5EB8,2,7.334,HAN_BASIC
𡗚,U+215DA,2,7.334,NOM_EXT_B_PLUS
伸,U+4F38,2,7.334,HAN_BASIC
厌,U+538C,2,7.334,HAN_BASIC
咽,U+54BD,2,7.334,HAN_BASIC
殺,U+6BBA,2,7.334,HAN_BASIC
𠧿,U+209FF,2,7.334,NOM_EXT_B_PLUS
䄆,U+4106,2,7.334,CJK_EXT_A
郄,U+90C4,2,7.334,HAN_BASIC
顫,U+986B,2,7.334,HAN_BASIC
拟,U+62DF,2,7.334,HAN_BASIC
胞,U+80DE,2,7.334,HAN_BASIC
灯,U+706F,2,7.334,HAN_BASIC
郿,U+90FF,2,7.334,HAN_BASIC
𠣣,U+208E3,2,7.334,NOM_EXT_B_PLUS
侽,U+4FBD,2,7.334,HAN_BASIC
𢴋,U+22D0B,2,7.334,NOM_EXT_B_PLUS
錦,U+9326,2,7.334,HAN_BASIC
石,U+77F3,2,7.334,HAN_BASIC
狡,U+72E1,2,7.334,HAN_BASIC
堭,U+582D,2,7.334,HAN_BASIC
採,U+63A1,2,7.334,HAN_BASIC
軒,U+8ED2,2,7.334,HAN_BASIC
寤,U+5BE4,2,7.334,HAN_BASIC
経,U+7D4C,2,7.334,HAN_BASIC
畑,U+7551,2,7.334,HAN_BASIC
謿,U+8B3F,2,7.334,HAN_BASIC
醁,U+9181,2,7.334,HAN_BASIC
莒,U+8392,2,7.334,HAN_BASIC
泵,U+6CF5,2,7.334,HAN_BASIC
猳,U+7333,2,7.334,HAN_BASIC
喿,U+55BF,2,7.334,HAN_BASIC
𭋙,U+2D2D9,2,7.334,NOM_EXT_B_PLUS
毡,U+6BE1,2,7.334,HAN_BASIC
胋,U+80CB,2,7.334,HAN_BASIC
匚,U+531A,2,7.334,HAN_BASIC
欧,U+6B27,2,7.334,HAN_BASIC
藥,U+85E5,2,7.334,HAN_BASIC
𤈪,U+2422A,2,7.334,NOM_EXT_B_PLUS
𠴮,U+20D2E,2,7.334,NOM_EXT_B_PLUS
㐵,U+3435,2,7.334,CJK_EXT_A
俗,U+4FD7,2,7.334,HAN_BASIC
俟,U+4FDF,2,7.334,HAN_BASIC
㘭,U+362D,2,7.334,CJK_EXT_A
坍,U+574D,2,7.334,HAN_BASIC
闘,U+95D8,2,7.334,HAN_BASIC
𣹓,U+23E53,2,7.334,NOM_EXT_B_PLUS
囙,U+56D9,2,7.334,HAN_BASIC
逢,U+9022,2,7.334,HAN_BASIC
淥,U+6DE5,2,7.334,HAN_BASIC
诡,U+8BE1,2,7.334,HAN_BASIC
恕,U+6055,2,7.334,HAN_BASIC
筸,U+7B78,2,7.334,HAN_BASIC
栂,U+6802,2,7.334,HAN_BASIC
扦,U+6266,2,7.334,HAN_BASIC
柤,U+67E4,2,7.334,HAN_BASIC
兵,U+5175,2,7.334,HAN_BASIC
𡞖,U+21796,2,7.334,NOM_EXT_B_PLUS
試,U+8A66,2,7.334,HAN_BASIC
勻,U+52FB,2,7.334,HAN_BASIC
秊,U+F995,2,7.334,OTHER
建,U+5EFA,2,7.334,HAN_BASIC
𠤆,U+20906,2,7.334,NOM_EXT_B_PLUS
𡦂,U+21982,2,7.334,NOM_EXT_B_PLUS
恣,U+6063,2,7.334,HAN_BASIC
𠓑,U+204D1,2,7.334,NOM_EXT_B_PLUS
𢭄,U+22B44,2,7.334,NOM_EXT_B_PLUS
𢯦,U+22BE6,2,7.334,NOM_EXT_B_PLUS
条,U+6761,2,7.334,HAN_BASIC
𠦚,U+2099A,2,7.334,NOM_EXT_B_PLUS
𠤪,U+2092A,2,7.334,NOM_EXT_B_PLUS
竚,U+7ADA,2,7.334,HAN_BASIC
素,U+7D20,2,7.334,HAN_BASIC
噅,U+5645,2,7.334,HAN_BASIC
𠋥,U+202E5,2,7.334,NOM_EXT_B_PLUS
𠶇,U+20D87,2,7.334,NOM_EXT_B_PLUS
𠙿,U+2067F,2,7.334,NOM_EXT_B_PLUS
幺,U+5E7A,2,7.334,HAN_BASIC
髪,U+9AEA,2,7.334,HAN_BASIC
惶,U+60F6,2,7.334,HAN_BASIC
潮,U+6F6E,2,7.334,HAN_BASIC
釋,U+91CB,2,7.334,HAN_BASIC
攡,U+6521,2,7.334,HAN_BASIC
僵,U+50F5,2,7.334,HAN_BASIC
友,U+53CB,2,7.334,HAN_BASIC
獟,U+735F,2,7.334,HAN_BASIC
冣,U+51A3,2,7.334,HAN_BASIC
丟,U+4E1F,2,7.334,HAN_BASIC
𨁰,U+28070,2,7.334,NOM_EXT_B_PLUS
劐,U+5290,2,7.334,HAN_BASIC
孝,U+5B5D,2,7.334,HAN_BASIC
鸜,U+9E1C,2,7.334,HAN_BASIC
槱,U+69F1,2,7.334,HAN_BASIC
衺,U+887A,2,7.334,HAN_BASIC
月,U+6708,1,14.6681,HAN_BASIC
揎,U+63CE,1,14.6681,HAN_BASIC
㗌,U+35CC,1,14.6681,CJK_EXT_A
朇,U+6707,1,14.6681,HAN_BASIC
搣,U+6423,1,14.6681,HAN_BASIC
湎,U+6E4E,1,14.6681,HAN_BASIC
㕓,U+3553,1,14.6681,CJK_EXT_A
搪,U+642A,1,14.6681,HAN_BASIC
粹,U+7CB9,1,14.6681,HAN_BASIC
𨔻,U+2853B,1,14.6681,NOM_EXT_B_PLUS
潽,U+6F7D,1,14.6681,HAN_BASIC
趣,U+8DA3,1,14.6681,HAN_BASIC
䚽,U+46BD,1,14.6681,CJK_EXT_A
荮,U+836E,1,14.6681,HAN_BASIC
溮,U+6EAE,1,14.6681,HAN_BASIC
畇,U+7547,1,14.6681,HAN_BASIC
踤,U+8E24,1,14.6681,HAN_BASIC
啐,U+5550,1,14.6681,HAN_BASIC
屧,U+5C67,1,14.6681,HAN_BASIC
凉,U+F979,1,14.6681,OTHER
襇,U+8947,1,14.6681,HAN_BASIC
𧅫,U+2716B,1,14.6681,NOM_EXT_B_PLUS
表,U+8868,1,14.6681,HAN_BASIC
𥪞,U+25A9E,1,14.6681,NOM_EXT_B_PLUS
廉,U+5EC9,1,14.6681,HAN_BASIC
竞,U+7ADE,1,14.6681,HAN_BASIC
𡮽,U+21BBD,1,14.6681,NOM_EXT_B_PLUS
𡉔,U+21254,1,14.6681,NOM_EXT_B_PLUS
啙,U+5559,1,14.6681,HAN_BASIC
音,U+97F3,1,14.6681,HAN_BASIC
伔,U+4F14,1,14.6681,HAN_BASIC
斨,U+65A8,1,14.6681,HAN_BASIC
𡝪,U+2176A,1,14.6681,NOM_EXT_B_PLUS
柍,U+67CD,1,14.6681,HAN_BASIC
農,U+8FB2,1,14.6681,HAN_BASIC
𠼨,U+20F28,1,14.6681,NOM_EXT_B_PLUS
䲼,U+4CBC,1,14.6681,CJK_EXT_A
捇,U+6347,1,14.6681,HAN_BASIC
衙,U+8859,1,14.6681,HAN_BASIC
檀,U+6A80,1,14.6681,HAN_BASIC
䐗,U+4417,1,14.6681,CJK_EXT_A
岬,U+5CAC,1,14.6681,HAN_BASIC
𢹨,U+22E68,1,14.6681,NOM_EXT_B_PLUS
瀆,U+7006,1,14.6681,HAN_BASIC
泄,U+6CC4,1,14.6681,HAN_BASIC
泮,U+6CEE,1,14.6681,HAN_BASIC
吇,U+5407,1,14.6681,HAN_BASIC
𡑭,U+2146D,1,14.6681,NOM_EXT_B_PLUS
瀦,U+7026,1,14.6681,HAN_BASIC
𥚄,U+25684,1,14.6681,NOM_EXT_B_PLUS
𡪲,U+21AB2,1,14.6681,NOM_EXT_B_PLUS
怫,U+602B,1,14.6681,HAN_BASIC
隮,U+96AE,1,14.6681,HAN_BASIC
𡥗,U+21957,1,14.6681,NOM_EXT_B_PLUS
𦁼,U+2607C,1,14.6681,NOM_EXT_B_PLUS
桨,U+6868,1,14.6681,HAN_BASIC
題,U+984C,1,14.6681,HAN_BASIC
撙,U+6499,1,14.6681,HAN_BASIC
㖼,U+35BC,1,14.6681,CJK_EXT_A
𫥧,U+2B967,1,14.6681,NOM_EXT_B_PLUS
苞,U+82DE,1,14.6681,HAN_BASIC
𪶏,U+2AD8F,1,14.6681,NOM_EXT_B_PLUS
鮣,U+9BA3,1,14.6681,HAN_BASIC
冓,U+5193,1,14.6681,HAN_BASIC
𧳘,U+27CD8,1,14.6681,NOM_EXT_B_PLUS
颴,U+98B4,1,14.6681,HAN_BASIC
毓,U+6BD3,1,14.6681,HAN_BASIC
坣,U+5763,1,14.6681,HAN_BASIC
𢱚,U+22C5A,1,14.6681,NOM_EXT_B_PLUS
唗,U+5517,1,14.6681,HAN_BASIC
佬,U+4F6C,1,14.6681,HAN_BASIC
𣦛,U+2399B,1,14.6681,NOM_EXT_B_PLUS
誂,U+8A82,1,14.6681,HAN_BASIC
史,U+53F2,1,14.6681,HAN_BASIC
羞,U+7F9E,1,14.6681,HAN_BASIC
忸,U+5FF8,1,14.6681,HAN_BASIC
籤,U+7C64,1,14.6681,HAN_BASIC
万,U+4E07,1,14.6681,HAN_BASIC
锊,U+950A,1,14.6681,HAN_BASIC
癙,U+7659,1,14.6681,HAN_BASIC
𠮲,U+20BB2,1,14.6681,NOM_EXT_B_PLUS
鹵,U+9E75,1,14.6681,HAN_BASIC
𥚯,U+256AF,1,14.6681,NOM_EXT_B_PLUS
爱,U+7231,1,14.6681,HAN_BASIC
胥,U+80E5,1,14.6681,HAN_BASIC
毈,U+6BC8,1,14.6681,HAN_BASIC
籮,U+7C6E,1,14.6681,HAN_BASIC
𠺦,U+20EA6,1,14.6681,NOM_EXT_B_PLUS
𥑶,U+25476,1,14.6681,NOM_EXT_B_PLUS
𡬯,U+21B2F,1,14.6681,NOM_EXT_B_PLUS
攘,U+6518,1,14.6681,HAN_BASIC
䂲,U+40B2,1,14.6681,CJK_EXT_A
噴,U+5674,1,14.6681,HAN_BASIC
𠴢,U+20D22,1,14.6681,NOM_EXT_B_PLUS
傠,U+50A0,1,14.6681,HAN_BASIC
吘,U+5418,1,14.6681,HAN_BASIC
鉎,U+924E,1,14.6681,HAN_BASIC
机,U+673A,1,14.6681,HAN_BASIC
庥,U+5EA5,1,14.6681,HAN_BASIC
既,U+65E2,1,14.6681,HAN_BASIC
稑,U+7A11,1,14.6681,HAN_BASIC
示,U+793A,1,14.6681,HAN_BASIC
浍,U+6D4D,1,14.6681,HAN_BASIC
铬,U+94EC,1,14.6681,HAN_BASIC
邊,U+908A,1,14.6681,HAN_BASIC
軬,U+8EEC,1,14.6681,HAN_BASIC
囝,U+56DD,1,14.6681,HAN_BASIC
渡,U+6E21,1,14.6681,HAN_BASIC
词,U+8BCD,1,14.6681,HAN_BASIC
聆,U+8046,1,14.6681,HAN_BASIC
𠓻,U+204FB,1,14.6681,NOM_EXT_B_PLUS
擎,U+64CE,1,14.6681,HAN_BASIC
胤,U+80E4,1,14.6681,HAN_BASIC
拁,U+62C1,1,14.6681,HAN_BASIC
超,U+8D85,1,14.6681,HAN_BASIC
𦧜,U+269DC,1,14.6681,NOM_EXT_B_PLUS
𠨝,U+20A1D,1,14.6681,NOM_EXT_B_PLUS
淫,U+6DEB,1,14.6681,HAN_BASIC
𨁎,U+2804E,1,14.6681,NOM_EXT_B_PLUS
参,U+53C2,1,14.6681,HAN_BASIC
𢵷,U+22D77,1,14.6681,NOM_EXT_B_PLUS
脅,U+8105,1,14.6681,HAN_BASIC
袈,U+8888,1,14.6681,HAN_BASIC
孲,U+5B72,1,14.6681,HAN_BASIC
徶,U+5FB6,1,14.6681,HAN_BASIC
褔,U+8914,1,14.6681,HAN_BASIC
璱,U+74B1,1,14.6681,HAN_BASIC
徑,U+5F91,1,14.6681,HAN_BASIC
悌,U+608C,1,14.6681,HAN_BASIC
訢,U+8A22,1,14.6681,HAN_BASIC
䶴,U+4DB4,1,14.6681,CJK_EXT_A
絳,U+7D73,1,14.6681,HAN_BASIC
臊,U+81CA,1,14.6681,HAN_BASIC
𠃜,U+200DC,1,14.6681,NOM_EXT_B_PLUS
枊,U+678A,1,14.6681,HAN_BASIC
𠅅,U+20145,1,14.6681,NOM_EXT_B_PLUS
庐,U+5E90,1,14.6681,HAN_BASIC
诸,U+8BF8,1,14.6681,HAN_BASIC
裎,U+88CE,1,14.6681,HAN_BASIC
祆,U+7946,1,14.6681,HAN_BASIC
催,U+50AC,1,14.6681,HAN_BASIC
𠇜,U+201DC,1,14.6681,NOM_EXT_B_PLUS
𫊁,U+2B281,1,14.6681,NOM_EXT_B_PLUS
𧎛,U+2739B,1,14.6681,NOM_EXT_B_PLUS
笈,U+7B08,1,14.6681,HAN_BASIC
𠛛,U+206DB,1,14.6681,NOM_EXT_B_PLUS
削,U+524A,1,14.6681,HAN_BASIC
互,U+4E92,1,14.6681,HAN_BASIC
磇,U+78C7,1,14.6681,HAN_BASIC
𬚌,U+2C68C,1,14.6681,NOM_EXT_B_PLUS
沂,U+6C82,1,14.6681,HAN_BASIC
㐭,U+342D,1,14.6681,CJK_EXT_A
异,U+5F02,1,14.6681,HAN_BASIC
閡,U+95A1,1,14.6681,HAN_BASIC
溱,U+6EB1,1,14.6681,HAN_BASIC
逡,U+9021,1,14.6681,HAN_BASIC
适,U+9002,1,14.6681,HAN_BASIC
町,U+753A,1,14.6681,HAN_BASIC
氃,U+6C03,1,14.6681,HAN_BASIC
泅,U+6CC5,1,14.6681,HAN_BASIC
貢,U+8CA2,1,14.6681,HAN_BASIC
欬,U+6B2C,1,14.6681,HAN_BASIC
瓮,U+74EE,1,14.6681,HAN_BASIC
饿,U+997F,1,14.6681,HAN_BASIC
㨿,U+3A3F,1,14.6681,CJK_EXT_A
𠶎,U+20D8E,1,14.6681,NOM_EXT_B_PLUS
莾,U+83BE,1,14.6681,HAN_BASIC
溏,U+6E8F,1,14.6681,HAN_BASIC
陜,U+965C,1,14.6681,HAN_BASIC
層,U+5C64,1,14.6681,HAN_BASIC
娥,U+5A25,1,14.6681,HAN_BASIC
藩,U+85E9,1,14.6681,HAN_BASIC
㨣,U+3A23,1,14.6681,CJK_EXT_A
閨,U+95A8,1,14.6681,HAN_BASIC
揚,U+63DA,1,14.6681,HAN_BASIC
𠛌,U+206CC,1,14.6681,NOM_EXT_B_PLUS
冩,U+51A9,1,14.6681,HAN_BASIC
黟,U+9EDF,1,14.6681,HAN_BASIC
檬,U+6AAC,1,14.6681,HAN_BASIC
峝,U+5CDD,1,14.6681,HAN_BASIC
醒,U+9192,1,14.6681,HAN_BASIC
丷,U+4E37,1,14.6681,HAN_BASIC
泼,U+6CFC,1,14.6681,HAN_BASIC
纽,U+7EBD,1,14.6681,HAN_BASIC
闀,U+95C0,1,14.6681,HAN_BASIC
賟,U+8CDF,1,14.6681,HAN_BASIC
鴟,U+9D1F,1,14.6681,HAN_BASIC
謡,U+8B21,1,14.6681,HAN_BASIC
婗,U+5A57,1,14.6681,HAN_BASIC
栖,U+6816,1,14.6681,HAN_BASIC
剕,U+5255,1,14.6681,HAN_BASIC
𡲈,U+21C88,1,14.6681,NOM_EXT_B_PLUS
畫,U+756B,1,14.6681,HAN_BASIC
斋,U+658B,1,14.6681,HAN_BASIC
䘊,U+460A,1,14.6681,CJK_EXT_A
弓,U+5F13,1,14.6681,HAN_BASIC
硂,U+7842,1,14.6681,HAN_BASIC
𢁍,U+2204D,1,14.6681,NOM_EXT_B_PLUS
焵,U+7135,1,14.6681,HAN_BASIC
𩙌,U+2964C,1,14.6681,NOM_EXT_B_PLUS
斊,U+658A,1,14.6681,HAN_BASIC
𢵰,U+22D70,1,14.6681,NOM_EXT_B_PLUS
杅,U+6745,1,14.6681,HAN_BASIC
䧟,U+49DF,1,14.6681,CJK_EXT_A
倶,U+5036,1,14.6681,HAN_BASIC
𮪍,U+2EA8D,1,14.6681,NOM_EXT_B_PLUS
纅,U+7E85,1,14.6681,HAN_BASIC
邑,U+9091,1,14.6681,HAN_BASIC
儋,U+510B,1,14.6681,HAN_BASIC
饽,U+997D,1,14.6681,HAN_BASIC
橫,U+6A6B,1,14.6681,HAN_BASIC
嫢,U+5AE2,1,14.6681,HAN_BASIC
樨,U+6A28,1,14.6681,HAN_BASIC
嚓,U+5693,1,14.6681,HAN_BASIC
湟,U+6E5F,1,14.6681,HAN_BASIC
柬,U+67EC,1,14.6681,HAN_BASIC
𠰆,U+20C06,1,14.6681,NOM_EXT_B_PLUS
杶,U+6776,1,14.6681,HAN_BASIC
𡉕,U+21255,1,14.6681,NOM_EXT_B_PLUS
搆,U+6406,1,14.6681,HAN_BASIC
𥑥,U+25465,1,14.6681,NOM_EXT_B_PLUS
芯,U+82AF,1,14.6681,HAN_BASIC
硿,U+787F,1,14.6681,HAN_BASIC
𢣸,U+228F8,1,14.6681,NOM_EXT_B_PLUS
𢮫,U+22BAB,1,14.6681,NOM_EXT_B_PLUS
𧑆,U+27446,1,14.6681,NOM_EXT_B_PLUS
𡕼,U+2157C,1,14.6681,NOM_EXT_B_PLUS
睪,U+776A,1,14.6681,HAN_BASIC
痹,U+75F9,1,14.6681,HAN_BASIC
毿,U+6BFF,1,14.6681,HAN_BASIC
拸,U+62F8,1,14.6681,HAN_BASIC
𫆭,U+2B1AD,1,14.6681,NOM_EXT_B_PLUS
玌,U+738C,1,14.6681,HAN_BASIC
怗,U+6017,1,14.6681,HAN_BASIC
𠤕,U+20915,1,14.6681,NOM_EXT_B_PLUS
粔,U+7C94,1,14.6681,HAN_BASIC
悫,U+60AB,1,14.6681,HAN_BASIC
賺,U+8CFA,1,14.6681,HAN_BASIC
預,U+9810,1,14.6681,HAN_BASIC
箩,U+7BA9,1,14.6681,HAN_BASIC
